uncertainty,seek/sharing,Market_change,Instr,Task1Seek,ID_n
28,4,-478,0,0,198
91,0,-444,0,0,198
7,6,470,0,0,198
27,4,442,0,0,198
44,3,-468,0,0,198
78,1,415,0,0,198
83,2,-422,1,0,200
4,6,432,1,0,200
85,2,498,1,0,200
3,5,-463,1,0,200
76,2,-481,1,0,200
55,3,-419,1,0,200
20,5,-497,1,0,200
25,4,-444,1,0,200
44,3,457,1,0,200
21,5,450,1,0,200
42,2,-463,1,0,200
58,3,-424,1,0,200
51,3,482,1,0,200
45,4,454,1,0,200
46,4,420,1,0,200
73,2,486,1,0,200
5,6,-486,1,0,200
57,2,-485,1,0,200
42,4,-497,1,0,200
6,6,-464,1,0,200
18,5,426,1,0,200
25,4,-419,1,0,200
43,3,-496,1,0,200
69,2,472,1,0,200
62,2,-468,1,0,200
79,2,483,1,0,200
26,4,-478,1,0,200
7,6,497,1,0,200
96,5,415,1,0,200
51,3,483,1,0,200
95,3,419,1,0,200
89,1,-489,1,0,200
57,3,444,1,0,200
65,2,487,1,0,200
9,6,498,1,0,200
74,2,-476,1,0,200
57,3,422,1,0,200
83,2,-418,1,0,200
32,3,466,1,0,200
74,2,428,1,0,200
22,5,-494,0,0,200
12,4,422,0,0,200
39,4,499,0,0,200
26,5,-433,0,0,200
6,6,-437,0,0,200
96,2,441,0,0,200
81,2,-451,0,0,200
67,3,-461,0,0,200
39,4,-464,0,0,200
45,3,486,0,0,200
53,3,412,0,0,200
69,2,475,0,0,200
64,2,468,0,0,200
73,2,402,0,0,200
97,1,491,0,0,200
26,4,472,0,0,200
19,4,-415,0,0,200
4,6,419,0,0,200
25,5,-418,0,0,200
84,2,495,0,0,200
86,4,-458,0,0,200
43,4,-491,0,0,200
54,3,-469,0,0,200
82,2,455,0,0,200
52,3,-481,0,0,200
68,2,428,0,0,200
27,4,491,0,0,200
30,5,420,0,0,200
94,1,469,0,0,200
32,4,464,0,0,200
12,3,-497,0,0,200
76,2,-498,0,0,200
28,4,481,0,0,200
95,6,-470,0,0,200
32,4,458,0,0,200
98,5,448,0,0,200
14,4,434,0,0,200
3,6,493,0,0,200
86,2,-474,0,0,200
56,3,485,0,0,200
94,4,-450,1,0,201
63,3,-437,1,0,201
55,2,-455,1,0,201
97,6,492,1,0,201
55,2,-491,1,0,201
59,2,486,1,0,201
68,3,-415,1,0,201
12,1,419,1,0,201
33,1,-449,1,0,201
40,1,451,1,0,201
23,0,-422,1,0,201
95,5,416,1,0,201
66,1,-500,1,0,201
7,6,413,1,0,201
85,1,-436,1,0,201
55,2,-431,1,0,201
21,4,488,1,0,201
76,3,-454,1,0,201
57,4,424,1,0,201
34,4,485,1,0,201
95,2,453,1,0,201
95,2,-410,1,0,201
36,4,-482,1,0,201
56,3,435,1,0,201
64,4,428,1,0,201
23,4,430,1,0,201
43,3,468,1,0,201
37,4,482,1,0,201
95,2,468,1,0,201
64,3,482,1,0,201
54,2,-495,1,0,201
82,1,-409,1,0,201
48,4,488,1,0,201
75,2,-462,1,0,201
92,2,-470,1,0,201
3,1,-429,1,0,201
51,2,-492,1,0,201
31,1,-479,1,0,201
35,5,420,1,0,201
18,1,-491,1,0,201
33,6,484,0,0,201
46,5,446,0,0,201
22,0,-440,0,0,201
69,5,492,0,0,201
85,3,459,0,0,201
46,1,-465,0,0,201
60,4,494,0,0,201
48,6,432,0,0,201
37,1,-430,0,0,201
37,1,-407,0,0,201
40,6,437,0,0,201
62,4,431,0,0,201
92,0,-458,0,0,201
36,1,-474,0,0,201
70,3,-417,0,0,201
17,1,-452,0,0,201
50,5,446,0,0,201
96,3,-439,0,0,201
45,5,443,0,0,201
41,5,410,0,0,201
73,2,-421,0,0,201
1,1,418,0,0,201
80,2,-481,0,0,201
71,1,-483,0,0,201
90,3,-460,0,0,201
15,1,-487,0,0,201
2,0,-491,0,0,201
96,3,-404,0,0,201
26,1,-463,0,0,201
63,4,407,0,0,201
94,3,471,0,0,201
22,1,-465,0,0,201
18,1,-422,0,0,201
69,2,-494,0,0,201
36,2,486,0,0,201
13,5,410,0,0,201
16,1,-476,0,0,201
73,3,-495,0,0,201
67,4,461,0,0,201
19,1,-498,0,0,201
95,6,449,1,0,202
48,6,441,1,0,202
60,6,441,1,0,202
45,6,451,1,0,202
29,6,495,1,0,202
55,6,490,1,0,202
67,6,417,1,0,202
45,6,-401,1,0,202
15,6,-447,1,0,202
29,6,427,1,0,202
40,6,-445,1,0,202
69,6,410,1,0,202
84,6,-432,1,0,202
4,6,415,1,0,202
65,6,-448,1,0,202
84,6,474,1,0,202
31,6,-467,1,0,202
68,6,432,1,0,202
90,6,494,1,0,202
3,6,412,1,0,202
8,6,-499,1,0,202
70,6,-491,1,0,202
18,6,487,1,0,202
31,6,-477,1,0,202
76,6,468,1,0,202
46,6,-465,1,0,202
99,6,461,1,0,202
16,6,438,1,0,202
46,6,-491,1,0,202
86,6,-427,1,0,202
53,6,-437,1,0,202
47,6,429,1,0,202
50,6,445,1,0,202
97,6,462,1,0,202
95,6,-447,1,0,202
39,6,-444,1,0,202
7,6,401,1,0,202
55,6,-464,1,0,202
49,6,-461,1,0,202
74,6,498,1,0,202
22,4,443,0,0,202
78,0,419,0,0,202
93,0,-450,0,0,202
52,2,412,0,0,202
23,4,-464,0,0,202
73,1,421,0,0,202
96,0,442,0,0,202
12,5,-493,0,0,202
76,1,-453,0,0,202
23,4,497,0,0,202
31,4,400,0,0,202
36,3,-464,0,0,202
29,4,475,0,0,202
99,0,-440,0,0,202
64,1,482,0,0,202
23,4,-421,0,0,202
76,1,456,0,0,202
73,1,-458,0,0,202
94,0,-418,0,0,202
83,1,463,0,0,202
7,5,473,0,0,202
64,2,489,0,0,202
17,5,414,0,0,202
67,2,-452,0,0,202
76,1,-401,0,0,202
61,2,472,0,0,202
60,2,470,0,0,202
71,2,-435,0,0,202
26,4,463,0,0,202
32,4,-492,0,0,202
30,4,-482,0,0,202
37,4,-495,0,0,202
60,2,-443,0,0,202
74,1,479,0,0,202
50,3,-447,0,0,202
78,1,-452,0,0,202
35,4,458,0,0,202
15,5,426,0,0,202
59,2,-416,0,0,202
93,0,-404,0,0,202
56,2,423,1,0,204
98,0,420,1,0,204
66,3,-485,1,0,204
62,2,424,1,0,204
15,1,-430,1,0,204
92,4,-415,1,0,204
26,5,491,1,0,204
48,3,-464,1,0,204
81,2,-427,1,0,204
87,4,-403,1,0,204
13,6,490,1,0,204
80,1,-474,1,0,204
6,0,-479,1,0,204
42,3,448,1,0,204
42,3,-429,1,0,204
70,2,406,1,0,204
71,3,433,1,0,204
51,2,-433,1,0,204
51,2,-487,1,0,204
57,3,-440,1,0,204
53,3,400,1,0,204
50,3,464,1,0,204
4,1,-440,1,0,204
70,2,480,1,0,204
26,1,-476,1,0,204
76,4,-485,1,0,204
76,1,482,1,0,204
94,1,465,1,0,204
51,3,482,1,0,204
37,2,-463,1,0,204
88,4,-431,1,0,204
37,2,-425,1,0,204
90,5,-416,1,0,204
40,5,474,1,0,204
74,4,-414,1,0,204
37,2,-449,1,0,204
83,1,497,1,0,204
98,0,460,1,0,204
54,3,-493,1,0,204
60,3,-482,1,0,204
71,0,-490,0,0,204
34,2,-469,0,0,204
40,1,-463,0,0,204
59,3,408,0,0,204
33,4,486,0,0,204
7,6,489,0,0,204
17,5,448,0,0,204
72,3,-478,0,0,204
8,0,-476,0,0,204
93,6,-422,0,0,204
28,4,-406,0,0,204
50,3,483,0,0,204
35,3,-489,0,0,204
22,4,446,0,0,204
79,1,400,0,0,204
90,4,-409,0,0,204
86,5,-457,0,0,204
78,3,-463,0,0,204
14,1,-401,0,0,204
10,6,491,0,0,204
91,4,-499,0,0,204
27,1,-500,0,0,204
56,3,-443,0,0,204
60,2,481,0,0,204
3,6,435,0,0,204
65,3,497,0,0,204
39,4,496,0,0,204
18,6,497,0,0,204
18,2,-424,0,0,204
19,2,-497,0,0,204
99,6,-406,0,0,204
42,3,437,0,0,204
78,3,-493,0,0,204
76,1,472,0,0,204
6,0,-405,0,0,204
50,3,420,0,0,204
63,2,-450,0,0,204
21,4,451,0,0,204
29,4,431,0,0,204
5,1,-482,0,0,204
3,1,-446,1,0,205
38,4,-451,1,0,205
54,5,-418,1,0,205
59,5,-435,1,0,205
44,5,453,1,0,205
8,2,-455,1,0,205
55,4,-427,1,0,205
46,5,496,1,0,205
43,5,484,1,0,205
52,3,-477,1,0,205
28,2,-456,1,0,205
6,0,-421,1,0,205
11,3,435,1,0,205
39,5,455,1,0,205
9,2,-430,1,0,205
5,2,401,1,0,205
92,6,436,1,0,205
43,4,-442,1,0,205
2,0,-427,1,0,205
52,5,481,1,0,205
31,4,448,1,0,205
80,5,-470,1,0,205
33,4,421,1,0,205
93,6,404,1,0,205
96,6,454,1,0,205
35,3,-416,1,0,205
22,2,-405,1,0,205
16,2,-472,1,0,205
25,3,471,1,0,205
15,3,467,1,0,205
10,1,-426,1,0,205
66,4,-470,1,0,205
33,3,-491,1,0,205
8,4,490,1,0,205
29,4,-419,1,0,205
41,5,475,1,0,205
50,5,-416,1,0,205
83,6,432,1,0,205
85,4,-484,1,0,205
28,5,433,1,0,205
32,6,487,0,0,205
69,4,459,0,0,205
71,2,449,0,0,205
71,5,-479,0,0,205
48,3,431,0,0,205
35,1,413,0,0,205
37,2,434,0,0,205
86,1,412,0,0,205
6,5,-408,0,0,205
1,0,-444,0,0,205
51,5,-476,0,0,205
21,3,-471,0,0,205
92,6,461,0,0,205
10,2,423,0,0,205
2,0,-480,0,0,205
92,6,413,0,0,205
42,4,-478,0,0,205
47,4,460,0,0,205
32,3,460,0,0,205
36,3,500,0,0,205
96,6,-441,0,0,205
56,4,433,0,0,205
31,3,-407,0,0,205
39,4,-479,0,0,205
89,6,461,0,0,205
4,1,407,0,0,205
20,2,489,0,0,205
3,0,-478,0,0,205
56,5,-424,0,0,205
26,2,-411,0,0,205
70,5,471,0,0,205
29,3,468,0,0,205
44,4,457,0,0,205
75,5,-456,0,0,205
78,5,-449,0,0,205
44,4,-418,0,0,205
39,3,-411,0,0,205
3,0,434,0,0,205
22,2,-484,0,0,205
94,6,496,0,0,205
62,2,-421,1,0,206
30,5,-440,1,0,206
38,4,-433,1,0,206
16,1,-402,1,0,206
81,6,-492,1,0,206
82,6,494,1,0,206
80,5,500,1,0,206
20,1,-487,1,0,206
29,2,-490,1,0,206
37,3,-492,1,0,206
34,3,-494,1,0,206
50,4,-453,1,0,206
11,1,422,1,0,206
91,6,-454,1,0,206
14,1,-486,1,0,206
91,6,-476,1,0,206
5,1,434,1,0,206
83,5,430,1,0,206
17,2,-422,1,0,206
72,4,-452,1,0,206
50,3,-434,1,0,206
78,4,-405,1,0,206
51,3,-431,1,0,206
10,1,-485,1,0,206
2,1,421,1,0,206
77,5,428,1,0,206
80,5,480,1,0,206
69,5,406,1,0,206
83,5,-412,1,0,206
53,3,-417,1,0,206
36,2,498,1,0,206
48,3,465,1,0,206
75,5,-475,1,0,206
39,2,-435,1,0,206
58,4,-454,1,0,206
68,4,448,1,0,206
53,3,452,1,0,206
23,1,476,1,0,206
30,2,-470,1,0,206
12,1,454,1,0,206
92,6,-481,0,0,206
42,2,-446,0,0,206
35,2,-491,0,0,206
34,2,-420,0,0,206
3,1,-430,0,0,206
99,6,-439,0,0,206
4,1,490,0,0,206
2,1,-431,0,0,206
30,2,-486,0,0,206
90,6,469,0,0,206
91,6,-427,0,0,206
73,5,428,0,0,206
64,4,-475,0,0,206
97,6,-426,0,0,206
86,5,-403,0,0,206
18,1,-419,0,0,206
97,6,431,0,0,206
61,5,490,0,0,206
16,1,-457,0,0,206
34,2,487,0,0,206
15,1,469,0,0,206
67,5,470,0,0,206
26,2,471,0,0,206
32,2,453,0,0,206
98,6,-464,0,0,206
72,5,-486,0,0,206
47,3,414,0,0,206
38,2,-455,0,0,206
34,2,473,0,0,206
82,5,-490,0,0,206
12,1,429,0,0,206
81,5,435,0,0,206
94,6,-491,0,0,206
40,2,-461,0,0,206
52,3,-470,0,0,206
77,5,428,0,0,206
74,5,-462,0,0,206
26,1,-461,0,0,206
42,2,427,0,0,206
98,6,-436,0,0,206
16,6,482,1,0,207
81,1,405,1,0,207
73,3,-473,1,0,207
36,4,466,1,0,207
44,3,-495,1,0,207
95,5,-452,1,0,207
19,2,-407,1,0,207
97,0,415,1,0,207
91,1,451,1,0,207
9,6,459,1,0,207
90,2,-464,1,0,207
96,0,460,1,0,207
39,5,428,1,0,207
36,3,-488,1,0,207
8,0,-401,1,0,207
60,4,-458,1,0,207
30,5,441,1,0,207
98,0,453,1,0,207
16,6,412,1,0,207
98,0,480,1,0,207
71,1,417,1,0,207
35,2,-465,1,0,207
80,4,-475,1,0,207
73,4,-414,1,0,207
64,3,-499,1,0,207
40,5,497,1,0,207
14,1,-486,1,0,207
27,1,-430,1,0,207
97,6,-422,1,0,207
46,4,405,1,0,207
50,3,-480,1,0,207
81,4,-445,1,0,207
13,6,464,1,0,207
94,0,408,1,0,207
57,3,-428,1,0,207
3,0,-494,1,0,207
12,1,-405,1,0,207
88,4,-410,1,0,207
35,2,-420,1,0,207
20,6,500,1,0,207
48,4,422,0,0,207
75,2,457,0,0,207
63,2,491,0,0,207
25,2,-410,0,0,207
33,1,-497,0,0,207
9,6,468,0,0,207
18,2,-439,0,0,207
70,2,429,0,0,207
95,6,-404,0,0,207
48,2,-449,0,0,207
99,0,410,0,0,207
37,5,461,0,0,207
78,2,442,0,0,207
46,2,-471,0,0,207
66,2,424,0,0,207
4,0,-434,0,0,207
79,4,-410,0,0,207
84,4,-484,0,0,207
93,5,-411,0,0,207
42,4,419,0,0,207
78,3,-484,0,0,207
87,4,-475,0,0,207
26,1,-417,0,0,207
39,5,425,0,0,207
60,3,-410,0,0,207
62,3,-476,0,0,207
5,6,403,0,0,207
99,6,-471,0,0,207
81,1,404,0,0,207
47,4,444,0,0,207
70,3,-430,0,0,207
18,6,463,0,0,207
54,3,430,0,0,207
69,2,495,0,0,207
74,2,426,0,0,207
55,3,453,0,0,207
70,2,496,0,0,207
78,4,-471,0,0,207
24,5,482,0,0,207
18,6,443,0,0,207
65,6,460,1,0,212
53,5,445,1,0,212
88,6,447,1,0,212
40,4,472,1,0,212
44,4,409,1,0,212
54,5,451,1,0,212
75,6,-476,1,0,212
67,6,427,1,0,212
2,1,453,1,0,212
42,4,-434,1,0,212
99,6,-489,1,0,212
63,6,-500,1,0,212
59,5,-402,1,0,212
57,5,485,1,0,212
49,5,466,1,0,212
97,6,486,1,0,212
1,0,448,1,0,212
99,6,498,1,0,212
69,6,484,1,0,212
76,6,-475,1,0,212
68,6,-423,1,0,212
71,6,-471,1,0,212
75,6,-456,1,0,212
99,6,471,1,0,212
12,2,478,1,0,212
1,0,492,1,0,212
50,4,-468,1,0,212
3,1,-439,1,0,212
81,6,-406,1,0,212
35,4,-425,1,0,212
22,3,476,1,0,212
23,3,482,1,0,212
2,1,488,1,0,212
57,5,-439,1,0,212
82,6,495,1,0,212
68,6,472,1,0,212
51,5,-427,1,0,212
20,2,-480,1,0,212
91,6,-464,1,0,212
51,5,-422,1,0,212
18,4,423,0,0,212
33,6,-419,0,0,212
49,6,497,0,0,212
30,5,495,0,0,212
37,6,400,0,0,212
99,6,466,0,0,212
29,4,451,0,0,212
81,6,-484,0,0,212
87,6,490,0,0,212
83,6,431,0,0,212
45,5,417,0,0,212
52,5,-434,0,0,212
64,6,-478,0,0,212
9,2,-440,0,0,212
65,5,430,0,0,212
59,5,-492,0,0,212
50,5,-440,0,0,212
66,6,463,0,0,212
77,6,411,0,0,212
45,5,-411,0,0,212
47,5,492,0,0,212
41,5,-431,0,0,212
77,6,480,0,0,212
71,6,-401,0,0,212
70,6,439,0,0,212
65,6,-484,0,0,212
45,5,-473,0,0,212
73,6,434,0,0,212
51,5,410,0,0,212
37,4,-498,0,0,212
85,6,-411,0,0,212
77,6,467,0,0,212
6,1,402,0,0,212
51,5,-441,0,0,212
98,6,-484,0,0,212
35,4,-499,0,0,212
94,6,493,0,0,212
83,6,-443,0,0,212
97,6,410,0,0,212
40,4,-416,0,0,212
66,2,475,1,0,213
1,6,422,1,0,213
98,0,410,1,0,213
27,5,-493,1,0,213
60,2,421,1,0,213
77,1,480,1,0,213
80,1,-463,1,0,213
27,5,-489,1,0,213
33,4,421,1,0,213
76,2,-410,1,0,213
36,4,444,1,0,213
2,6,425,1,0,213
32,4,-452,1,0,213
77,1,439,1,0,213
47,4,-461,1,0,213
2,6,-479,1,0,213
68,2,490,1,0,213
53,2,-450,1,0,213
20,5,-499,1,0,213
8,6,477,1,0,213
60,2,499,1,0,213
33,4,-420,1,0,213
45,3,500,1,0,213
28,5,471,1,0,213
23,5,451,1,0,213
17,5,-476,1,0,213
23,5,404,1,0,213
44,3,411,1,0,213
73,1,443,1,0,213
69,1,-487,1,0,213
90,0,-431,1,0,213
86,0,-431,1,0,213
86,0,498,1,0,213
20,5,-460,1,0,213
88,0,485,1,0,213
14,5,470,1,0,213
67,2,467,1,0,213
9,6,405,1,0,213
91,0,-492,1,0,213
27,5,-410,1,0,213
58,0,450,0,0,213
82,0,-403,0,0,213
78,0,437,0,0,213
65,1,-419,0,0,213
93,0,-432,0,0,213
68,1,-483,0,0,213
95,0,-422,0,0,213
84,0,-470,0,0,213
47,4,415,0,0,213
55,3,453,0,0,213
59,2,450,0,0,213
13,5,495,0,0,213
25,5,-410,0,0,213
50,3,422,0,0,213
13,5,-416,0,0,213
93,0,-407,0,0,213
15,5,-498,0,0,213
22,5,-430,0,0,213
74,1,-500,0,0,213
73,1,456,0,0,213
35,4,-482,0,0,213
81,0,419,0,0,213
65,1,450,0,0,213
59,2,432,0,0,213
32,4,-452,0,0,213
90,0,-431,0,0,213
1,6,432,0,0,213
51,2,-407,0,0,213
1,6,-432,0,0,213
1,6,-434,0,0,213
89,0,495,0,0,213
91,0,467,0,0,213
73,1,465,0,0,213
32,4,418,0,0,213
17,5,423,0,0,213
24,4,-424,0,0,213
98,0,-484,0,0,213
59,2,-457,0,0,213
12,5,-424,0,0,213
38,4,491,0,0,213
20,3,-429,1,0,215
51,3,-420,1,0,215
83,6,-477,1,0,215
10,3,475,1,0,215
37,3,-450,1,0,215
1,3,-469,1,0,215
66,6,475,1,0,215
95,6,-463,1,0,215
92,6,-424,1,0,215
37,3,-440,1,0,215
25,3,-445,1,0,215
40,3,433,1,0,215
57,6,480,1,0,215
30,3,454,1,0,215
24,3,474,1,0,215
12,3,-438,1,0,215
72,6,-425,1,0,215
1,3,-419,1,0,215
2,3,479,1,0,215
18,3,443,1,0,215
88,6,447,1,0,215
71,6,440,1,0,215
17,3,-404,1,0,215
19,3,-480,1,0,215
29,3,-444,1,0,215
99,6,-424,1,0,215
55,6,-434,1,0,215
50,3,434,1,0,215
1,3,419,1,0,215
96,6,-473,1,0,215
10,3,-451,1,0,215
67,6,-459,1,0,215
48,3,-483,1,0,215
54,6,-449,1,0,215
76,6,437,1,0,215
86,6,438,1,0,215
86,6,-454,1,0,215
63,6,405,1,0,215
40,3,-406,1,0,215
15,3,-450,1,0,215
53,6,-428,0,0,215
14,3,494,0,0,215
39,3,487,0,0,215
49,3,-451,0,0,215
25,3,-499,0,0,215
17,3,440,0,0,215
71,6,466,0,0,215
22,3,454,0,0,215
62,6,434,0,0,215
39,4,-466,0,0,215
29,3,-468,0,0,215
91,6,-422,0,0,215
81,6,-498,0,0,215
49,6,407,0,0,215
17,6,418,0,0,215
43,6,-441,0,0,215
92,6,-460,0,0,215
67,6,499,0,0,215
63,6,-492,0,0,215
31,6,-405,0,0,215
93,6,428,0,0,215
85,6,453,0,0,215
99,6,450,0,0,215
13,6,406,0,0,215
29,6,497,0,0,215
48,6,-442,0,0,215
50,6,485,0,0,215
90,6,-483,0,0,215
34,6,-430,0,0,215
72,6,466,0,0,215
22,6,-428,0,0,215
30,6,465,0,0,215
47,6,458,0,0,215
98,6,-491,0,0,215
26,6,492,0,0,215
61,6,-422,0,0,215
85,6,-453,0,0,215
5,6,439,0,0,215
39,6,-473,0,0,215
47,6,458,0,0,215
29,3,474,1,0,218
99,6,-452,1,0,218
67,3,430,1,0,218
28,4,-453,1,0,218
19,2,441,1,0,218
85,6,469,1,0,218
5,0,469,1,0,218
85,5,494,1,0,218
90,6,456,1,0,218
10,0,-493,1,0,218
79,4,445,1,0,218
5,0,464,1,0,218
67,4,475,1,0,218
12,1,-436,1,0,218
86,5,443,1,0,218
96,6,-471,1,0,218
10,0,-460,1,0,218
3,0,427,1,0,218
68,4,-473,1,0,218
28,2,-407,1,0,218
45,3,456,1,0,218
76,6,-411,1,0,218
4,0,423,1,0,218
13,0,494,1,0,218
3,0,452,1,0,218
52,3,422,1,0,218
52,4,-496,1,0,218
42,4,-466,1,0,218
22,2,463,1,0,218
52,3,-403,1,0,218
5,1,-452,1,0,218
21,2,-473,1,0,218
32,2,436,1,0,218
80,5,454,1,0,218
52,4,-484,1,0,218
19,2,-400,1,0,218
28,2,461,1,0,218
67,5,-407,1,0,218
89,6,431,1,0,218
65,5,434,1,0,218
15,3,-410,0,0,218
36,4,-404,0,0,218
53,1,486,0,0,218
35,3,-405,0,0,218
47,2,-426,0,0,218
43,4,-467,0,0,218
22,5,-422,0,0,218
57,1,489,0,0,218
13,4,-463,0,0,218
57,2,432,0,0,218
56,5,-498,0,0,218
6,1,-412,0,0,218
69,5,-466,0,0,218
38,2,-485,0,0,218
95,6,-486,0,0,218
91,6,-439,0,0,218
22,0,499,0,0,218
15,1,-414,0,0,218
60,3,-426,0,0,218
12,0,463,0,0,218
36,4,-433,0,0,218
50,4,-465,0,0,218
79,5,430,0,0,218
70,3,450,0,0,218
29,2,-410,0,0,218
79,3,476,0,0,218
85,4,449,0,0,218
8,0,-427,0,0,218
20,1,-461,0,0,218
86,5,-434,0,0,218
80,4,454,0,0,218
68,3,-447,0,0,218
95,6,-415,0,0,218
79,5,-471,0,0,218
94,6,-421,0,0,218
70,2,494,0,0,218
85,5,-401,0,0,218
36,3,-449,0,0,218
65,4,-414,0,0,218
33,2,-497,0,0,218
24,0,484,1,0,221
65,0,437,1,0,221
35,1,-479,1,0,221
94,0,-462,1,0,221
51,1,-449,1,0,221
25,0,469,1,0,221
91,1,-411,1,0,221
19,1,-457,1,0,221
15,0,433,1,0,221
82,1,-427,1,0,221
9,5,-453,1,0,221
58,0,405,1,0,221
87,1,-500,1,0,221
34,1,-404,1,0,221
24,0,481,1,0,221
27,0,432,1,0,221
27,0,447,1,0,221
61,0,463,1,0,221
12,0,437,1,0,221
94,1,-426,1,0,221
7,5,-464,1,0,221
24,4,-458,1,0,221
4,0,440,1,0,221
76,1,-421,1,0,221
67,1,-419,1,0,221
67,2,-471,1,0,221
41,3,-412,1,0,221
99,0,-489,1,0,221
82,0,467,1,0,221
92,0,448,1,0,221
7,0,413,1,0,221
88,1,-408,1,0,221
73,1,480,1,0,221
26,4,-483,1,0,221
46,0,460,1,0,221
63,1,443,1,0,221
96,4,473,1,0,221
96,4,443,1,0,221
35,0,490,1,0,221
3,0,424,1,0,221
17,1,429,0,0,221
31,1,403,0,0,221
14,2,435,0,0,221
15,6,-401,0,0,221
77,5,425,0,0,221
51,3,412,0,0,221
20,1,426,0,0,221
68,6,480,0,0,221
59,5,-496,0,0,221
10,1,-466,0,0,221
78,5,-439,0,0,221
34,4,-463,0,0,221
35,4,-449,0,0,221
99,2,470,0,0,221
46,4,-430,0,0,221
45,4,-490,0,0,221
95,5,492,0,0,221
27,5,-433,0,0,221
32,5,431,0,0,221
46,3,-452,0,0,221
39,4,-437,0,0,221
6,6,-417,0,0,221
62,3,453,0,0,221
51,3,444,0,0,221
6,1,481,0,0,221
87,5,-458,0,0,221
71,5,-420,0,0,221
5,6,-426,0,0,221
19,6,-428,0,0,221
26,2,453,0,0,221
95,5,450,0,0,221
94,2,-403,0,0,221
4,1,430,0,0,221
55,5,-466,0,0,221
44,3,415,0,0,221
77,5,471,0,0,221
36,4,-460,0,0,221
6,6,-471,0,0,221
93,1,-479,0,0,221
52,6,456,0,0,221
16,2,485,1,0,222
98,6,-445,1,0,222
50,3,477,1,0,222
41,3,460,1,0,222
30,2,435,1,0,222
89,5,443,1,0,222
82,4,481,1,0,222
76,5,500,1,0,222
75,5,-482,1,0,222
72,5,416,1,0,222
28,5,435,1,0,222
6,0,449,1,0,222
21,1,425,1,0,222
3,2,-450,1,0,222
88,4,-456,1,0,222
93,6,-486,1,0,222
93,5,460,1,0,222
45,4,-481,1,0,222
5,2,-479,1,0,222
21,2,-461,1,0,222
85,4,-459,1,0,222
66,4,444,1,0,222
82,3,-445,1,0,222
22,3,421,1,0,222
78,4,-458,1,0,222
12,1,428,1,0,222
6,0,-438,1,0,222
35,2,-450,1,0,222
77,4,-432,1,0,222
45,2,-446,1,0,222
60,4,-462,1,0,222
9,1,-416,1,0,222
66,3,-463,1,0,222
64,5,440,1,0,222
95,6,-483,1,0,222
92,6,-437,1,0,222
77,4,494,1,0,222
9,0,-467,1,0,222
73,5,435,1,0,222
98,6,478,1,0,222
93,5,497,0,0,222
19,4,-499,0,0,222
60,4,-486,0,0,222
33,4,-486,0,0,222
59,5,-462,0,0,222
21,2,470,0,0,222
44,3,475,0,0,222
11,4,-446,0,0,222
72,3,475,0,0,222
70,5,-432,0,0,222
68,4,-444,0,0,222
27,2,408,0,0,222
34,4,446,0,0,222
96,6,-400,0,0,222
87,5,430,0,0,222
4,4,-487,0,0,222
62,3,-451,0,0,222
52,4,468,0,0,222
89,6,-500,0,0,222
42,4,440,0,0,222
76,5,-480,0,0,222
53,4,406,0,0,222
92,5,434,0,0,222
50,3,468,0,0,222
33,4,-427,0,0,222
79,3,-407,0,0,222
12,2,423,0,0,222
69,5,-499,0,0,222
86,6,-414,0,0,222
98,6,-469,0,0,222
32,6,-492,0,0,222
72,4,430,0,0,222
21,3,-428,0,0,222
37,4,-464,0,0,222
45,4,435,0,0,222
15,3,-454,0,0,222
37,2,470,0,0,222
70,2,-431,0,0,222
27,4,-437,0,0,222
37,4,-460,0,0,222
46,6,487,1,0,224
97,6,411,1,0,224
1,6,468,1,0,224
10,6,480,1,0,224
90,6,-453,1,0,224
70,6,487,1,0,224
51,6,414,1,0,224
29,6,-433,1,0,224
88,6,-406,1,0,224
87,6,-446,1,0,224
10,6,498,1,0,224
18,6,439,1,0,224
57,6,-400,1,0,224
47,6,-421,1,0,224
43,6,428,1,0,224
77,5,-483,1,0,224
66,5,-488,1,0,224
27,6,-490,1,0,224
37,6,-415,1,0,224
34,6,-429,1,0,224
54,6,-459,1,0,224
6,6,438,1,0,224
6,6,495,1,0,224
43,6,-489,1,0,224
15,6,432,1,0,224
55,6,-500,1,0,224
67,5,450,1,0,224
97,5,-423,1,0,224
24,6,-417,1,0,224
81,5,-425,1,0,224
97,5,446,1,0,224
74,5,-415,1,0,224
33,6,440,1,0,224
84,6,464,1,0,224
61,6,-473,1,0,224
76,5,-437,1,0,224
2,6,492,1,0,224
20,6,454,1,0,224
94,5,-497,1,0,224
61,6,471,1,0,224
35,5,496,0,0,224
91,1,423,0,0,224
70,3,454,0,0,224
36,5,422,0,0,224
12,5,431,0,0,224
68,2,-444,0,0,224
14,5,488,0,0,224
63,3,489,0,0,224
82,1,-451,0,0,224
89,1,-427,0,0,224
6,6,-406,0,0,224
14,6,-431,0,0,224
24,5,-472,0,0,224
98,0,471,0,0,224
63,1,-478,0,0,224
63,2,460,0,0,224
93,1,-474,0,0,224
39,4,-468,0,0,224
60,5,-460,0,0,224
81,2,468,0,0,224
17,6,-446,0,0,224
44,4,481,0,0,224
28,5,-475,0,0,224
6,6,419,0,0,224
90,2,-452,0,0,224
60,3,-444,0,0,224
20,6,-429,0,0,224
15,6,-405,0,0,224
90,1,-499,0,0,224
