uncertainty,seek/share,Market_change,Instr,Task1Seek,RealMC,ID_n
33,6,495,1,2,495,86
12,5,499,1,2,499,86
7,2,-500,0,2,-500,87
60,2,-470,0,2,-499,87
13,5,-498,0,2,-498,87
60,6,415,0,2,-497,87
55,2,-467,1,2,-494,87
7,1,-491,0,2,-491,87
19,2,-489,1,2,-489,87
72,2,-481,0,2,-487,87
78,4,441,0,2,-483,87
97,2,-435,1,2,-479,87
67,2,-478,1,2,-478,87
1,2,-477,0,2,-477,87
69,2,-476,0,2,-476,87
20,1,-422,0,2,-475,87
44,6,471,1,2,-474,87
74,4,-483,0,2,-473,87
26,2,-473,0,2,-473,87
29,2,-465,0,2,-465,87
58,5,400,1,2,-463,87
60,4,469,0,2,-463,87
25,2,-491,0,2,-460,87
53,5,427,1,2,-455,87
61,2,-426,1,2,-455,87
12,5,-452,1,2,-452,87
76,2,-427,0,2,-449,87
74,3,-441,1,2,-441,87
69,1,-474,0,2,-440,87
99,5,495,0,2,-435,87
94,2,-480,0,2,-432,87
75,4,477,0,2,-430,87
43,2,-428,1,2,-428,87
60,2,-427,1,2,-427,87
51,3,-425,1,2,-425,87
52,6,494,1,2,-421,87
86,6,458,1,2,-418,87
18,6,-418,1,2,-418,87
83,6,462,0,2,-418,87
28,2,-416,0,2,-416,87
33,2,-412,0,2,-412,87
73,2,-476,1,2,-411,87
23,2,-410,1,2,-410,87
55,2,-406,0,2,-406,87
2,6,-405,1,2,-405,87
70,2,-405,0,2,-405,87
94,2,-471,1,2,-404,87
31,3,-402,1,2,-402,87
34,3,-466,1,2,400,87
1,1,401,1,2,401,87
79,2,401,0,2,404,87
61,2,493,0,2,409,87
44,2,412,1,2,412,87
32,4,413,1,2,413,87
74,2,474,1,2,414,87
82,2,425,0,2,416,87
82,3,423,1,2,423,87
37,3,-402,1,2,425,87
24,6,-441,1,2,429,87
93,4,-466,0,2,430,87
22,2,-471,1,2,431,87
81,2,436,0,2,435,87
75,4,-455,0,2,436,87
44,3,437,0,2,437,87
8,2,442,1,2,442,87
61,2,423,0,2,442,87
81,2,431,0,2,444,87
14,2,445,1,2,445,87
34,2,450,0,2,450,87
79,5,-478,1,2,451,87
61,4,451,0,2,451,87
32,3,452,1,2,452,87
28,2,461,1,2,461,87
74,4,-448,1,2,468,87
20,2,468,0,2,468,87
83,5,-452,0,2,470,87
11,5,-458,0,2,474,87
39,3,481,1,2,481,87
86,3,-428,1,2,484,87
63,3,485,1,2,485,87
37,3,440,1,2,490,87
93,4,-426,0,2,500,87
94,0,434,1,1,434,88
26,5,472,1,1,472,88
99,5,-454,1,1,-454,88
67,3,409,1,1,409,88
93,4,-463,1,1,-463,88
72,4,-410,1,1,-410,88
36,4,-477,1,1,-477,88
21,4,-494,1,1,-494,88
38,3,-417,1,1,-417,88
7,5,-400,1,1,-400,88
96,6,-490,1,1,-490,88
79,4,487,1,1,487,88
62,3,-496,1,1,-496,88
38,5,-418,1,1,-418,88
76,4,424,1,1,424,88
59,3,-442,1,1,-442,88
70,4,436,1,1,436,88
84,6,-500,1,1,-500,88
52,3,-458,1,1,-458,88
80,4,-471,1,1,-471,88
47,3,455,1,1,455,88
60,4,463,1,1,463,88
1,0,406,1,1,406,88
49,3,406,1,1,406,88
41,4,474,1,1,474,88
80,3,-407,1,1,-407,88
89,5,-498,1,1,-498,88
33,5,-490,1,1,-490,88
92,6,-492,1,1,-492,88
85,5,408,1,1,408,88
30,2,473,1,1,473,88
2,0,-474,1,1,-474,88
81,5,487,1,1,487,88
8,1,-474,1,1,-474,88
40,4,493,1,1,493,88
55,3,406,1,1,406,88
59,4,-463,1,1,-463,88
76,5,493,1,1,493,88
28,4,456,1,1,456,88
91,6,-403,1,1,-403,88
65,0,456,0,1,456,88
47,0,-433,0,1,-433,88
43,0,-457,0,1,-457,88
70,0,-446,0,1,-446,88
77,0,490,0,1,490,88
29,0,-468,0,1,-468,88
35,0,-420,0,1,-420,88
67,0,-460,0,1,-460,88
84,0,-459,0,1,-459,88
84,0,491,0,1,491,88
83,0,-487,0,1,-487,88
91,0,419,0,1,419,88
32,0,407,0,1,407,88
27,0,458,0,1,458,88
84,0,445,0,1,445,88
30,0,-435,0,1,-435,88
86,0,-450,0,1,-450,88
27,0,418,0,1,418,88
16,0,435,0,1,435,88
19,0,456,0,1,456,88
42,0,478,0,1,478,88
82,0,406,0,1,406,88
65,0,472,0,1,472,88
66,0,432,0,1,432,88
82,0,416,0,1,416,88
87,0,432,0,1,432,88
7,0,-462,0,1,-462,88
56,0,-410,0,1,-410,88
20,0,446,0,1,446,88
82,0,437,0,1,437,88
87,0,413,0,1,413,88
30,0,-416,0,1,-416,88
60,0,457,0,1,457,88
20,0,436,0,1,436,88
57,0,494,0,1,494,88
3,0,413,0,1,413,88
80,0,439,0,1,439,88
25,0,-443,0,1,-443,88
66,0,428,0,1,428,88
56,0,457,0,1,457,88
25,1,-495,1,2,-495,90
82,0,-493,0,2,-493,90
19,0,-493,0,2,-493,90
86,6,484,1,2,-491,90
30,0,-487,1,2,-487,90
3,1,-485,1,2,-485,90
32,0,-485,1,2,-485,90
83,6,440,1,2,-483,90
52,6,406,0,2,-476,90
42,1,-500,1,2,-475,90
53,0,-475,1,2,-475,90
22,1,-468,1,2,-468,90
57,0,-461,0,2,-461,90
39,4,-408,0,2,-461,90
84,0,-443,1,2,-460,90
64,6,441,0,2,-460,90
48,0,-409,1,2,-459,90
11,1,-458,1,2,-458,90
51,0,-458,0,2,-458,90
53,0,-449,0,2,-449,90
94,6,466,0,2,-441,90
7,1,-468,1,2,-438,90
92,6,460,1,2,-438,90
76,0,-438,0,2,-438,90
10,0,-433,1,2,-433,90
3,1,-431,1,2,-431,90
4,0,-430,0,2,-430,90
90,1,-471,0,2,-430,90
24,0,-427,0,2,-427,90
56,6,479,0,2,-426,90
5,0,-426,0,2,-426,90
48,1,-423,1,2,-423,90
20,1,-414,1,2,-414,90
55,0,-407,0,2,-407,90
17,0,-406,0,2,-406,90
77,1,-426,0,2,-406,90
95,6,425,1,2,-401,90
2,0,404,1,2,404,90
15,0,404,0,2,404,90
7,0,407,0,2,407,90
68,6,-449,1,2,408,90
27,4,426,0,2,410,90
35,0,412,1,2,412,90
22,0,413,1,2,413,90
73,4,404,0,2,416,90
36,1,418,1,2,418,90
12,0,422,1,2,422,90
28,0,423,0,2,423,90
9,0,423,0,2,423,90
63,6,-456,0,2,428,90
69,5,434,1,2,434,90
86,6,-460,1,2,436,90
50,4,428,1,2,437,90
66,6,-454,1,2,440,90
75,4,457,1,2,440,90
16,0,440,0,2,440,90
25,0,441,0,2,441,90
58,0,443,0,2,443,90
94,4,401,1,2,448,90
28,0,448,0,2,448,90
4,0,455,0,2,455,90
74,6,-427,0,2,455,90
13,0,458,1,2,458,90
89,6,-431,0,2,462,90
79,0,462,0,2,462,90
10,0,463,0,2,463,90
46,0,467,1,2,467,90
51,6,469,1,2,469,90
22,5,496,1,2,476,90
31,1,478,1,2,478,90
90,6,-483,1,2,479,90
77,4,495,0,2,482,90
56,5,464,0,2,486,90
61,4,445,0,2,489,90
33,6,-490,0,2,489,90
36,6,-420,1,2,490,90
60,6,-445,0,2,496,90
33,6,-479,0,2,496,90
92,6,-480,1,2,498,90
84,6,-460,1,2,500,90
2,0,-465,1,1,-465,91
72,6,-409,1,1,-409,91
86,6,-418,1,1,-418,91
33,6,-401,1,1,-401,91
87,6,449,1,1,449,91
94,6,-445,1,1,-445,91
67,6,-486,1,1,-486,91
47,6,-447,1,1,-447,91
3,1,441,1,1,441,91
54,6,-401,1,1,-401,91
80,6,432,1,1,432,91
73,6,477,1,1,477,91
21,4,498,1,1,498,91
42,6,-428,1,1,-428,91
58,6,418,1,1,418,91
2,0,403,1,1,403,91
97,6,444,1,1,444,91
92,6,-417,1,1,-417,91
57,6,421,1,1,421,91
64,6,469,1,1,469,91
71,6,-484,1,1,-484,91
13,4,481,1,1,481,91
41,6,431,1,1,431,91
23,5,-429,1,1,-429,91
7,0,-422,1,1,-422,91
94,6,-481,1,1,-481,91
12,5,-402,1,1,-402,91
8,0,-464,1,1,-464,91
70,6,-405,1,1,-405,91
88,6,-430,1,1,-430,91
57,6,-426,1,1,-426,91
2,0,457,1,1,457,91
79,6,425,1,1,425,91
53,6,-492,1,1,-492,91
23,5,449,1,1,449,91
55,6,-424,1,1,-424,91
82,6,-441,1,1,-441,91
21,6,433,1,1,433,91
67,6,-469,1,1,-469,91
87,6,-420,1,1,-420,91
74,6,418,0,1,418,91
86,6,-437,0,1,-437,91
86,6,-459,0,1,-459,91
31,3,484,0,1,484,91
16,0,-450,0,1,-450,91
16,1,-409,0,1,-409,91
82,6,-494,0,1,-494,91
21,4,-463,0,1,-463,91
65,5,-446,0,1,-446,91
26,2,438,0,1,438,91
75,6,413,0,1,413,91
63,3,409,0,1,409,91
33,4,-498,0,1,-498,91
94,6,-485,0,1,-485,91
92,6,-422,0,1,-422,91
45,5,465,0,1,465,91
67,6,-404,0,1,-404,91
85,6,-496,0,1,-496,91
20,1,483,0,1,483,91
38,4,-474,0,1,-474,91
40,5,406,0,1,406,91
19,1,-426,0,1,-426,91
60,5,-472,0,1,-472,91
55,6,-496,0,1,-496,91
46,6,-451,0,1,-451,91
63,5,-492,0,1,-492,91
92,6,-426,0,1,-426,91
24,2,495,0,1,495,91
22,1,493,0,1,493,91
21,1,430,0,1,430,91
25,2,418,0,1,418,91
66,6,-437,0,1,-437,91
16,0,491,0,1,491,91
9,0,-400,0,1,-400,91
40,5,-446,0,1,-446,91
52,5,440,0,1,440,91
53,6,-483,0,1,-483,91
47,5,475,0,1,475,91
53,6,-439,0,1,-439,91
16,0,427,0,1,427,91
59,6,-424,1,1,-424,92
42,6,-491,1,1,-491,92
66,6,471,1,1,471,92
63,6,-440,1,1,-440,92
49,6,484,1,1,484,92
1,6,434,1,1,434,92
97,6,-426,1,1,-426,92
15,6,-413,1,1,-413,92
6,6,472,1,1,472,92
50,6,-468,1,1,-468,92
67,6,-417,1,1,-417,92
19,6,-457,1,1,-457,92
58,6,474,1,1,474,92
75,6,-465,1,1,-465,92
75,6,411,1,1,411,92
67,6,458,1,1,458,92
20,6,446,1,1,446,92
22,6,479,1,1,479,92
31,6,-473,1,1,-473,92
45,6,436,1,1,436,92
56,6,-428,1,1,-428,92
39,6,499,1,1,499,92
38,6,486,1,1,486,92
85,6,420,1,1,420,92
32,6,-432,1,1,-432,92
55,6,488,1,1,488,92
26,6,423,1,1,423,92
13,6,-450,1,1,-450,92
98,6,-417,1,1,-417,92
80,6,433,1,1,433,92
50,6,439,1,1,439,92
21,6,495,1,1,495,92
57,6,-488,1,1,-488,92
80,6,458,1,1,458,92
96,6,440,1,1,440,92
99,6,422,1,1,422,92
32,6,-419,1,1,-419,92
36,6,-469,1,1,-469,92
99,6,493,1,1,493,92
62,6,-460,1,1,-460,92
5,6,-455,0,1,-455,92
85,6,421,0,1,421,92
81,6,-470,0,1,-470,92
30,6,-474,0,1,-474,92
37,6,475,0,1,475,92
37,6,451,0,1,451,92
50,6,426,0,1,426,92
58,6,455,0,1,455,92
88,6,472,0,1,472,92
13,6,-432,0,1,-432,92
41,6,490,0,1,490,92
41,6,-479,0,1,-479,92
53,6,-414,0,1,-414,92
5,6,-414,0,1,-414,92
70,6,498,0,1,498,92
8,6,485,0,1,485,92
75,6,-409,0,1,-409,92
58,6,406,0,1,406,92
75,6,471,0,1,471,92
62,6,415,0,1,415,92
1,6,-448,0,1,-448,92
39,6,439,0,1,439,92
92,6,444,0,1,444,92
81,6,-495,0,1,-495,92
60,6,-452,0,1,-452,92
18,6,402,0,1,402,92
85,6,-425,0,1,-425,92
19,6,-409,0,1,-409,92
4,6,-471,0,1,-471,92
45,6,-450,0,1,-450,92
44,6,466,0,1,466,92
31,6,-408,0,1,-408,92
70,6,409,0,1,409,92
55,6,432,0,1,432,92
82,6,416,0,1,416,92
26,6,-468,0,1,-468,92
48,6,-457,0,1,-457,92
83,6,476,0,1,476,92
45,1,450,0,1,450,92
54,6,490,0,1,490,92
44,6,433,1,1,433,95
80,6,442,1,1,442,95
39,6,-445,1,1,-445,95
75,6,452,1,1,452,95
99,6,464,1,1,464,95
25,6,483,1,1,483,95
7,6,-455,1,1,-455,95
64,6,-433,1,1,-433,95
8,6,416,1,1,416,95
27,6,-475,1,1,-475,95
9,6,-440,1,1,-440,95
32,6,-444,1,1,-444,95
46,6,-471,1,1,-471,95
68,6,478,1,1,478,95
23,6,495,1,1,495,95
73,6,459,1,1,459,95
29,6,442,1,1,442,95
27,6,-419,1,1,-419,95
33,6,-456,1,1,-456,95
28,6,471,1,1,471,95
66,6,-426,1,1,-426,95
77,6,461,1,1,461,95
19,6,-475,1,1,-475,95
67,6,-459,1,1,-459,95
80,6,400,1,1,400,95
54,6,429,1,1,429,95
67,6,485,1,1,485,95
1,6,-457,1,1,-457,95
84,6,-440,1,1,-440,95
21,6,-410,1,1,-410,95
92,6,-411,1,1,-411,95
76,6,431,1,1,431,95
67,6,465,1,1,465,95
14,6,484,1,1,484,95
16,6,484,1,1,484,95
54,6,-415,1,1,-415,95
42,6,426,1,1,426,95
89,6,-421,1,1,-421,95
85,6,490,1,1,490,95
93,6,-402,1,1,-402,95
58,4,500,0,1,500,95
79,6,-441,0,1,-441,95
61,6,-412,0,1,-412,95
86,3,493,0,1,493,95
25,6,-420,0,1,-420,95
82,6,-500,0,1,-500,95
14,4,493,0,1,493,95
21,4,-418,0,1,-418,95
10,0,-482,0,1,-482,95
88,3,-423,0,1,-423,95
25,6,485,0,1,485,95
82,3,-422,0,1,-422,95
41,5,-420,0,1,-420,95
55,5,-446,0,1,-446,95
95,6,-496,0,1,-496,95
92,6,400,0,1,400,95
68,5,-473,0,1,-473,95
48,5,-497,0,1,-497,95
14,6,-477,0,1,-477,95
70,5,-484,0,1,-484,95
46,6,450,0,1,450,95
80,6,446,0,1,446,95
65,3,-482,0,1,-482,95
60,5,-419,0,1,-419,95
63,5,-452,0,1,-452,95
30,0,-493,0,1,-493,95
44,4,459,0,1,459,95
62,0,-413,0,1,-413,95
78,4,413,0,1,413,95
29,0,-442,0,1,-442,95
97,6,-432,0,1,-432,95
13,4,484,0,1,484,95
58,5,421,0,1,421,95
9,0,-449,0,1,-449,95
39,5,461,0,1,461,95
77,3,-437,0,1,-437,95
35,5,481,0,1,481,95
92,6,464,0,1,464,95
56,0,-412,0,1,-412,95
25,6,478,0,1,478,95
40,6,-417,1,1,-417,99
24,6,-494,1,1,-494,99
74,6,-489,1,1,-489,99
33,6,-484,1,1,-484,99
23,6,460,1,1,460,99
8,6,-459,1,1,-459,99
98,6,468,1,1,468,99
33,6,-450,1,1,-450,99
90,6,414,1,1,414,99
90,6,420,1,1,420,99
95,6,404,1,1,404,99
51,6,400,1,1,400,99
98,6,-498,1,1,-498,99
73,6,-460,1,1,-460,99
56,6,429,1,1,429,99
19,6,404,1,1,404,99
65,6,-480,1,1,-480,99
61,6,-402,1,1,-402,99
28,6,-489,1,1,-489,99
27,6,465,1,1,465,99
46,6,-406,1,1,-406,99
61,6,421,1,1,421,99
70,6,-489,1,1,-489,99
21,6,483,1,1,483,99
86,6,-471,1,1,-471,99
58,6,456,1,1,456,99
82,6,-491,1,1,-491,99
19,6,-468,1,1,-468,99
4,6,-445,1,1,-445,99
66,6,423,1,1,423,99
89,6,449,1,1,449,99
80,6,478,1,1,478,99
71,6,488,1,1,488,99
84,6,403,1,1,403,99
78,6,-438,1,1,-438,99
11,6,-409,1,1,-409,99
63,6,-415,1,1,-415,99
87,6,465,1,1,465,99
92,6,-487,1,1,-487,99
70,6,404,1,1,404,99
45,6,-405,0,1,-405,99
24,6,-491,0,1,-491,99
34,6,-452,0,1,-452,99
50,6,-405,0,1,-405,99
33,6,435,0,1,435,99
72,6,-433,0,1,-433,99
71,6,428,0,1,428,99
96,6,408,0,1,408,99
34,6,-463,0,1,-463,99
37,6,497,0,1,497,99
76,6,465,0,1,465,99
16,6,424,0,1,424,99
41,6,-491,0,1,-491,99
53,6,460,0,1,460,99
58,6,-474,0,1,-474,99
83,6,499,0,1,499,99
98,6,-428,0,1,-428,99
55,6,-442,0,1,-442,99
28,6,-425,0,1,-425,99
21,6,466,0,1,466,99
94,6,-415,0,1,-415,99
9,6,434,0,1,434,99
6,6,-447,0,1,-447,99
70,6,407,0,1,407,99
69,6,419,0,1,419,99
91,6,-475,0,1,-475,99
71,6,-400,0,1,-400,99
93,6,-461,0,1,-461,99
43,6,486,0,1,486,99
10,5,-419,0,1,-419,99
20,5,476,0,1,476,99
46,5,-429,0,1,-429,99
78,6,-447,0,1,-447,99
95,5,464,0,1,464,99
90,4,-488,0,1,-488,99
35,6,-454,0,1,-454,99
8,3,409,0,1,409,99
67,4,402,0,1,402,99
13,3,-439,0,1,-439,99
37,4,-438,0,1,-438,99
92,6,-444,1,2,-497,100
27,2,497,0,2,-497,100
96,6,486,1,2,-496,100
2,0,-486,0,2,-486,100
9,3,-482,1,2,-482,100
34,4,-439,1,2,-482,100
8,0,-481,0,2,-481,100
82,6,-480,1,2,-480,100
56,5,-480,1,2,-480,100
33,2,-475,0,2,-475,100
61,5,-474,1,2,-474,100
76,6,-457,1,2,-474,100
14,3,-468,1,2,-472,100
53,5,-471,1,2,-471,100
15,4,-468,1,2,-468,100
85,6,440,0,2,-465,100
38,2,403,0,2,-465,100
21,4,-464,1,2,-464,100
11,3,-462,1,2,-462,100
57,4,-483,0,2,-462,100
49,5,-459,1,2,-459,100
16,1,-456,0,2,-456,100
83,6,-436,0,2,-455,100
34,4,401,0,2,-447,100
45,3,-412,0,2,-445,100
29,4,-435,1,2,-435,100
12,1,-432,0,2,-432,100
52,4,-449,0,2,-428,100
84,6,-401,0,2,-428,100
64,5,-428,0,2,-426,100
98,6,-446,0,2,-424,100
92,6,-418,0,2,-418,100
16,1,-413,0,2,-413,100
46,5,-409,1,2,-409,100
94,6,-406,1,2,-405,100
69,5,406,0,2,400,100
23,4,402,1,2,402,100
16,3,408,0,2,408,100
26,1,408,0,2,408,100
62,5,408,0,2,408,100
33,4,414,1,2,414,100
5,3,420,1,2,420,100
75,6,421,0,2,421,100
3,0,422,0,2,422,100
8,3,424,1,2,424,100
6,3,426,1,2,426,100
34,5,409,1,2,427,100
32,4,430,1,2,430,100
44,4,432,0,2,432,100
21,3,468,1,2,433,100
80,6,435,1,2,435,100
45,3,-474,0,2,436,100
43,3,439,0,2,439,100
29,4,441,1,2,441,100
76,6,-447,1,2,443,100
11,3,444,1,2,444,100
89,6,-468,0,2,447,100
47,4,-441,0,2,450,100
60,6,-440,1,2,452,100
94,6,-470,1,2,456,100
6,1,462,0,2,462,100
26,4,491,1,2,464,100
12,3,464,1,2,464,100
40,2,464,0,2,464,100
38,3,464,0,2,464,100
67,5,476,0,2,466,100
74,4,-486,0,2,466,100
85,6,429,1,2,471,100
72,5,-470,0,2,471,100
90,6,484,0,2,472,100
51,4,402,0,2,477,100
78,6,-428,1,2,480,100
29,4,481,1,2,481,100
15,3,425,1,2,482,100
22,1,487,0,2,487,100
26,2,493,0,2,493,100
29,4,494,1,2,494,100
52,4,497,0,2,497,100
32,6,498,1,2,498,100
89,6,-471,1,2,500,100
55,6,-500,1,1,-500,102
39,0,-461,1,1,-461,102
86,6,464,1,1,464,102
66,6,-433,1,1,-433,102
40,6,-439,1,1,-439,102
3,6,472,1,1,472,102
3,6,474,1,1,474,102
67,6,499,1,1,499,102
34,6,472,1,1,472,102
71,5,500,1,1,500,102
65,5,484,1,1,484,102
72,5,475,1,1,475,102
42,4,-454,1,1,-454,102
60,4,492,1,1,492,102
27,5,-412,1,1,-412,102
73,5,461,1,1,461,102
16,5,-406,1,1,-406,102
31,5,-474,1,1,-474,102
4,6,-413,1,1,-413,102
68,5,-476,1,1,-476,102
89,6,-491,1,1,-491,102
47,6,421,1,1,421,102
8,6,436,1,1,436,102
46,6,434,1,1,434,102
59,6,-454,1,1,-454,102
40,6,-472,1,1,-472,102
97,6,-465,1,1,-465,102
77,6,437,1,1,437,102
9,6,442,1,1,442,102
38,6,434,1,1,434,102
62,6,498,1,1,498,102
71,6,408,1,1,408,102
18,6,434,1,1,434,102
20,6,432,1,1,432,102
86,6,-449,1,1,-449,102
79,6,493,1,1,493,102
16,6,498,1,1,498,102
4,6,465,1,1,465,102
6,6,-428,1,1,-428,102
70,6,-474,1,1,-474,102
85,3,-460,0,1,-460,102
93,4,487,0,1,487,102
54,3,-439,0,1,-439,102
54,4,461,0,1,461,102
80,3,-465,0,1,-465,102
47,3,407,0,1,407,102
83,3,-498,0,1,-498,102
18,6,480,0,1,480,102
52,3,-493,0,1,-493,102
7,3,430,0,1,430,102
75,3,-486,0,1,-486,102
92,3,-433,0,1,-433,102
56,3,-400,0,1,-400,102
48,3,426,0,1,426,102
86,3,479,0,1,479,102
71,3,448,0,1,448,102
4,3,-473,0,1,-473,102
4,3,-499,0,1,-499,102
85,3,443,0,1,443,102
7,3,462,0,1,462,102
5,6,492,0,1,492,102
39,3,447,0,1,447,102
92,3,421,0,1,421,102
25,5,418,0,1,418,102
54,3,441,0,1,441,102
35,3,-452,0,1,-452,102
12,2,-492,0,1,-492,102
5,5,426,0,1,426,102
46,3,438,0,1,438,102
77,3,477,0,1,477,102
44,3,-439,0,1,-439,102
49,3,478,0,1,478,102
71,3,-403,0,1,-403,102
73,3,-445,0,1,-445,102
63,3,-400,0,1,-400,102
28,5,462,0,1,462,102
58,3,458,0,1,458,102
6,6,474,0,1,474,102
66,3,457,0,1,457,102
33,2,-419,0,1,-419,102
22,1,-405,0,2,-494,104
4,6,-494,0,2,-494,104
61,1,444,0,2,-490,104
43,2,-486,1,2,-486,104
97,2,-460,1,2,-483,104
6,1,-483,1,2,-483,104
55,5,-482,0,2,-482,104
90,5,462,1,2,-481,104
95,6,450,1,2,-480,104
13,5,-480,0,2,-480,104
53,5,499,1,2,-476,104
53,5,-477,0,2,-476,104
80,2,405,0,2,-476,104
48,0,428,0,2,-475,104
2,0,-470,1,2,-470,104
37,1,-424,0,2,-470,104
10,1,-467,1,2,-467,104
47,4,-466,0,2,-466,104
89,1,-442,0,2,-462,104
40,1,-460,1,2,-460,104
89,2,-455,1,2,-455,104
45,2,-478,1,2,-453,104
32,3,-440,1,2,-450,104
44,1,-446,0,2,-446,104
17,6,495,1,2,-444,104
85,6,417,1,2,-442,104
29,5,-436,0,2,-436,104
51,1,-433,1,2,-433,104
41,6,-433,0,2,-433,104
20,4,440,1,2,-430,104
51,1,-429,0,2,-429,104
9,1,452,0,2,-425,104
71,2,-424,1,2,-424,104
63,1,499,0,2,-424,104
25,0,-418,1,2,-418,104
81,5,485,1,2,-416,104
91,4,-453,1,2,-412,104
51,1,-410,1,2,-410,104
52,3,-474,1,2,-402,104
55,4,-463,1,2,-401,104
82,1,-419,0,2,400,104
15,5,409,0,2,405,104
26,1,406,1,2,406,104
19,4,-461,1,2,407,104
7,1,407,1,2,407,104
94,0,-469,0,2,407,104
23,4,410,1,2,410,104
56,4,-468,1,2,414,104
64,0,-401,0,2,415,104
34,6,416,0,2,416,104
5,5,418,0,2,418,104
1,6,419,0,2,419,104
95,4,407,1,2,420,104
71,2,422,1,2,422,104
53,2,423,1,2,423,104
66,5,426,0,2,426,104
98,1,-480,0,2,427,104
16,0,-429,0,2,436,104
61,2,438,1,2,438,104
13,0,-475,0,2,444,104
13,5,444,0,2,444,104
11,5,448,0,2,448,104
10,6,454,0,2,454,104
5,4,455,1,2,455,104
1,5,458,0,2,458,104
7,1,419,0,2,462,104
86,5,459,0,2,463,104
31,4,409,1,2,471,104
66,2,474,1,2,474,104
83,0,-486,0,2,475,104
20,6,-422,1,2,481,104
98,5,485,0,2,481,104
91,4,437,1,2,482,104
91,4,475,1,2,491,104
27,5,454,0,2,492,104
62,5,-447,0,2,494,104
93,6,-424,1,2,498,104
33,1,420,0,2,499,104
61,5,486,0,2,499,104
69,3,500,1,2,500,104
32,6,418,1,1,418,105
27,6,476,1,1,476,105
61,6,-422,1,1,-422,105
86,6,-419,1,1,-419,105
32,6,449,1,1,449,105
1,4,458,1,1,458,105
59,6,-438,1,1,-438,105
76,6,413,1,1,413,105
93,6,-474,1,1,-474,105
63,6,-437,1,1,-437,105
88,6,413,1,1,413,105
22,6,-400,1,1,-400,105
79,6,-469,1,1,-469,105
69,6,450,1,1,450,105
33,6,490,1,1,490,105
56,6,-476,1,1,-476,105
38,6,-413,1,1,-413,105
24,6,-449,1,1,-449,105
20,6,-403,1,1,-403,105
48,6,-468,1,1,-468,105
71,6,-450,1,1,-450,105
24,6,455,1,1,455,105
70,6,-494,1,1,-494,105
75,6,-469,1,1,-469,105
29,6,-400,1,1,-400,105
97,6,-475,1,1,-475,105
81,6,-463,1,1,-463,105
78,6,498,1,1,498,105
3,6,-424,1,1,-424,105
25,6,494,1,1,494,105
75,6,472,1,1,472,105
21,6,491,1,1,491,105
55,6,-476,1,1,-476,105
44,6,-496,1,1,-496,105
16,6,-474,1,1,-474,105
95,6,405,1,1,405,105
3,6,476,1,1,476,105
51,6,412,1,1,412,105
49,6,-468,1,1,-468,105
90,6,-448,1,1,-448,105
13,0,-409,0,1,-409,105
45,0,434,0,1,434,105
23,0,-422,0,1,-422,105
24,0,409,0,1,409,105
84,0,419,0,1,419,105
38,0,-460,0,1,-460,105
20,0,-413,0,1,-413,105
69,0,-455,0,1,-455,105
19,0,-475,0,1,-475,105
57,0,496,0,1,496,105
48,0,-497,0,1,-497,105
50,0,-400,0,1,-400,105
58,0,-494,0,1,-494,105
1,0,-409,0,1,-409,105
60,0,402,0,1,402,105
43,0,-441,0,1,-441,105
81,0,-451,0,1,-451,105
34,0,500,0,1,500,105
3,0,463,0,1,463,105
8,0,-461,0,1,-461,105
18,0,479,0,1,479,105
73,0,-461,0,1,-461,105
73,0,421,0,1,421,105
15,0,486,0,1,486,105
2,0,468,0,1,468,105
61,0,-442,0,1,-442,105
12,0,-414,0,1,-414,105
78,0,412,0,1,412,105
23,0,-422,0,1,-422,105
43,0,-426,0,1,-426,105
37,0,475,0,1,475,105
54,0,469,0,1,469,105
53,0,-460,0,1,-460,105
40,0,478,0,1,478,105
4,0,432,0,1,432,105
22,0,420,0,1,420,105
52,0,-423,0,1,-423,105
13,0,422,0,1,422,105
93,0,-440,0,1,-440,105
5,0,-422,0,1,-422,105
42,6,424,1,1,424,108
21,5,-435,1,1,-435,108
72,6,-463,1,1,-463,108
84,6,422,1,1,422,108
49,6,491,1,1,491,108
68,6,491,1,1,491,108
90,6,-488,1,1,-488,108
70,5,471,1,1,471,108
59,5,-425,1,1,-425,108
92,6,426,1,1,426,108
84,6,-429,1,1,-429,108
68,6,-433,1,1,-433,108
71,6,464,1,1,464,108
47,6,-403,1,1,-403,108
83,6,-498,1,1,-498,108
2,0,-404,1,1,-404,108
61,5,415,1,1,415,108
67,6,-486,1,1,-486,108
38,5,-435,1,1,-435,108
16,1,-436,1,1,-436,108
35,5,-445,1,1,-445,108
28,2,-495,1,1,-495,108
76,5,-412,1,1,-412,108
62,5,444,1,1,444,108
83,2,-475,1,1,-475,108
99,6,-429,1,1,-429,108
37,5,-400,1,1,-400,108
85,5,-400,1,1,-400,108
97,6,423,1,1,423,108
82,5,-467,1,1,-467,108
80,5,-410,1,1,-410,108
37,5,468,1,1,468,108
54,6,-404,1,1,-404,108
62,6,423,1,1,423,108
68,5,-452,1,1,-452,108
92,1,424,1,1,424,108
59,6,438,1,1,438,108
18,0,-426,1,1,-426,108
43,5,485,1,1,485,108
88,5,403,1,1,403,108
14,6,404,0,1,404,108
13,6,-405,0,1,-405,108
92,2,451,0,1,451,108
74,1,458,0,1,458,108
29,4,-484,0,1,-484,108
43,5,452,0,1,452,108
94,5,-484,0,1,-484,108
