n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,ID,mc_model
14,31,6,0,-417,1,73,444
15,36,3,0,-407,1,73,-407
17,92,6,1,476,1,73,428
18,86,4,1,453,1,73,-483
19,6,6,0,-473,1,73,-473
20,20,2,0,-438,1,73,-438
21,93,6,0,-418,1,73,-420
22,1,0,1,409,1,73,409
24,32,3,0,-414,1,73,-414
25,16,2,1,433,1,73,433
27,94,6,0,-482,1,73,-454
28,7,1,0,-412,1,73,-412
29,55,6,1,451,1,73,-412
30,70,5,1,468,1,73,468
32,19,4,1,449,1,73,449
33,26,1,0,-480,1,73,-480
34,18,6,1,414,1,73,-408
35,82,1,0,-488,1,73,-483
36,72,4,1,477,1,73,455
37,98,6,1,401,1,73,-435
38,84,4,1,419,1,73,470
40,12,1,0,-416,1,73,-416
41,55,4,1,435,1,73,435
42,50,6,0,-448,1,73,421
43,9,0,1,454,1,73,454
44,13,1,0,-401,1,73,-401
46,22,3,1,431,1,73,431
47,73,5,1,406,1,73,-446
48,79,6,0,-433,1,73,409
1,82,0,0,-467,0,74,485
2,51,0,1,482,0,74,482
3,53,0,1,480,0,74,439
4,81,0,0,-485,0,74,-498
5,41,0,1,480,0,74,480
7,59,1,1,424,0,74,434
8,60,1,0,-418,0,74,-479
9,57,1,1,416,0,74,-400
11,52,1,1,445,0,74,445
12,29,1,1,456,0,74,437
13,77,1,0,-469,0,74,-455
14,98,6,0,-423,0,74,497
15,53,1,1,413,0,74,-460
17,78,1,0,-469,0,74,-469
18,19,3,1,500,0,74,460
19,17,1,0,-401,0,74,-401
20,72,1,1,431,0,74,431
21,36,1,0,-402,0,74,-402
22,98,4,1,420,0,74,-438
24,70,1,1,489,0,74,414
25,16,1,1,443,0,74,443
27,84,1,0,-462,0,74,-441
28,20,1,0,-489,0,74,-489
29,4,6,0,-446,0,74,-446
30,46,1,0,-466,0,74,-401
32,74,1,1,445,0,74,452
33,23,1,0,-489,0,74,-496
34,29,1,1,495,0,74,495
35,96,6,0,-488,0,74,-489
36,49,5,1,486,0,74,486
37,66,1,0,-489,0,74,-430
38,41,1,1,430,0,74,430
40,43,1,1,465,0,74,465
41,98,5,1,476,0,74,439
42,49,1,0,-442,0,74,415
43,88,1,0,-436,0,74,-472
44,87,1,0,-432,0,74,461
46,46,1,0,-458,0,74,496
47,28,6,1,408,0,74,408
48,46,4,1,458,0,74,488
1,88,6,0,-402,1,74,-439
2,8,5,0,-416,1,74,-461
3,30,6,1,436,1,74,436
4,51,6,1,418,1,74,418
5,50,6,1,413,1,74,-485
7,4,1,1,492,1,74,492
8,85,6,1,444,1,74,471
9,61,6,1,424,1,74,-469
11,86,6,0,-463,1,74,468
12,42,6,0,-415,1,74,-415
13,35,6,1,497,1,74,495
14,38,6,0,-430,1,74,412
15,67,6,1,455,1,74,-454
17,73,6,0,-421,1,74,-499
18,40,6,1,479,1,74,479
19,85,6,0,-469,1,74,-469
20,49,6,1,488,1,74,488
21,73,6,0,-498,1,74,-494
22,76,6,0,-489,1,74,-484
24,20,6,0,-456,1,74,-456
25,2,1,1,476,1,74,476
27,74,6,0,-433,1,74,408
28,81,6,1,462,1,74,422
29,22,6,0,-415,1,74,-415
30,51,6,0,-435,1,74,-419
32,22,6,0,-447,1,74,-447
33,34,6,0,-425,1,74,-425
34,9,5,0,-492,1,74,-492
35,13,6,1,483,1,74,464
36,54,6,0,-436,1,74,452
37,97,6,0,-496,1,74,-496
38,62,6,0,-495,1,74,-479
40,89,6,0,-497,1,74,421
41,62,6,1,466,1,74,466
42,27,6,0,-438,1,74,-487
43,36,6,1,477,1,74,456
44,36,6,1,492,1,74,495
46,84,6,1,403,1,74,-484
47,84,6,1,452,1,74,473
48,62,6,0,-417,1,74,457
1,92,4,1,498,0,75,401
2,55,3,0,-497,0,75,-497
3,69,3,1,438,0,75,-493
4,29,2,1,419,0,75,419
5,51,2,1,420,0,75,420
7,9,2,0,-448,0,75,-448
8,34,5,0,-468,0,75,486
9,26,2,0,-497,0,75,-497
11,47,2,1,435,0,75,-422
12,63,4,0,-434,0,75,-441
13,16,5,1,419,0,75,419
14,86,2,0,-433,0,75,467
15,32,4,0,-446,0,75,-446
17,51,4,0,-411,0,75,440
18,21,2,0,-406,0,75,416
19,12,4,0,-436,0,75,-436
20,63,2,0,-435,0,75,-435
21,41,4,0,-479,0,75,-495
22,58,2,1,464,0,75,455
24,76,2,1,439,0,75,454
25,14,4,1,412,0,75,412
27,16,4,0,-470,0,75,-470
28,3,2,0,-493,0,75,-493
29,36,3,1,403,0,75,403
30,81,3,1,404,0,75,-430
32,58,4,0,-473,0,75,470
33,64,4,1,406,0,75,423
34,33,4,0,-402,0,75,-402
35,96,0,0,-478,0,75,-450
36,47,5,1,483,0,75,483
37,43,4,1,481,0,75,490
38,77,4,0,-426,0,75,477
40,95,4,1,454,0,75,419
41,86,4,0,-456,0,75,-457
42,90,6,0,-414,0,75,490
43,62,4,1,471,0,75,471
44,36,5,1,427,0,75,497
46,74,4,0,-438,0,75,492
47,57,5,0,-492,0,75,-434
48,74,5,0,-467,0,75,-459
1,4,3,0,-472,1,75,-472
2,22,4,1,415,1,75,415
3,39,5,1,443,1,75,443
4,40,4,1,456,1,75,456
5,5,4,1,468,1,75,468
7,70,4,0,-444,1,75,-454
8,89,2,1,425,1,75,412
9,20,3,1,498,1,75,457
11,56,4,0,-467,1,75,422
12,76,2,0,-489,1,75,-489
13,2,3,1,454,1,75,454
14,12,3,0,-424,1,75,446
15,92,1,0,-424,1,75,-424
17,57,4,1,454,1,75,417
18,23,4,0,-445,1,75,-445
19,61,4,0,-426,1,75,474
20,67,4,0,-478,1,75,402
21,25,5,1,482,1,75,482
22,70,2,1,446,1,75,-478
24,59,4,0,-429,1,75,469
25,92,4,1,424,1,75,-431
27,7,3,0,-410,1,75,-410
28,3,4,0,-441,1,75,-441
29,24,4,0,-451,1,75,-451
30,63,5,1,488,1,75,488
32,52,3,1,439,1,75,439
33,85,2,1,436,1,75,-458
34,72,2,0,-480,1,75,485
35,19,3,0,-409,1,75,-409
36,1,4,0,-407,1,75,-407
37,96,1,0,-421,1,75,-478
38,64,0,0,-481,1,75,-481
40,7,3,0,-433,1,75,-433
41,48,5,1,462,1,75,462
42,86,5,1,403,1,75,476
43,74,4,0,-404,1,75,-404
44,4,2,0,-429,1,75,-429
46,17,3,1,438,1,75,438
47,92,1,0,-409,1,75,-492
48,25,3,0,-477,1,75,-477
1,22,5,1,451,0,76,451
2,43,5,0,-463,0,76,-463
3,20,3,1,462,0,76,462
4,39,2,0,-459,0,76,-401
5,14,5,0,-471,0,76,-471
7,31,3,0,-416,0,76,-416
8,25,5,1,408,0,76,408
9,30,3,1,448,0,76,434
11,57,5,1,495,0,76,495
12,92,2,0,-479,0,76,419
13,88,3,1,459,0,76,441
14,52,3,1,495,0,76,495
15,40,4,1,499,0,76,-467
17,49,4,1,453,0,76,453
18,35,2,0,-406,0,76,478
19,62,4,1,436,0,76,402
20,30,5,0,-436,0,76,-436
21,13,3,1,459,0,76,459
22,34,2,0,-400,0,76,440
24,15,5,1,467,0,76,467
25,16,3,0,-465,0,76,-465
27,46,5,0,-429,0,76,-429
28,23,4,1,461,0,76,461
29,39,4,1,469,0,76,469
30,68,5,0,-464,0,76,-464
32,51,3,0,-415,0,76,444
33,13,2,1,454,0,76,-434
34,56,4,1,460,0,76,460
35,64,3,0,-415,0,76,483
36,78,3,0,-434,0,76,-430
37,55,3,0,-475,0,76,411
38,65,3,0,-488,0,76,490
40,43,4,1,475,0,76,475
41,18,5,1,423,0,76,423
42,45,5,1,484,0,76,484
43,69,4,1,490,0,76,489
44,99,3,0,-461,0,76,-402
46,49,3,1,472,0,76,472
47,43,5,0,-456,0,76,-456
48,37,5,0,-454,0,76,-454
1,6,6,0,-479,1,76,-479
2,77,6,0,-440,1,76,403
3,36,6,0,-408,1,76,-408
4,93,6,1,477,1,76,-464
5,4,5,1,421,1,76,421
7,70,6,0,-469,1,76,-404
8,49,6,0,-490,1,76,-490
9,65,6,0,-421,1,76,-454
11,48,6,0,-412,1,76,-465
12,6,6,1,427,1,76,427
13,96,6,0,-475,1,76,-478
14,93,6,0,-427,1,76,454
15,20,6,1,484,1,76,484
17,30,6,1,404,1,76,404
18,22,6,1,434,1,76,434
19,20,6,1,459,1,76,459
20,50,6,1,400,1,76,497
21,55,6,0,-455,1,76,-455
22,56,6,0,-457,1,76,488
24,76,6,1,482,1,76,482
25,85,6,1,437,1,76,404
27,96,6,1,424,1,76,-454
28,10,6,1,489,1,76,489
29,31,6,1,415,1,76,415
30,29,6,0,-467,1,76,-462
32,28,6,0,-413,1,76,-413
33,59,6,0,-432,1,76,-432
34,27,6,0,-468,1,76,-468
35,77,6,1,463,1,76,452
36,11,6,1,496,1,76,496
37,52,6,1,412,1,76,412
38,48,6,0,-469,1,76,-469
40,76,6,1,473,1,76,431
41,68,6,1,486,1,76,410
42,64,6,0,-409,1,76,408
43,91,6,1,473,1,76,-465
44,61,6,0,-483,1,76,-483
46,88,6,1,401,1,76,-477
47,40,6,0,-477,1,76,466
48,11,6,0,-447,1,76,-447
1,10,6,0,-401,0,77,-401
2,74,6,1,436,0,77,465
3,3,6,0,-410,0,77,-410
4,45,6,0,-423,0,77,-446
5,99,6,0,-409,0,77,405
7,23,6,0,-449,0,77,-449
8,4,6,0,-408,0,77,-408
9,44,6,0,-480,0,77,-448
11,44,6,1,440,0,77,-476
12,12,6,1,495,0,77,495
13,53,6,0,-417,0,77,-417
14,23,6,1,410,0,77,478
15,85,6,0,-414,0,77,-495
17,40,6,0,-488,0,77,-488
18,28,6,0,-441,0,77,-441
19,1,6,0,-454,0,77,-454
20,23,6,1,449,0,77,449
21,45,6,1,485,0,77,485
22,22,6,0,-446,0,77,-446
24,62,6,0,-413,0,77,-434
25,66,6,0,-486,0,77,-486
27,91,6,0,-482,0,77,-482
28,28,6,1,452,0,77,452
29,41,6,0,-416,0,77,-493
30,7,6,0,-453,0,77,-453
32,79,6,1,460,0,77,460
33,11,6,1,404,0,77,404
34,82,6,1,480,0,77,480
35,29,6,1,452,0,77,452
36,64,6,0,-462,0,77,-438
37,88,6,1,434,0,77,-448
38,21,6,0,-500,0,77,-500
40,90,6,1,410,0,77,428
41,24,6,1,404,0,77,404
42,12,6,1,439,0,77,439
43,84,6,0,-459,0,77,441
44,56,6,0,-407,0,77,481
46,62,6,0,-484,0,77,-484
47,70,6,0,-432,0,77,-481
48,23,6,1,491,0,77,491
1,10,6,1,492,1,77,492
2,8,6,0,-458,1,77,-458
3,87,6,0,-495,1,77,490
4,6,6,0,-487,1,77,473
5,83,6,0,-449,1,77,-449
7,68,6,1,458,1,77,458
8,24,6,1,400,1,77,400
9,91,6,0,-474,1,77,-466
11,78,6,0,-408,1,77,498
12,35,6,1,468,1,77,468
13,61,6,1,408,1,77,-416
14,3,6,0,-433,1,77,-433
15,88,6,1,492,1,77,417
17,81,6,0,-442,1,77,-431
18,30,6,0,-480,1,77,-480
19,57,6,0,-432,1,77,-432
20,67,6,1,457,1,77,457
21,26,6,0,-480,1,77,-461
22,64,6,0,-437,1,77,-437
24,74,6,0,-445,1,77,459
25,56,6,0,-458,1,77,-458
27,37,6,0,-436,1,77,-436
28,82,6,1,498,1,77,-487
29,53,6,1,462,1,77,462
30,11,6,0,-447,1,77,-447
32,40,6,0,-473,1,77,-498
33,63,6,1,406,1,77,479
34,60,6,0,-403,1,77,-403
35,63,6,0,-459,1,77,462
36,27,6,0,-438,1,77,-416
37,45,6,1,481,1,77,408
38,48,6,0,-400,1,77,477
40,13,6,1,444,1,77,444
41,22,6,0,-442,1,77,-442
42,37,6,0,-411,1,77,-434
43,31,6,0,-422,1,77,-422
44,87,6,1,443,1,77,464
46,33,6,0,-499,1,77,-499
47,89,6,0,-433,1,77,500
48,63,6,1,438,1,77,438
1,28,6,1,422,0,78,422
2,68,0,0,-468,0,78,-468
3,71,0,0,-415,0,78,-497
4,30,6,1,478,0,78,478
5,24,0,0,-452,0,78,-435
7,81,6,1,425,0,78,454
8,42,6,1,415,0,78,415
9,79,0,1,449,0,78,-412
11,56,0,0,-458,0,78,-458
12,76,6,0,-485,0,78,446
13,41,0,0,-441,0,78,-441
14,11,6,1,478,0,78,478
15,6,6,1,411,0,78,411
17,76,6,0,-479,0,78,466
18,47,0,1,434,0,78,-443
19,94,6,1,452,0,78,479
20,38,6,1,471,0,78,471
21,11,0,0,-432,0,78,-432
22,37,0,1,434,0,78,-457
24,30,0,0,-446,0,78,-446
25,59,0,0,-467,0,78,-467
27,20,6,1,406,0,78,406
28,51,0,1,484,0,78,-407
29,24,0,0,-406,0,78,-477
30,8,6,1,494,0,78,494
32,68,0,1,453,0,78,-479
33,24,0,0,-460,0,78,-460
34,39,6,0,-454,0,78,422
35,82,0,0,-410,0,78,-427
36,46,6,1,485,0,78,437
37,27,0,0,-446,0,78,-446
38,31,6,1,410,0,78,449
40,73,6,1,425,0,78,417
41,11,0,0,-476,0,78,-476
42,45,0,0,-494,0,78,-494
43,67,6,0,-471,0,78,424
44,81,0,0,-462,0,78,-462
46,96,0,0,-481,0,78,-421
47,60,0,1,445,0,78,-480
48,90,6,0,-453,0,78,436
1,17,6,0,-445,1,78,440
2,37,0,1,481,1,78,481
3,2,0,1,455,1,78,455
4,51,3,1,407,1,78,401
5,60,6,1,448,1,78,448
7,44,3,1,484,1,78,423
8,31,0,1,409,1,78,409
9,5,0,1,449,1,78,449
11,67,6,0,-427,1,78,-427
12,60,0,1,411,1,78,-410
13,11,0,0,-459,1,78,-459
14,71,6,0,-440,1,78,-451
15,17,0,0,-475,1,78,-475
17,75,6,0,-402,1,78,-457
18,30,0,0,-430,1,78,-430
19,51,3,0,-460,1,78,430
20,24,0,1,424,1,78,424
21,1,0,0,-500,1,78,-500
22,35,0,1,498,1,78,498
24,39,0,0,-405,1,78,-405
25,32,0,1,436,1,78,436
27,71,6,1,456,1,78,456
28,45,3,1,417,1,78,417
29,2,0,1,447,1,78,447
30,11,0,1,416,1,78,475
32,25,6,1,454,1,78,454
33,99,6,0,-429,1,78,-409
34,22,0,0,-480,1,78,-480
35,84,6,0,-431,1,78,-431
36,34,0,0,-417,1,78,-417
37,84,6,1,435,1,78,435
38,51,3,1,489,1,78,489
40,49,3,0,-428,1,78,-428
41,68,6,0,-404,1,78,-432
42,40,0,1,466,1,78,466
43,56,3,0,-444,1,78,459
44,74,0,0,-429,1,78,465
46,44,3,1,412,1,78,412
47,81,6,0,-414,1,78,-461
48,31,0,1,427,1,78,427
1,96,6,1,482,0,79,-468
2,25,4,0,-464,0,79,-464
3,75,5,0,-444,0,79,-489
4,21,6,1,425,0,79,-473
5,81,4,1,413,0,79,425
7,39,5,1,447,0,79,-487
8,24,2,0,-495,0,79,-470
9,40,3,1,412,0,79,412
11,99,0,1,458,0,79,-495
12,80,2,0,-453,0,79,-489
13,17,5,1,446,0,79,446
14,31,3,0,-453,0,79,-453
15,54,4,0,-435,0,79,-435
17,52,3,1,484,0,79,484
18,67,4,0,-453,0,79,479
19,14,5,1,424,0,79,455
20,4,3,0,-458,0,79,-458
21,85,5,1,492,0,79,492
22,21,3,1,495,0,79,422
24,34,3,0,-414,0,79,-414
25,44,3,0,-436,0,79,-436
27,20,2,1,458,0,79,480
28,26,2,0,-479,0,79,-446
29,35,2,1,435,0,79,435
30,76,6,1,499,0,79,-493
32,60,4,1,406,0,79,406
33,11,3,0,-436,0,79,-436
34,55,2,1,408,0,79,416
35,38,4,1,458,0,79,466
36,8,4,1,405,0,79,405
37,32,3,0,-480,0,79,-474
38,89,1,0,-493,0,79,-451
40,47,4,0,-467,0,79,-467
41,47,3,1,463,0,79,496
42,50,4,1,433,0,79,433
43,40,2,1,439,0,79,-431
44,6,6,0,-429,0,79,-429
46,71,2,1,438,0,79,459
47,3,6,1,405,0,79,445
48,99,6,1,475,0,79,-500
1,13,6,0,-458,1,79,-458
2,27,3,0,-499,1,79,-499
3,22,0,0,-487,1,79,461
4,3,6,1,415,1,79,415
5,37,4,0,-402,1,79,-402
7,69,1,1,490,1,79,490
8,57,1,1,438,1,79,421
9,19,5,0,-460,1,79,-460
11,58,3,0,-436,1,79,-436
12,33,1,1,406,1,79,-425
13,96,0,0,-473,1,79,-451
14,49,1,0,-408,1,79,480
15,16,5,1,473,1,79,473
17,32,1,0,-419,1,79,433
18,49,4,1,435,1,79,483
19,89,6,0,-436,1,79,428
20,15,6,0,-486,1,79,-486
21,26,5,0,-426,1,79,-426
22,72,1,1,451,1,79,437
24,75,2,1,415,1,79,-456
25,98,0,1,473,1,79,467
27,46,3,0,-416,1,79,-416
28,39,4,1,483,1,79,483
29,13,5,1,484,1,79,484
30,4,6,1,476,1,79,476
32,45,3,0,-451,1,79,-451
33,42,1,1,485,1,79,-462
34,83,1,1,428,1,79,497
35,61,2,0,-411,1,79,-463
36,81,1,0,-480,1,79,-480
37,73,4,0,-422,1,79,444
38,67,3,0,-417,1,79,-417
40,46,4,1,489,1,79,489
41,69,3,0,-411,1,79,-491
42,41,4,1,481,1,79,408
43,20,5,0,-474,1,79,-474
44,6,6,1,448,1,79,448
46,41,4,1,410,1,79,410
47,51,2,0,-418,1,79,443
48,58,3,0,-411,1,79,-474
1,21,0,0,-419,0,80,-419
2,12,0,0,-456,0,80,-456
3,93,0,1,458,0,80,458
4,2,0,1,499,0,80,499
5,48,0,1,432,0,80,432
7,26,0,1,439,0,80,439
8,57,0,1,496,0,80,416
9,14,0,0,-414,0,80,-414
11,32,0,0,-433,0,80,-433
12,97,0,0,-455,0,80,-489
13,17,0,0,-479,0,80,-479
14,49,0,0,-459,0,80,485
15,95,0,0,-467,0,80,495
17,79,0,0,-427,0,80,-442
18,88,0,1,494,0,80,-467
19,98,0,1,467,0,80,453
20,94,0,1,463,0,80,-463
21,66,0,1,447,0,80,-471
22,98,0,1,432,0,80,432
24,20,0,1,406,0,80,-462
25,3,0,0,-406,0,80,-406
27,4,0,0,-447,0,80,-447
28,53,0,1,435,0,80,435
29,59,0,0,-445,0,80,482
30,61,0,1,422,0,80,422
32,5,0,0,-472,0,80,-472
33,56,0,1,456,0,80,456
34,99,0,1,441,0,80,450
35,87,0,0,-487,0,80,433
36,37,0,1,463,0,80,463
37,23,0,1,471,0,80,471
38,62,0,0,-466,0,80,-466
40,71,0,1,454,0,80,416
41,18,0,0,-421,0,80,-421
42,75,0,0,-467,0,80,-467
43,1,0,1,432,0,80,432
44,78,0,0,-427,0,80,-427
46,22,0,0,-426,0,80,-426
47,40,0,1,404,0,80,404
48,47,0,1,417,0,80,-435
1,48,6,0,-401,1,80,-401
2,26,6,1,461,1,80,461
3,18,6,0,-447,1,80,-447
4,96,6,1,409,1,80,-401
5,27,6,1,422,1,80,-427
7,27,6,1,447,1,80,447
8,60,6,1,447,1,80,461
9,18,6,1,486,1,80,486
11,31,6,0,-427,1,80,-427
12,3,6,1,453,1,80,453
13,10,6,0,-407,1,80,-407
14,42,6,0,-461,1,80,423
15,61,6,0,-430,1,80,-430
17,17,6,0,-462,1,80,-462
18,45,6,0,-495,1,80,-495
19,64,6,1,479,1,80,-486
20,96,6,0,-490,1,80,448
21,85,6,0,-457,1,80,484
22,87,6,1,416,1,80,-411
24,91,6,0,-413,1,80,434
25,29,6,1,451,1,80,451
27,69,6,0,-498,1,80,-498
28,14,6,0,-437,1,80,-437
29,29,6,0,-489,1,80,-489
30,42,6,1,427,1,80,-414
32,93,6,1,442,1,80,420
33,77,6,0,-409,1,80,-420
34,80,6,0,-444,1,80,-420
35,56,6,0,-488,1,80,425
36,40,6,1,480,1,80,473
37,42,6,1,459,1,80,495
38,78,6,0,-418,1,80,489
40,78,6,0,-481,1,80,-481
41,5,6,1,500,1,80,500
42,41,6,0,-408,1,80,-408
43,52,6,0,-496,1,80,481
44,97,6,1,494,1,80,-417
46,85,6,0,-410,1,80,-410
47,64,6,0,-429,1,80,-466
48,21,6,1,494,1,80,494
1,52,0,0,-458,0,81,-458
2,77,0,0,-496,0,81,403
3,66,0,1,430,0,81,-472
4,96,0,0,-426,0,81,-426
5,31,0,1,471,0,81,471
7,75,0,0,-477,0,81,493
8,40,0,0,-467,0,81,-500
9,71,0,1,451,0,81,490
11,99,0,1,431,0,81,-426
12,64,0,1,490,0,81,490
13,40,0,1,490,0,81,490
14,7,0,0,-485,0,81,-485
15,43,0,1,413,0,81,413
17,22,0,0,-430,0,81,-430
18,44,0,0,-455,0,81,428
19,34,0,1,494,0,81,494
20,70,0,1,498,0,81,498
21,70,0,1,463,0,81,463
22,80,0,1,406,0,81,472
24,36,0,1,442,0,81,479
25,78,0,0,-429,0,81,-407
27,53,0,0,-473,0,81,-473
28,85,0,1,409,0,81,407
29,85,0,0,-442,0,81,-464
30,27,0,1,414,0,81,414
32,62,0,0,-489,0,81,464
33,28,0,1,478,0,81,478
34,85,0,0,-469,0,81,-420
35,74,0,0,-435,0,81,-435
36,97,0,0,-498,0,81,-410
37,86,0,1,441,0,81,-473
38,8,0,1,439,0,81,-471
40,57,0,0,-412,0,81,-412
41,12,0,0,-480,0,81,488
42,23,0,0,-419,0,81,-419
43,79,0,0,-471,0,81,-471
44,70,0,1,446,0,81,495
46,45,0,1,433,0,81,433
47,59,0,1,404,0,81,443
48,9,0,0,-432,0,81,-432
1,16,6,1,412,1,81,435
2,38,6,1,412,1,81,412
3,27,6,0,-410,1,81,-410
4,19,6,0,-422,1,81,-422
5,36,6,0,-432,1,81,-429
7,62,6,1,418,1,81,418
8,52,6,1,471,1,81,406
9,69,6,0,-454,1,81,-456
11,40,6,0,-465,1,81,-427
12,52,6,0,-433,1,81,482
13,22,6,1,401,1,81,401
14,63,6,1,457,1,81,495
15,10,6,1,414,1,81,451
17,99,6,1,411,1,81,-489
18,24,6,1,478,1,81,478
19,18,6,1,499,1,81,499
20,10,6,1,473,1,81,473
21,57,6,1,408,1,81,-411
22,77,6,0,-406,1,81,-406
24,80,6,1,401,1,81,480
25,56,6,1,467,1,81,467
27,4,6,1,406,1,81,406
28,54,6,1,494,1,81,425
29,22,6,0,-483,1,81,-468
30,34,6,0,-452,1,81,-452
32,39,6,1,491,1,81,-432
33,24,6,1,440,1,81,440
34,15,6,0,-438,1,81,-438
35,27,6,1,476,1,81,-473
36,9,6,0,-428,1,81,-428
37,95,6,1,448,1,81,486
38,7,6,0,-445,1,81,-445
40,71,6,0,-466,1,81,486
41,90,6,1,430,1,81,-412
42,72,6,0,-457,1,81,-487
43,45,6,1,456,1,81,456
44,81,6,0,-471,1,81,413
46,63,6,0,-416,1,81,-416
47,35,6,1,445,1,81,445
48,24,6,1,424,1,81,424
1,62,6,0,-470,0,82,-470
2,92,6,1,496,0,82,496
3,97,4,1,490,0,82,407
4,96,4,1,419,0,82,-434
5,94,5,0,-446,0,82,-481
7,28,5,0,-402,0,82,-402
8,68,6,1,431,0,82,431
9,82,5,1,448,0,82,406
11,13,6,0,-457,0,82,-457
12,13,5,1,405,0,82,405
13,88,6,1,464,0,82,414
14,98,5,1,470,0,82,434
15,10,6,0,-468,0,82,-468
17,87,1,1,460,0,82,-491
18,98,5,0,-462,0,82,-460
19,28,6,1,410,0,82,410
20,38,6,1,413,0,82,413
21,51,1,1,410,0,82,-446
22,34,1,1,470,0,82,-430
24,58,4,0,-446,0,82,-484
25,67,5,1,420,0,82,420
27,6,6,0,-402,0,82,-402
28,84,5,1,472,0,82,433
29,77,5,1,479,0,82,442
30,73,6,0,-418,0,82,-418
32,49,5,1,484,0,82,484
33,31,5,1,438,0,82,438
34,77,1,1,456,0,82,-416
35,17,5,1,411,0,82,411
36,52,0,0,-480,0,82,401
37,94,5,0,-463,0,82,-457
38,78,5,1,486,0,82,-459
40,13,5,0,-481,0,82,-467
41,43,5,1,419,0,82,418
42,86,5,0,-428,0,82,-405
43,99,1,0,-467,0,82,476
44,48,4,1,452,0,82,436
46,58,5,0,-414,0,82,-402
47,67,5,0,-490,0,82,-474
48,54,6,0,-467,0,82,-467
1,26,6,1,472,1,82,466
2,14,6,0,-435,1,82,-435
3,16,6,0,-417,1,82,-417
4,17,6,0,-416,1,82,-416
5,89,6,1,462,1,82,-453
7,38,6,1,422,1,82,422
8,10,6,1,462,1,82,462
9,53,4,1,483,1,82,-485
11,98,0,0,-438,1,82,-482
12,64,0,1,474,1,82,-402
13,9,5,0,-412,1,82,-412
14,23,5,0,-467,1,82,-449
15,16,5,0,-414,1,82,-414
17,64,6,1,458,1,82,458
18,72,0,1,428,1,82,-432
19,44,5,0,-445,1,82,-445
20,31,5,0,-425,1,82,-425
21,33,6,0,-410,1,82,-410
22,95,1,0,-484,1,82,-437
24,94,6,0,-497,1,82,483
25,51,1,0,-400,1,82,-400
27,49,6,1,412,1,82,472
28,79,1,0,-402,1,82,457
29,35,5,0,-493,1,82,-493
30,58,0,0,-416,1,82,406
32,18,5,0,-400,1,82,-482
33,58,1,0,-470,1,82,486
34,41,6,1,468,1,82,468
35,39,5,0,-426,1,82,-426
36,78,5,1,473,1,82,434
37,3,5,0,-474,1,82,-474
38,11,5,0,-400,1,82,-400
40,15,5,0,-499,1,82,-499
41,13,5,1,441,1,82,454
42,34,6,0,-490,1,82,-490
43,51,6,1,435,1,82,435
44,58,6,1,410,1,82,410
46,47,5,1,475,1,82,461
47,44,4,1,402,1,82,491
48,13,2,1,427,1,82,-404
1,22,4,0,-478,0,83,-457
2,59,6,0,-411,0,83,479
3,59,6,0,-400,0,83,487
4,31,3,0,-431,0,83,-431
5,94,4,1,466,0,83,450
7,30,3,0,-494,0,83,-494
8,88,5,1,473,0,83,-437
9,51,5,1,434,0,83,-437
11,24,3,1,470,0,83,470
12,36,3,0,-455,0,83,-449
13,45,3,0,-439,0,83,-438
14,67,3,1,444,0,83,444
15,89,5,0,-486,0,83,456
17,80,3,1,421,0,83,421
18,82,4,0,-408,0,83,-403
19,24,3,0,-452,0,83,-452
20,94,5,0,-411,0,83,-425
21,75,6,0,-464,0,83,456
22,29,6,0,-474,0,83,498
24,67,5,1,411,0,83,475
25,98,6,0,-429,0,83,482
27,58,4,0,-427,0,83,-444
28,56,4,0,-468,0,83,-405
29,35,3,0,-425,0,83,-425
30,12,3,1,461,0,83,461
32,25,3,0,-455,0,83,-455
33,29,3,0,-495,0,83,-495
34,58,4,1,400,0,83,482
35,31,4,1,450,0,83,450
36,92,5,0,-457,0,83,-457
37,94,4,0,-476,0,83,-416
38,3,2,0,-421,0,83,-421
40,17,3,1,438,0,83,438
41,73,5,1,459,0,83,-467
42,98,5,1,470,0,83,483
43,48,4,0,-436,0,83,-436
44,8,2,0,-402,0,83,-402
46,89,5,1,421,0,83,421
47,95,6,1,496,0,83,-487
48,68,6,0,-478,0,83,476
1,77,5,0,-410,1,83,-410
2,55,3,1,497,1,83,470
3,78,2,0,-414,1,83,461
4,52,6,0,-406,1,83,452
5,12,1,1,412,1,83,412
7,86,3,1,493,1,83,435
8,55,4,1,432,1,83,432
9,69,2,0,-481,1,83,-411
11,22,0,1,413,1,83,413
12,16,0,1,448,1,83,448
13,3,0,0,-421,1,83,-421
14,44,2,0,-417,1,83,-417
15,11,1,1,435,1,83,435
17,90,3,0,-462,1,83,-401
18,46,6,1,446,1,83,-434
19,48,1,0,-447,1,83,-447
20,80,6,1,496,1,83,-440
21,53,6,0,-464,1,83,434
22,64,4,1,499,1,83,463
24,34,6,1,487,1,83,-497
25,50,2,0,-401,1,83,-401
27,43,2,0,-402,1,83,-431
28,30,6,1,458,1,83,-431
29,50,3,1,480,1,83,480
30,58,3,1,427,1,83,481
32,20,1,1,439,1,83,439
33,12,1,0,-484,1,83,-484
34,24,1,1,445,1,83,445
35,94,4,1,417,1,83,466
36,81,4,1,415,1,83,442
37,36,3,1,449,1,83,449
