n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,Task1Seek,check,ID,Predicted_MC
33,88,3,1,-408,0,2,4,65,446
34,49,0,1,466,0,2,4,65,466
35,99,3,1,424,0,2,4,65,436
36,97,2,0,-425,0,2,4,65,-495
37,42,3,0,414,0,2,4,65,-434
38,40,2,0,-496,0,2,4,65,-496
40,73,4,0,417,0,2,4,65,-469
41,61,1,0,-461,0,2,4,65,-461
42,29,2,1,484,0,2,4,65,486
43,29,0,1,427,0,2,4,65,427
44,16,1,0,-471,0,2,4,65,-471
46,73,1,1,-468,0,2,4,65,444
47,45,3,1,430,0,2,4,65,418
48,42,1,0,-497,0,2,4,65,-416
1,49,5,0,499,1,2,4,65,-425
2,95,5,0,-455,1,2,4,65,-455
3,81,2,1,403,1,2,4,65,444
4,81,6,1,-453,1,2,4,65,473
5,30,2,0,-408,1,2,4,65,-448
7,22,3,0,-441,1,2,4,65,-424
8,3,1,0,-445,1,2,4,65,-445
9,88,4,1,466,1,2,4,65,461
11,95,6,0,474,1,2,4,65,-442
12,70,4,0,-475,1,2,4,65,-498
13,94,6,1,-406,1,2,4,65,404
14,90,5,1,484,1,2,4,65,484
15,45,5,0,-440,1,2,4,65,-407
17,6,2,1,403,1,2,4,65,403
18,71,4,0,446,1,2,4,65,-485
19,3,1,0,-469,1,2,4,65,-469
20,35,3,0,463,1,2,4,65,-425
21,7,2,1,407,1,2,4,65,407
22,84,6,1,456,1,2,4,65,400
24,23,5,0,-497,1,2,4,65,-438
25,63,3,0,-427,1,2,4,65,-477
27,63,4,0,-477,1,2,4,65,-477
28,77,6,1,-426,1,2,4,65,496
29,20,3,1,412,1,2,4,65,412
30,55,4,1,426,1,2,4,65,426
32,24,3,1,421,1,2,4,65,421
33,32,2,1,466,1,2,4,65,466
34,43,5,0,-428,1,2,4,65,-428
35,74,6,0,478,1,2,4,65,-433
36,94,5,1,449,1,2,4,65,422
37,39,4,0,435,1,2,4,65,-407
38,92,6,1,-495,1,2,4,65,407
40,15,2,1,483,1,2,4,65,405
41,66,2,1,413,1,2,4,65,414
42,83,4,1,451,1,2,4,65,478
43,4,1,1,458,1,2,4,65,458
44,26,3,1,456,1,2,4,65,456
46,86,6,1,-451,1,2,4,65,432
47,97,6,0,435,1,2,4,65,-499
48,43,5,0,418,1,2,4,65,-428
1,54,3,1,455,0,2,4,66,455
2,70,4,0,496,0,2,4,66,-475
3,96,2,0,474,0,2,4,66,-428
4,33,3,0,-487,0,2,4,66,-487
5,48,3,1,400,0,2,4,66,400
7,36,0,0,-468,0,2,4,66,-468
8,5,1,0,-435,0,2,4,66,-435
9,74,3,0,-449,0,2,4,66,-400
11,93,3,1,450,0,2,4,66,458
12,89,3,1,437,0,2,4,66,437
13,31,6,1,493,0,2,4,66,493
14,68,4,0,499,0,2,4,66,-400
15,99,1,1,-434,0,2,4,66,462
17,57,4,1,492,0,2,4,66,492
18,28,6,0,458,0,2,4,66,-445
19,44,4,1,435,0,2,4,66,435
20,75,3,1,431,0,2,4,66,431
21,87,3,0,-405,0,2,4,66,-405
22,98,5,0,498,0,2,4,66,-402
24,25,5,0,-427,0,2,4,66,-427
25,5,6,0,-434,0,2,4,66,-434
27,55,3,1,-467,0,2,4,66,467
28,80,3,1,462,0,2,4,66,464
29,16,3,0,-438,0,2,4,66,-488
30,52,3,1,426,0,2,4,66,465
32,66,0,1,-481,0,2,4,66,493
33,10,1,0,-400,0,2,4,66,-400
34,34,2,0,-474,0,2,4,66,-465
35,81,2,1,454,0,2,4,66,454
36,93,0,0,-430,0,2,4,66,-410
37,51,3,1,491,0,2,4,66,491
38,16,3,0,-420,0,2,4,66,-420
40,36,0,0,-403,0,2,4,66,-403
41,57,0,0,-433,0,2,4,66,-491
42,9,0,0,-443,0,2,4,66,-443
43,44,0,1,470,0,2,4,66,470
44,5,0,1,449,0,2,4,66,449
46,58,4,1,407,0,2,4,66,407
47,38,4,1,490,0,2,4,66,430
48,79,0,0,-492,0,2,4,66,-492
1,94,6,1,-493,1,2,4,66,473
2,43,6,0,-491,1,2,4,66,-491
3,48,6,1,427,1,2,4,66,427
4,19,6,0,-484,1,2,4,66,-484
5,25,6,0,-447,1,2,4,66,-447
7,33,6,0,-426,1,2,4,66,-426
8,81,6,1,451,1,2,4,66,416
9,83,6,0,-453,1,2,4,66,-453
11,54,6,1,427,1,2,4,66,426
12,2,6,1,418,1,2,4,66,418
13,36,6,0,-487,1,2,4,66,-487
14,17,6,0,-449,1,2,4,66,-449
15,26,6,1,465,1,2,4,66,437
17,98,5,1,410,1,2,4,66,460
18,45,6,1,481,1,2,4,66,446
19,86,6,1,-409,1,2,4,66,417
20,18,5,1,494,1,2,4,66,443
21,40,6,1,472,1,2,4,66,472
22,18,6,0,-481,1,2,4,66,-481
24,69,5,1,468,1,2,4,66,484
25,39,6,0,-439,1,2,4,66,-439
27,62,6,0,489,1,2,4,66,-438
28,68,6,0,403,1,2,4,66,-439
29,21,6,1,496,1,2,4,66,474
30,87,5,0,432,1,2,4,66,-410
32,55,6,0,-408,1,2,4,66,-408
33,39,6,0,-467,1,2,4,66,-467
34,73,4,0,414,1,2,4,66,-432
35,87,5,1,427,1,2,4,66,495
36,88,5,1,492,1,2,4,66,412
37,25,6,0,-489,1,2,4,66,-400
38,11,5,1,406,1,2,4,66,406
40,86,5,1,491,1,2,4,66,408
41,16,5,0,-481,1,2,4,66,-481
42,9,4,1,435,1,2,4,66,435
43,14,5,0,-421,1,2,4,66,-483
44,63,6,1,452,1,2,4,66,457
46,98,6,0,-406,1,2,4,66,-404
47,85,5,1,404,1,2,4,66,493
48,79,6,1,439,1,2,4,66,439
1,91,6,1,-476,0,2,4,67,404
2,94,2,1,431,0,2,4,67,457
3,32,1,1,407,0,2,4,67,407
4,45,1,0,-469,0,2,4,67,-469
5,31,1,1,482,0,2,4,67,482
7,47,1,0,-498,0,2,4,67,-498
8,10,1,0,-475,0,2,4,67,-475
9,56,2,1,427,0,2,4,67,483
11,70,2,1,463,0,2,4,67,477
12,62,1,0,-465,0,2,4,67,-465
13,10,1,0,-460,0,2,4,67,-460
14,19,1,1,461,0,2,4,67,449
15,18,1,0,-493,0,2,4,67,-493
17,9,1,0,-405,0,2,4,67,-405
18,98,6,0,493,0,2,4,67,-448
19,40,1,0,-498,0,2,4,67,-498
20,79,2,1,441,0,2,4,67,488
21,94,6,0,490,0,2,4,67,-447
22,4,0,0,-460,0,2,4,67,-460
24,8,1,0,-400,0,2,4,67,-400
25,1,0,0,-478,0,2,4,67,-478
27,10,1,0,-468,0,2,4,67,-468
28,2,0,0,-489,0,2,4,67,-489
29,88,2,1,417,0,2,4,67,427
30,62,1,0,-451,0,2,4,67,-451
32,30,1,0,-457,0,2,4,67,-457
33,83,2,1,486,0,2,4,67,426
34,25,6,1,-436,0,2,4,67,495
35,38,1,1,470,0,2,4,67,470
36,20,1,1,460,0,2,4,67,460
37,93,2,1,463,0,2,4,67,409
38,77,2,0,-499,0,2,4,67,-427
40,12,6,1,-470,0,2,4,67,438
41,65,6,1,-441,0,2,4,67,445
42,49,1,1,490,0,2,4,67,490
43,43,6,0,447,0,2,4,67,-459
44,88,2,1,436,0,2,4,67,470
46,11,1,1,465,0,2,4,67,465
47,77,6,1,-477,0,2,4,67,432
48,35,1,1,418,0,2,4,67,418
1,46,4,0,-491,1,2,4,67,-491
2,22,5,0,-420,1,2,4,67,-420
3,11,4,0,-475,1,2,4,67,-475
4,93,1,1,495,1,2,4,67,471
5,4,6,0,455,1,2,4,67,-463
7,27,6,1,-447,1,2,4,67,414
8,36,1,1,459,1,2,4,67,459
9,13,1,1,413,1,2,4,67,413
11,87,2,0,-474,1,2,4,67,-423
12,44,1,0,-428,1,2,4,67,-428
13,17,6,0,426,1,2,4,67,-448
14,3,1,1,449,1,2,4,67,449
15,88,1,0,-487,1,2,4,67,-500
17,13,1,1,402,1,2,4,67,402
18,93,2,0,-478,1,2,4,67,-422
19,10,1,1,484,1,2,4,67,484
20,17,1,1,445,1,2,4,67,445
21,96,2,1,434,1,2,4,67,474
22,97,1,0,-463,1,2,4,67,-482
24,50,1,1,487,1,2,4,67,487
25,92,6,0,418,1,2,4,67,-424
27,42,1,0,-423,1,2,4,67,-423
28,28,6,0,457,1,2,4,67,-436
29,18,2,1,467,1,2,4,67,427
30,48,2,1,492,1,2,4,67,431
32,1,0,0,-400,1,2,4,67,-400
33,46,1,0,-444,1,2,4,67,-442
34,48,1,1,467,1,2,4,67,460
35,97,2,0,-403,1,2,4,67,-476
36,26,1,0,-418,1,2,4,67,-418
37,9,0,0,-496,1,2,4,67,-496
38,99,6,1,-446,1,2,4,67,419
40,94,2,1,477,1,2,4,67,401
41,26,1,1,460,1,2,4,67,460
42,48,2,0,-441,1,2,4,67,-409
43,50,1,0,-481,1,2,4,67,-481
44,10,1,0,-448,1,2,4,67,-448
46,31,1,1,440,1,2,4,67,440
47,39,1,0,-443,1,2,4,67,-451
48,30,1,0,-424,1,2,4,67,-415
1,89,1,1,-475,0,2,4,68,464
2,63,2,1,-418,0,2,4,68,489
3,79,6,0,429,0,2,4,68,-476
4,70,3,0,-445,0,2,4,68,-445
5,87,6,0,456,0,2,4,68,-459
7,94,0,1,-405,0,2,4,68,435
8,39,4,1,-482,0,2,4,68,443
9,95,0,1,-445,0,2,4,68,439
11,8,6,1,498,0,2,4,68,498
12,2,0,0,-498,0,2,4,68,-498
13,92,6,0,412,0,2,4,68,-416
14,59,4,0,-430,0,2,4,68,-430
15,2,6,1,421,0,2,4,68,421
17,94,0,1,-494,0,2,4,68,474
18,36,2,0,-402,0,2,4,68,-402
19,1,0,0,-416,0,2,4,68,-416
20,89,0,1,-477,0,2,4,68,442
21,91,6,0,465,0,2,4,68,-482
22,94,0,1,-498,0,2,4,68,452
24,12,0,0,-451,0,2,4,68,-451
25,5,0,0,-429,0,2,4,68,-429
27,25,5,1,406,0,2,4,68,406
28,49,4,1,420,0,2,4,68,426
29,33,3,1,-467,0,2,4,68,476
30,81,2,1,487,0,2,4,68,429
32,86,0,0,-442,0,2,4,68,-489
33,29,0,0,-423,0,2,4,68,-423
34,72,5,0,-405,0,2,4,68,-465
35,15,2,0,470,0,2,4,68,-415
36,95,6,0,489,0,2,4,68,-444
37,76,2,1,423,0,2,4,68,430
38,46,4,1,482,0,2,4,68,482
40,75,2,1,428,0,2,4,68,428
41,18,6,1,457,0,2,4,68,457
42,31,2,0,-435,0,2,4,68,-459
43,51,3,1,401,0,2,4,68,401
44,59,2,1,-435,0,2,4,68,469
46,39,2,0,-485,0,2,4,68,-460
47,83,2,1,471,0,2,4,68,471
48,49,3,1,-426,0,2,4,68,458
1,17,6,1,427,1,2,4,68,427
2,20,6,1,468,1,2,4,68,468
3,5,1,0,-421,1,2,4,68,-421
4,85,2,0,-457,1,2,4,68,-488
5,51,4,0,459,1,2,4,68,-445
7,55,3,1,487,1,2,4,68,452
8,19,6,1,470,1,2,4,68,470
9,28,5,1,441,1,2,4,68,441
11,11,1,0,-459,1,2,4,68,-459
12,34,4,1,-455,1,2,4,68,414
13,41,2,0,-424,1,2,4,68,-424
14,9,6,1,441,1,2,4,68,441
15,53,2,0,-495,1,2,4,68,-495
17,40,4,0,425,1,2,4,68,-484
18,10,6,1,405,1,2,4,68,405
19,24,6,1,488,1,2,4,68,488
20,71,2,0,-406,1,2,4,68,-406
21,63,5,0,404,1,2,4,68,-425
22,31,5,1,415,1,2,4,68,415
24,18,6,1,438,1,2,4,68,438
25,26,2,0,-476,1,2,4,68,-476
27,1,0,0,-481,1,2,4,68,-481
28,95,6,0,424,1,2,4,68,-472
29,45,3,1,-448,1,2,4,68,492
30,59,2,0,-500,1,2,4,68,-465
32,24,2,0,-469,1,2,4,68,-469
33,63,4,0,462,1,2,4,68,-431
34,21,4,1,499,1,2,4,68,445
35,66,4,0,-423,1,2,4,68,-423
36,92,0,1,-451,1,2,4,68,417
37,21,2,0,-418,1,2,4,68,-418
38,95,0,1,446,1,2,4,68,499
40,19,2,0,-481,1,2,4,68,-481
41,86,2,1,448,1,2,4,68,479
42,12,2,0,-467,1,2,4,68,-467
43,34,4,1,455,1,2,4,68,455
44,56,3,1,473,1,2,4,68,458
46,28,5,1,455,1,2,4,68,455
47,98,6,0,407,1,2,4,68,-404
48,65,3,1,410,1,2,4,68,410
1,62,6,0,497,0,2,4,69,-415
2,94,0,1,-452,0,2,4,69,423
3,28,6,1,484,0,2,4,69,439
4,92,1,1,-431,0,2,4,69,468
5,11,1,0,-434,0,2,4,69,-434
7,12,6,1,473,0,2,4,69,473
8,55,1,0,-481,0,2,4,69,-481
9,29,5,1,490,0,2,4,69,490
11,31,5,1,486,0,2,4,69,486
12,34,6,0,430,0,2,4,69,-474
13,44,6,1,449,0,2,4,69,423
14,80,5,0,416,0,2,4,69,-410
15,76,1,0,-458,0,2,4,69,-458
17,59,5,1,481,0,2,4,69,481
18,2,5,1,435,0,2,4,69,435
19,58,6,0,475,0,2,4,69,-450
20,14,3,1,427,0,2,4,69,427
21,62,2,0,-428,0,2,4,69,-428
22,12,5,1,489,0,2,4,69,489
24,98,4,1,465,0,2,4,69,444
25,40,1,0,-453,0,2,4,69,-453
27,19,0,0,-454,0,2,4,69,-454
28,41,4,1,436,0,2,4,69,436
29,19,2,0,-421,0,2,4,69,-421
30,73,0,0,-492,0,2,4,69,-458
32,18,2,0,-490,0,2,4,69,-490
33,37,1,0,-429,0,2,4,69,-429
34,56,5,0,419,0,2,4,69,-486
35,88,3,0,-456,0,2,4,69,-433
36,26,5,1,497,0,2,4,69,497
37,2,5,1,430,0,2,4,69,430
38,41,5,1,438,0,2,4,69,438
40,45,4,1,439,0,2,4,69,439
41,36,0,0,-486,0,2,4,69,-486
42,31,4,1,405,0,2,4,69,477
43,51,3,0,413,0,2,4,69,-451
44,23,4,1,449,0,2,4,69,449
46,24,0,0,-417,0,2,4,69,-417
47,65,4,1,479,0,2,4,69,479
48,82,3,1,414,0,2,4,69,469
1,11,1,0,-464,1,2,4,69,-464
2,76,3,1,-448,1,2,4,69,411
3,71,6,1,488,1,2,4,69,433
4,11,6,1,435,1,2,4,69,435
5,34,2,0,-447,1,2,4,69,-447
7,8,6,1,429,1,2,4,69,424
8,16,6,1,481,1,2,4,69,481
9,87,1,1,-407,1,2,4,69,428
11,11,6,1,421,1,2,4,69,421
12,90,6,1,412,1,2,4,69,412
13,8,6,1,451,1,2,4,69,451
14,58,6,1,445,1,2,4,69,481
15,53,6,0,443,1,2,4,69,-448
17,4,1,0,-421,1,2,4,69,-421
18,12,0,0,-474,1,2,4,69,-474
19,59,6,1,452,1,2,4,69,452
20,55,6,0,442,1,2,4,69,-466
21,84,6,1,448,1,2,4,69,444
22,46,0,0,-412,1,2,4,69,-404
24,78,0,0,-451,1,2,4,69,-423
25,10,6,1,418,1,2,4,69,418
27,82,6,1,458,1,2,4,69,406
28,94,0,1,-403,1,2,4,69,424
29,49,6,0,444,1,2,4,69,-432
30,70,5,1,441,1,2,4,69,459
32,55,0,0,-456,1,2,4,69,-456
33,58,0,0,-491,1,2,4,69,-495
34,15,5,1,440,1,2,4,69,465
35,79,6,0,499,1,2,4,69,-480
36,84,0,0,-484,1,2,4,69,-462
37,8,6,1,472,1,2,4,69,472
38,66,6,1,423,1,2,4,69,423
40,48,0,0,-455,1,2,4,69,-455
41,15,0,0,-408,1,2,4,69,-421
42,29,0,0,-432,1,2,4,69,-432
43,12,1,0,-472,1,2,4,69,-472
44,45,1,0,-491,1,2,4,69,-400
46,61,2,0,-403,1,2,4,69,-403
47,84,2,0,-473,1,2,4,69,-432
48,6,1,0,-491,1,2,4,69,-491
1,13,6,0,-500,0,2,4,70,-500
2,91,6,1,466,0,2,4,70,409
3,60,5,1,-405,0,2,4,70,425
4,59,5,1,-417,0,2,4,70,423
5,75,6,0,-495,0,2,4,70,-495
7,72,5,0,-448,0,2,4,70,-448
8,33,5,0,-445,0,2,4,70,-430
9,87,5,0,-448,0,2,4,70,-446
11,81,5,1,458,0,2,4,70,458
12,11,5,1,458,0,2,4,70,458
13,16,5,1,452,0,2,4,70,452
14,17,5,0,461,0,2,4,70,-447
15,57,5,0,482,0,2,4,70,-445
17,8,5,1,464,0,2,4,70,464
18,48,5,1,-450,0,2,4,70,491
19,6,6,1,405,0,2,4,70,405
20,3,6,1,484,0,2,4,70,484
21,32,5,0,-461,0,2,4,70,-461
22,30,5,0,443,0,2,4,70,-414
24,99,5,0,476,0,2,4,70,-433
25,13,5,0,438,0,2,4,70,-469
27,28,5,0,-476,0,2,4,70,-476
28,57,5,0,-422,0,2,4,70,-497
29,34,5,0,-477,0,2,4,70,-477
30,29,6,1,453,0,2,4,70,453
32,25,6,1,498,0,2,4,70,498
33,5,5,0,-473,0,2,4,70,-473
34,83,5,1,491,0,2,4,70,462
35,23,6,1,434,0,2,4,70,434
36,16,5,1,429,0,2,4,70,495
37,82,6,1,464,0,2,4,70,464
38,64,6,1,449,0,2,4,70,407
40,2,5,1,484,0,2,4,70,484
41,15,6,0,-400,0,2,4,70,-400
42,27,5,0,-463,0,2,4,70,-424
43,12,5,0,-481,0,2,4,70,-481
44,75,5,0,436,0,2,4,70,-433
46,9,5,1,475,0,2,4,70,475
47,83,5,1,-419,0,2,4,70,451
48,44,6,1,419,0,2,4,70,419
1,34,5,0,476,1,2,4,70,-406
2,40,5,1,418,1,2,4,70,418
3,6,5,1,455,1,2,4,70,455
4,72,5,1,-469,1,2,4,70,445
5,31,5,0,-440,1,2,4,70,-440
7,72,5,1,487,1,2,4,70,487
8,39,5,0,-402,1,2,4,70,-415
9,15,5,0,-430,1,2,4,70,-430
11,99,5,1,410,1,2,4,70,476
12,26,5,0,-418,1,2,4,70,-418
13,77,5,1,499,1,2,4,70,484
14,78,5,0,-419,1,2,4,70,-419
15,99,5,1,443,1,2,4,70,474
17,2,5,1,428,1,2,4,70,428
18,88,5,1,440,1,2,4,70,407
19,85,5,0,-435,1,2,4,70,-479
20,44,6,0,-430,1,2,4,70,-430
21,49,5,0,488,1,2,4,70,-441
22,50,5,1,-492,1,2,4,70,499
24,86,5,1,487,1,2,4,70,409
25,58,5,0,-438,1,2,4,70,-438
27,8,5,0,-463,1,2,4,70,-463
28,83,5,1,406,1,2,4,70,469
29,73,5,0,-477,1,2,4,70,-480
30,96,5,0,-471,1,2,4,70,-472
32,27,5,0,-453,1,2,4,70,-453
33,47,5,1,449,1,2,4,70,453
34,95,5,0,407,1,2,4,70,-483
35,28,5,1,407,1,2,4,70,407
36,4,6,1,492,1,2,4,70,492
37,11,5,1,440,1,2,4,70,440
38,46,5,0,-448,1,2,4,70,-448
40,33,5,0,479,1,2,4,70,-431
41,73,5,0,-486,1,2,4,70,-433
42,38,5,1,478,1,2,4,70,478
43,75,5,1,-430,1,2,4,70,451
44,98,5,1,448,1,2,4,70,430
46,2,5,0,-461,1,2,4,70,-461
47,7,5,0,-447,1,2,4,70,-447
48,42,5,1,417,1,2,4,70,417
1,38,3,0,-421,0,2,2,71,-454
2,72,5,1,493,0,2,2,71,493
3,56,6,0,412,0,2,2,71,-465
4,94,5,0,-465,0,2,2,71,-416
5,30,0,0,-454,0,2,2,71,-454
7,98,4,0,-466,0,2,2,71,-480
8,9,0,0,-478,0,2,2,71,-478
9,80,2,1,448,0,2,2,71,448
11,59,1,0,-437,0,2,2,71,-447
12,80,6,1,-464,0,2,2,71,413
13,51,4,0,-445,0,2,2,71,-445
14,38,2,0,-462,0,2,2,71,-462
15,4,0,1,474,0,2,2,71,474
17,26,6,1,-474,0,2,2,71,499
18,35,6,0,474,0,2,2,71,-474
19,53,3,0,-479,0,2,2,71,-401
20,79,0,0,-432,0,2,2,71,-432
21,18,0,0,-475,0,2,2,71,-475
22,45,4,1,499,0,2,2,71,499
24,49,3,1,452,0,2,2,71,452
25,38,4,1,487,0,2,2,71,487
27,35,2,0,-450,0,2,2,71,-450
28,54,1,1,438,0,2,2,71,438
29,27,6,1,-477,0,2,2,71,490
30,76,5,0,-494,0,2,2,71,-423
32,67,0,0,-419,0,2,2,71,-419
33,10,0,0,-472,0,2,2,71,-472
34,63,2,1,460,0,2,2,71,457
35,31,3,1,466,0,2,2,71,466
36,90,5,0,-490,0,2,2,71,-437
37,2,0,0,-496,0,2,2,71,-496
38,10,0,1,437,0,2,2,71,437
40,27,2,1,472,0,2,2,71,472
41,21,1,1,403,0,2,2,71,403
42,88,6,1,-472,0,2,2,71,401
43,39,4,0,-420,0,2,2,71,-420
44,29,0,0,-402,0,2,2,71,-402
46,63,4,0,-456,0,2,2,71,-456
47,84,0,0,-460,0,2,2,71,-460
48,61,3,1,411,0,2,2,71,411
1,11,1,0,-454,1,2,3,71,-454
2,33,4,1,440,1,2,3,71,440
3,67,5,0,-459,1,2,3,71,-452
4,3,0,1,475,1,2,3,71,475
5,99,6,1,473,1,2,3,71,480
7,88,3,1,445,1,2,3,71,445
8,54,4,0,-496,1,2,3,71,-418
9,13,2,1,489,1,2,3,71,489
11,54,2,1,412,1,2,3,71,462
12,94,6,0,-438,1,2,3,71,-499
13,3,0,1,426,1,2,3,71,426
14,69,1,1,-488,1,2,3,71,468
15,44,6,0,404,1,2,3,71,-445
17,42,1,1,500,1,2,3,71,500
18,46,4,0,-430,1,2,3,71,-430
19,84,5,1,459,1,2,3,71,459
20,5,0,0,-436,1,2,3,71,-436
21,80,6,1,-495,1,2,3,71,481
22,33,4,0,-419,1,2,3,71,-419
24,25,6,0,409,1,2,3,71,-473
25,7,0,0,-412,1,2,3,71,-412
27,74,5,1,495,1,2,3,71,495
28,83,5,1,411,1,2,3,71,423
29,41,3,0,-431,1,2,3,71,-431
30,45,0,0,-489,1,2,3,71,-489
32,11,0,0,-447,1,2,3,71,-447
33,9,0,0,-465,1,2,3,71,-465
34,17,1,0,-413,1,2,3,71,-413
35,61,2,1,417,1,2,3,71,468
36,73,6,0,-466,1,2,3,71,-441
37,57,4,1,481,1,2,3,71,481
38,29,6,1,-430,1,2,3,71,454
40,71,6,1,-467,1,2,3,71,497
41,37,3,0,-439,1,2,3,71,-439
42,62,1,1,447,1,2,3,71,422
43,92,6,1,-406,1,2,3,71,480
44,85,6,0,411,1,2,3,71,-464
46,67,1,0,-432,1,2,3,71,-432
47,29,6,0,492,1,2,3,71,-414
48,15,5,0,-485,1,2,3,71,-485
1,65,6,0,488,0,2,4,72,-417
2,88,6,1,497,0,2,4,72,438
3,33,6,1,485,0,2,4,72,485
4,88,0,1,-436,0,2,4,72,445
5,52,6,0,476,0,2,4,72,-440
7,4,0,0,-461,0,2,4,72,-461
8,85,0,1,-459,0,2,4,72,403
9,7,0,0,-453,0,2,4,72,-453
11,94,6,1,426,0,2,4,72,477
12,69,6,0,414,0,2,4,72,-407
13,69,0,0,-494,0,2,4,72,-442
14,10,0,0,-475,0,2,4,72,-475
15,27,6,1,429,0,2,4,72,429
17,9,6,1,437,0,2,4,72,437
18,80,6,1,412,0,2,4,72,412
19,24,0,0,-422,0,2,4,72,-422
20,20,6,1,481,0,2,4,72,481
21,71,6,1,465,0,2,4,72,465
22,86,6,1,444,0,2,4,72,401
24,85,6,1,476,0,2,4,72,424
25,20,0,0,-484,0,2,4,72,-484
27,66,0,0,-466,0,2,4,72,-466
28,72,0,0,-412,0,2,4,72,-412
29,15,6,1,418,0,2,4,72,418
30,48,0,0,-407,0,2,4,72,-406
32,78,0,0,-474,0,2,4,72,-433
33,74,0,1,-427,0,2,4,72,432
34,59,0,0,-431,0,2,4,72,-426
35,8,6,1,462,0,2,4,72,462
36,85,0,0,-442,0,2,4,72,-416
37,51,6,0,482,0,2,4,72,-418
38,19,6,1,466,0,2,4,72,466
40,88,6,1,496,0,2,4,72,496
41,45,6,1,495,0,2,4,72,495
42,40,6,1,416,0,2,4,72,416
43,84,0,1,-497,0,2,4,72,485
44,14,0,0,-426,0,2,4,72,-426
46,13,6,1,461,0,2,4,72,484
47,16,6,0,405,0,2,4,72,-418
48,7,6,1,466,0,2,4,72,466
1,82,6,0,-436,1,2,4,72,-402
2,9,6,1,445,1,2,4,72,445
3,79,6,1,486,1,2,4,72,456
4,95,6,1,-416,1,2,4,72,423
5,2,6,1,453,1,2,4,72,453
7,53,6,0,455,1,2,4,72,-403
8,67,6,0,-453,1,2,4,72,-472
9,34,6,0,-458,1,2,4,72,-429
11,45,6,1,446,1,2,4,72,446
12,79,6,1,-500,1,2,4,72,474
13,16,6,0,-419,1,2,4,72,-419
14,43,6,1,413,1,2,4,72,413
15,12,6,1,402,1,2,4,72,402
17,33,6,1,-473,1,2,4,72,473
18,72,6,0,424,1,2,4,72,-497
19,18,6,0,-473,1,2,4,72,-473
20,18,6,1,491,1,2,4,72,491
21,64,6,1,-479,1,2,4,72,453
22,78,6,1,456,1,2,4,72,464
24,87,6,0,420,1,2,4,72,-433
25,12,6,0,-441,1,2,4,72,-441
27,17,6,1,484,1,2,4,72,484
28,13,6,1,458,1,2,4,72,458
29,58,6,0,-460,1,2,4,72,-460
30,48,6,1,-450,1,2,4,72,462
32,80,6,0,-434,1,2,4,72,-409
33,36,6,1,421,1,2,4,72,421
34,84,6,1,-444,1,2,4,72,466
35,62,6,0,-424,1,2,4,72,-424
36,4,6,0,-409,1,2,4,72,-409
37,94,6,0,416,1,2,4,72,-491
38,6,6,1,415,1,2,4,72,415
40,55,6,1,484,1,2,4,72,442
41,77,6,0,-467,1,2,4,72,-467
42,37,6,1,457,1,2,4,72,457
43,39,6,1,-409,1,2,4,72,456
44,60,6,1,-495,1,2,4,72,447
46,50,6,1,-473,1,2,4,72,495
47,66,6,0,-481,1,2,4,72,-481
48,19,6,1,452,1,2,4,72,452
1,48,2,1,427,0,2,2,73,427
2,7,6,0,-437,0,2,2,73,-437
3,60,5,0,-500,0,2,2,73,-500
4,86,6,0,400,0,2,2,73,-476
5,33,1,1,471,0,2,2,73,471
7,47,3,1,404,0,2,2,73,438
8,55,2,0,481,0,2,2,73,-481
9,64,1,0,-424,0,2,2,73,-424
11,56,2,0,-477,0,2,2,73,-412
12,81,6,0,442,0,2,2,73,-444
13,19,0,0,-468,0,2,2,73,-468
14,18,1,0,-418,0,2,2,73,-418
15,47,6,0,466,0,2,2,73,-433
17,53,4,0,-454,0,2,2,73,-415
18,86,5,0,-400,0,2,2,73,-462
19,89,5,1,409,0,2,2,73,453
20,3,0,1,403,0,2,2,73,403
21,87,6,1,-486,0,2,2,73,439
22,56,6,0,479,0,2,2,73,-456
24,23,0,1,437,0,2,2,73,437
25,50,5,1,-482,0,2,2,73,428
27,65,1,0,-440,0,2,2,73,-440
28,6,0,1,482,0,2,2,73,482
29,13,1,1,404,0,2,2,73,404
30,88,3,0,449,0,2,2,73,-477
32,43,1,0,-462,0,2,2,73,-462
33,75,1,1,439,0,2,2,73,439
34,6,0,1,448,0,2,2,73,448
35,52,2,1,455,0,2,2,73,455
36,52,2,0,-418,0,2,2,73,-418
37,72,6,0,431,0,2,2,73,-448
38,28,6,0,-462,0,2,2,73,-410
40,56,5,0,-484,0,2,2,73,-487
41,86,3,1,449,0,2,2,73,451
42,51,5,1,436,0,2,2,73,436
43,60,1,1,440,0,2,2,73,440
44,78,2,1,445,0,2,2,73,445
46,12,4,1,458,0,2,2,73,458
47,98,6,0,417,0,2,2,73,-419
48,83,6,1,-434,0,2,2,73,425
1,75,5,0,495,1,2,4,73,-430
2,97,2,0,-431,1,2,4,73,-448
3,30,1,0,-415,1,2,4,73,-443
4,15,1,1,456,1,2,4,73,456
5,10,0,0,-480,1,2,4,73,-480
7,15,0,1,471,1,2,4,73,471
8,99,6,1,496,1,2,4,73,443
9,42,4,0,-458,1,2,4,73,-458
11,69,5,1,-447,1,2,4,73,471
12,47,5,1,471,1,2,4,73,471
13,80,5,1,494,1,2,4,73,486
