n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,ID,Predicted_MC,Old1
17,1,6,1,421,0,105,421,1
18,92,1,1,-423,0,105,480,1
19,93,1,0,-437,0,105,-437,1
20,83,2,0,431,0,105,-490,1
21,9,6,1,482,0,105,482,1
22,34,4,0,-452,0,105,-452,1
24,34,4,1,500,0,105,500,1
25,81,2,1,-425,0,105,481,1
27,20,5,0,500,0,105,-470,1
28,22,4,0,-440,0,105,-440,1
29,3,6,1,482,0,105,482,1
30,28,5,0,-402,0,105,-429,1
32,74,2,1,432,0,105,432,1
33,39,4,1,439,0,105,439,1
34,13,5,1,438,0,105,438,1
35,93,1,1,439,0,105,448,1
36,43,3,0,-417,0,105,-417,1
37,99,0,0,-416,0,105,-438,1
38,16,5,1,439,0,105,439,1
40,43,4,1,453,0,105,453,1
41,37,4,0,-446,0,105,-441,1
42,11,5,1,481,0,105,481,1
43,17,5,1,464,0,105,464,1
44,80,1,1,495,0,105,470,1
46,94,1,0,450,0,105,-444,1
47,30,4,0,-481,0,105,-487,1
48,80,1,0,-482,0,105,-482,1
1,84,4,0,478,0,105,-424,1
2,48,5,1,445,0,105,474,1
3,98,0,1,-462,0,105,400,1
4,75,2,0,-412,0,105,-409,1
5,39,6,1,489,0,105,489,1
7,65,0,1,-472,0,105,466,1
8,92,0,1,-490,0,105,490,1
9,52,6,0,498,0,105,-411,1
11,33,3,0,493,0,105,-484,1
12,12,6,1,455,0,105,455,1
13,99,4,1,491,0,105,477,1
14,34,3,0,453,0,105,-450,1
15,96,4,0,-469,0,105,-461,1
17,76,3,0,-421,0,105,-490,1
18,64,5,0,450,0,105,-447,1
19,1,2,1,439,0,105,439,1
20,87,4,1,-456,0,105,466,1
21,71,4,0,-400,0,105,-424,1
22,25,3,0,-455,0,105,-455,1
24,68,5,0,-415,0,105,-432,1
25,20,4,1,414,0,105,460,1
27,5,2,1,491,0,105,491,1
28,6,1,1,461,0,105,461,1
29,53,4,1,435,0,105,435,1
30,46,4,0,-419,0,105,-419,1
32,98,5,1,-465,0,105,420,1
33,87,4,1,433,0,105,432,1
34,28,2,0,-435,0,105,-435,1
35,35,2,1,403,0,105,403,1
36,49,2,0,-436,0,105,-436,1
37,75,5,0,-452,0,105,-452,1
38,23,1,1,500,0,105,500,1
40,59,1,1,468,0,105,468,1
41,84,1,0,-457,0,105,-457,1
42,82,5,0,-460,0,105,-420,1
43,76,1,1,477,0,105,477,1
44,80,6,0,401,0,105,-416,1
46,99,6,1,476,0,105,491,1
47,73,5,1,444,0,105,427,1
48,1,2,1,428,0,105,428,1
1,32,5,1,-470,0,106,402,1
2,67,6,0,-499,0,106,-499,1
3,17,3,1,491,0,106,436,1
4,7,2,1,429,0,106,429,1
5,62,4,0,-444,0,106,-444,1
7,15,2,0,-482,0,106,-482,1
8,7,2,0,-480,0,106,-480,1
9,93,5,1,-497,0,106,476,1
11,11,2,1,401,0,106,401,1
12,37,4,1,400,0,106,400,1
13,82,6,1,-434,0,106,489,1
14,56,5,1,444,0,106,444,1
15,26,3,1,441,0,106,441,1
17,90,5,0,-442,0,106,-442,1
18,8,1,0,-454,0,106,-454,1
19,63,5,1,416,0,106,416,1
20,54,4,0,479,0,106,-483,1
21,70,5,1,436,0,106,436,1
22,50,4,0,-467,0,106,-467,1
24,62,4,0,-466,0,106,-466,1
25,72,6,0,485,0,106,-435,1
27,74,5,1,444,0,106,444,1
28,32,2,0,-495,0,106,-495,1
29,1,1,0,-498,0,106,-498,1
30,91,5,1,471,0,106,428,1
32,40,4,1,421,0,106,404,1
33,39,4,0,-464,0,106,-464,1
34,91,5,1,459,0,106,486,1
35,70,4,0,463,0,106,-412,1
36,91,5,0,-496,0,106,-405,1
37,51,2,1,418,0,106,418,1
38,85,4,0,-464,0,106,-487,1
40,50,4,1,406,0,106,451,1
41,5,2,0,-497,0,106,-497,1
42,82,6,1,-500,0,106,456,1
43,70,4,0,-449,0,106,-477,1
44,48,4,0,-490,0,106,-490,1
46,65,3,0,-416,0,106,-476,1
47,48,4,0,-445,0,106,-445,1
48,94,6,1,-486,0,106,426,1
1,7,6,1,403,0,106,403,1
2,95,1,0,-434,0,106,-412,1
3,42,1,1,494,0,106,494,1
4,71,2,0,446,0,106,-423,1
5,2,6,0,-496,0,106,-496,1
7,76,2,0,-497,0,106,-497,1
8,69,3,1,-418,0,106,459,1
9,66,4,1,499,0,106,475,1
11,66,2,1,481,0,106,481,1
12,87,2,1,453,0,106,453,1
13,15,5,1,489,0,106,489,1
14,21,5,0,-421,0,106,-421,1
15,28,5,1,466,0,106,466,1
17,82,2,1,-459,0,106,454,1
18,23,5,0,-472,0,106,-472,1
19,86,2,1,461,0,106,425,1
20,88,0,1,-407,0,106,444,1
21,87,3,1,498,0,106,456,1
22,84,0,1,-466,0,106,483,1
24,88,0,1,-462,0,106,439,1
25,53,5,1,474,0,106,474,1
27,88,1,1,-459,0,106,496,1
28,28,5,1,466,0,106,466,1
29,94,0,0,-461,0,106,-464,1
30,94,0,0,491,0,106,-459,1
32,40,4,1,426,0,106,426,1
33,3,6,1,474,0,106,474,1
34,43,3,1,482,0,106,482,1
35,10,5,1,461,0,106,461,1
36,65,1,0,-407,0,106,-483,1
37,11,3,1,423,0,106,423,1
38,61,0,1,-407,0,106,493,1
40,64,2,1,471,0,106,408,1
41,66,2,0,-451,0,106,-451,1
42,4,6,1,402,0,106,402,1
43,14,5,0,-407,0,106,-407,1
44,99,0,1,-407,0,106,438,1
46,45,0,0,407,0,106,-495,1
47,5,6,1,407,0,106,407,1
48,72,0,0,486,0,106,-400,1
1,89,6,0,-401,0,107,-472,1
2,71,3,0,437,0,107,-490,1
3,34,6,0,-471,0,107,-471,1
4,14,6,1,450,0,107,450,1
5,11,3,0,-438,0,107,-438,1
7,17,0,0,-486,0,107,-486,1
8,92,0,1,-435,0,107,496,1
9,99,2,1,453,0,107,443,1
11,71,4,1,401,0,107,401,1
12,89,3,1,495,0,107,432,1
13,16,3,0,418,0,107,-439,1
14,24,4,0,480,0,107,-498,1
15,80,5,0,-405,0,107,-480,1
17,37,4,1,493,0,107,493,1
18,12,5,1,412,0,107,412,1
19,26,6,0,-444,0,107,-444,1
20,89,6,1,414,0,107,447,1
21,34,4,1,456,0,107,456,1
22,66,6,1,410,0,107,499,1
24,29,6,1,479,0,107,479,1
25,85,6,1,-429,0,107,485,1
27,16,6,1,-408,0,107,437,1
28,7,6,1,-472,0,107,450,1
29,33,6,1,-495,0,107,449,1
30,12,6,1,427,0,107,427,1
32,48,6,0,424,0,107,-407,1
33,5,6,1,434,0,107,434,1
34,97,6,0,-461,0,107,-433,1
35,30,6,1,428,0,107,428,1
36,22,6,0,-447,0,107,-447,1
37,11,6,1,470,0,107,470,1
38,48,6,1,477,0,107,477,1
40,68,6,1,-414,0,107,419,1
41,82,3,1,487,0,107,487,1
42,70,4,0,-438,0,107,-438,1
43,60,0,1,464,0,107,464,1
44,66,5,0,-452,0,107,-438,1
46,81,6,1,421,0,107,421,1
47,19,6,1,445,0,107,485,1
48,72,5,0,-498,0,107,-497,1
1,86,0,0,446,0,107,-480,1
2,29,2,1,-450,0,107,423,1
3,72,5,1,442,0,107,478,1
4,24,6,0,-404,0,107,-404,1
5,18,6,1,425,0,107,425,1
7,72,6,0,-451,0,107,-451,1
8,3,6,1,411,0,107,411,1
9,8,6,0,-489,0,107,-489,1
11,39,0,0,413,0,107,-492,1
12,98,3,0,-496,0,107,-417,1
13,73,0,1,-405,0,107,466,1
14,83,3,1,446,0,107,430,1
15,75,0,0,478,0,107,-488,1
17,77,6,1,412,0,107,412,1
18,62,0,1,-449,0,107,436,1
19,43,5,0,-455,0,107,-459,1
20,42,0,1,-474,0,107,481,1
21,54,6,0,-467,0,107,-467,1
22,90,5,1,411,0,107,425,1
24,27,6,0,-406,0,107,-406,1
25,52,5,1,405,0,107,468,1
27,54,6,1,400,0,107,400,1
28,47,5,1,473,0,107,466,1
29,43,6,1,419,0,107,419,1
30,36,6,1,448,0,107,448,1
32,60,6,0,-475,0,107,-475,1
33,96,3,1,-444,0,107,496,1
34,64,4,0,-452,0,107,-422,1
35,49,6,1,417,0,107,417,1
36,18,6,1,472,0,107,472,1
37,30,6,0,-490,0,107,-490,1
38,25,6,0,-427,0,107,-427,1
40,52,5,1,404,0,107,400,1
41,36,6,1,474,0,107,474,1
42,47,0,0,488,0,107,-427,1
43,54,6,0,-424,0,107,-424,1
44,20,6,0,-425,0,107,-425,1
46,55,0,1,406,0,107,462,1
47,68,6,0,-437,0,107,-437,1
48,77,4,0,-493,0,107,-408,1
1,28,1,0,-412,0,108,-412,1
2,33,5,1,449,0,108,449,1
3,84,1,1,450,0,108,493,1
4,96,1,0,-467,0,108,-407,1
5,40,1,0,-429,0,108,-429,1
7,90,1,0,-450,0,108,-450,1
8,32,1,1,-472,0,108,497,1
9,8,6,1,436,0,108,436,1
11,62,3,1,451,0,108,451,1
12,32,1,1,-402,0,108,498,1
13,22,3,0,403,0,108,-477,1
14,80,1,1,-451,0,108,465,1
15,81,1,0,-483,0,108,-445,1
17,71,5,1,410,0,108,410,1
18,86,3,1,-403,0,108,455,1
19,77,2,1,-467,0,108,427,1
20,10,5,0,454,0,108,-424,1
21,36,5,1,412,0,108,412,1
22,73,5,1,488,0,108,488,1
24,17,5,1,425,0,108,425,1
25,40,5,0,486,0,108,-487,1
27,98,1,1,-497,0,108,495,1
28,87,3,1,-467,0,108,452,1
29,17,1,0,-488,0,108,-488,1
30,9,5,1,422,0,108,422,1
32,93,3,1,-464,0,108,477,1
33,19,1,0,-482,0,108,-482,1
34,75,3,1,-494,0,108,495,1
35,85,2,0,495,0,108,-478,1
36,97,3,1,426,0,108,444,1
37,27,1,0,-412,0,108,-429,1
38,51,3,1,-411,0,108,418,1
40,37,4,1,496,0,108,496,1
41,44,2,0,-409,0,108,-442,1
42,37,2,0,-467,0,108,-494,1
43,98,4,0,480,0,108,-434,1
44,33,5,1,490,0,108,490,1
46,1,5,1,410,0,108,410,1
47,9,1,0,-475,0,108,-475,1
48,64,2,0,-437,0,108,-437,1
1,19,6,1,492,0,108,492,1
2,96,3,0,464,0,108,-417,1
3,50,4,1,437,0,108,437,1
4,85,2,0,-429,0,108,-479,1
5,55,4,0,-419,0,108,-419,1
7,32,5,0,-410,0,108,-410,1
8,77,1,0,-452,0,108,-478,1
9,73,6,0,499,0,108,-415,1
11,6,4,0,-435,0,108,-435,1
12,2,6,0,-478,0,108,-478,1
13,77,2,1,462,0,108,462,1
14,5,6,1,422,0,108,422,1
15,1,6,1,462,0,108,462,1
17,65,3,0,-482,0,108,-474,1
18,62,3,0,-491,0,108,-491,1
19,29,1,0,435,0,108,-408,1
20,41,2,0,428,0,108,-481,1
21,75,2,1,-479,0,108,467,1
22,11,6,1,450,0,108,450,1
24,36,5,1,481,0,108,481,1
25,38,5,1,411,0,108,411,1
27,64,2,1,-413,0,108,441,1
28,1,6,0,-496,0,108,-496,1
29,41,4,0,-480,0,108,-480,1
30,36,5,0,-495,0,108,-495,1
32,52,3,1,-443,0,108,431,1
33,28,3,0,-466,0,108,-466,1
34,43,4,1,444,0,108,424,1
35,99,0,0,477,0,108,-430,1
36,92,1,0,499,0,108,-437,1
37,54,4,1,480,0,108,480,1
38,30,4,0,-477,0,108,-477,1
40,42,4,1,465,0,108,465,1
41,69,2,0,423,0,108,-484,1
42,70,3,1,465,0,108,465,1
43,13,5,1,451,0,108,451,1
44,24,6,0,-447,0,108,-447,1
46,81,3,0,-438,0,108,-441,1
47,87,2,1,412,0,108,406,1
48,84,3,0,-447,0,108,-447,1
1,36,4,0,-473,0,109,-473,1
2,49,5,1,407,0,109,407,1
3,91,3,1,496,0,109,450,1
4,25,6,0,444,0,109,-443,1
5,26,6,0,-424,0,109,-424,1
7,6,6,0,-420,0,109,-420,1
8,14,6,1,454,0,109,454,1
9,14,0,1,474,0,109,474,1
11,11,0,0,-426,0,109,-426,1
12,53,4,0,-465,0,109,-465,1
13,79,2,1,460,0,109,409,1
14,30,0,1,463,0,109,463,1
15,15,0,0,-408,0,109,-408,1
17,85,5,1,400,0,109,400,1
18,13,1,1,415,0,109,415,1
19,56,6,1,-436,0,109,429,1
20,59,1,0,-486,0,109,-447,1
21,75,4,0,-405,0,109,-410,1
22,97,6,0,478,0,109,-424,1
24,3,6,0,479,0,109,-441,1
25,93,4,0,-426,0,109,-491,1
27,36,3,0,-445,0,109,-445,1
28,56,5,0,423,0,109,-493,1
29,41,1,1,470,0,109,470,1
30,57,5,1,-494,0,109,405,1
32,13,0,0,-446,0,109,-446,1
33,2,0,0,-491,0,109,-491,1
34,44,2,1,448,0,109,413,1
35,19,1,0,-403,0,109,-403,1
36,28,1,1,429,0,109,440,1
37,77,4,1,477,0,109,452,1
38,56,6,0,486,0,109,-420,1
40,42,3,0,-416,0,109,-416,1
41,11,1,1,408,0,109,408,1
42,19,1,1,475,0,109,475,1
43,50,6,0,468,0,109,-475,1
44,40,4,1,435,0,109,435,1
46,12,0,1,458,0,109,458,1
47,26,6,0,454,0,109,-417,1
48,17,0,1,446,0,109,446,1
1,83,6,0,-458,0,109,-443,1
2,81,6,0,-422,0,109,-500,1
3,15,6,1,403,0,109,403,1
4,38,6,1,485,0,109,485,1
5,68,6,0,-461,0,109,-454,1
7,33,6,0,-456,0,109,-456,1
8,41,6,0,-461,0,109,-461,1
9,13,6,1,-463,0,109,490,1
11,35,6,1,481,0,109,481,1
12,12,6,1,449,0,109,449,1
13,25,6,0,-423,0,109,-431,1
14,34,6,1,497,0,109,497,1
15,45,6,0,-446,0,109,-446,1
17,15,6,0,-453,0,109,-453,1
18,48,6,0,-482,0,109,-482,1
19,18,6,1,406,0,109,406,1
20,74,6,0,-443,0,109,-443,1
21,91,6,0,-471,0,109,-418,1
22,51,6,0,-427,0,109,-427,1
24,27,6,0,-415,0,109,-415,1
25,66,6,1,-428,0,109,433,1
27,19,6,1,453,0,109,453,1
28,1,6,1,423,0,109,423,1
29,35,6,1,496,0,109,496,1
30,98,6,0,438,0,109,-476,1
32,6,6,0,-414,0,109,-414,1
33,99,6,1,458,0,109,440,1
34,53,6,0,-440,0,109,-440,1
35,8,6,0,-474,0,109,-474,1
36,19,6,0,-489,0,109,-489,1
37,18,6,0,-451,0,109,-451,1
38,15,6,1,471,0,109,471,1
40,81,6,1,-424,0,109,443,1
41,77,6,1,-480,0,109,480,1
42,43,6,1,469,0,109,426,1
43,14,6,1,455,0,109,455,1
44,6,6,1,443,0,109,443,1
46,82,6,1,-413,0,109,423,1
47,9,6,1,440,0,109,440,1
48,60,6,1,440,0,109,440,1
1,79,4,1,431,0,110,489,1
2,23,2,0,-424,0,110,-424,1
3,51,6,1,-424,0,110,424,1
4,49,2,0,-469,0,110,-459,1
5,61,5,0,465,0,110,-460,1
7,94,4,1,445,0,110,451,1
8,60,6,0,453,0,110,-494,1
9,41,4,1,411,0,110,411,1
11,38,2,0,-440,0,110,-440,1
12,60,1,1,450,0,110,450,1
13,13,0,1,404,0,110,404,1
14,58,4,1,478,0,110,400,1
15,19,1,0,-406,0,110,-406,1
17,79,4,0,403,0,110,-447,1
18,84,1,0,-413,0,110,-413,1
19,9,0,0,-441,0,110,-441,1
20,8,0,1,406,0,110,406,1
21,43,2,1,430,0,110,419,1
22,51,5,1,-431,0,110,427,1
24,34,1,0,-418,0,110,-418,1
25,57,2,1,464,0,110,464,1
27,90,6,1,-425,0,110,400,1
28,45,1,0,-491,0,110,-491,1
29,22,1,0,-446,0,110,-446,1
30,86,2,0,-457,0,110,-412,1
32,24,6,1,-434,0,110,413,1
33,28,0,0,-464,0,110,-464,1
34,15,0,1,463,0,110,463,1
35,62,1,0,-451,0,110,-446,1
36,13,0,0,-474,0,110,-474,1
37,3,0,1,488,0,110,488,1
38,26,0,0,-431,0,110,-431,1
40,64,4,1,466,0,110,406,1
41,93,5,0,-463,0,110,-408,1
42,36,1,0,-489,0,110,-489,1
43,68,2,1,422,0,110,422,1
44,60,2,0,-421,0,110,-421,1
46,20,0,0,-460,0,110,-460,1
47,9,0,0,-426,0,110,-426,1
48,96,6,1,-492,0,110,464,1
1,32,0,1,492,0,110,492,1
2,82,6,1,-492,0,110,447,1
3,16,6,0,-491,0,110,-491,1
4,24,6,0,-410,0,110,-410,1
5,51,0,1,478,0,110,478,1
7,43,0,1,500,0,110,486,1
8,92,0,0,-401,0,110,-458,1
9,1,0,0,-487,0,110,-487,1
11,40,0,1,498,0,110,498,1
12,49,6,1,-423,0,110,464,1
13,7,0,0,-440,0,110,-440,1
14,64,0,1,454,0,110,454,1
15,88,6,0,464,0,110,-410,1
17,13,0,1,444,0,110,412,1
18,32,6,1,-447,0,110,431,1
19,59,0,0,-405,0,110,-405,1
20,17,0,0,-400,0,110,-400,1
21,5,0,1,414,0,110,414,1
22,65,6,1,-433,0,110,424,1
24,59,0,1,450,0,110,457,1
25,82,0,1,415,0,110,415,1
27,8,0,0,-422,0,110,-422,1
28,7,0,0,-433,0,110,-433,1
29,51,6,0,403,0,110,-491,1
30,68,0,1,436,0,110,436,1
32,43,0,0,417,0,110,-433,1
33,29,0,0,458,0,110,-436,1
34,18,6,1,-407,0,110,496,1
35,81,0,0,455,0,110,-469,1
36,64,0,0,-500,0,110,-500,1
37,10,0,1,468,0,110,468,1
38,50,0,0,-430,0,110,-430,1
40,19,0,0,-478,0,110,-478,1
41,98,0,1,431,0,110,412,1
42,80,0,0,498,0,110,-450,1
43,34,0,0,-450,0,110,-415,1
44,68,0,0,-418,0,110,-418,1
46,32,6,0,-473,0,110,-446,1
47,14,0,0,-430,0,110,-430,1
48,12,0,1,434,0,110,434,1
1,11,5,1,475,0,111,473,1
2,18,3,1,420,0,111,420,1
3,49,5,1,-438,0,111,474,1
4,95,5,1,-461,0,111,462,1
5,89,5,0,-423,0,111,-495,1
7,2,2,1,455,0,111,455,1
8,95,5,0,-406,0,111,-479,1
9,79,6,1,497,0,111,444,1
11,32,5,0,-414,0,111,-435,1
12,32,5,0,-498,0,111,-478,1
13,39,5,0,-496,0,111,-496,1
14,18,4,0,-473,0,111,-473,1
15,32,6,0,479,0,111,-452,1
17,59,6,1,-480,0,111,486,1
18,75,5,0,-471,0,111,-484,1
19,59,4,0,-457,0,111,-438,1
20,62,3,0,-401,0,111,-401,1
21,57,6,1,500,0,111,486,1
22,79,5,1,467,0,111,420,1
24,28,3,1,478,0,111,478,1
25,67,4,0,-429,0,111,-429,1
27,25,5,0,-471,0,111,-471,1
28,69,6,0,461,0,111,-404,1
29,88,5,0,-490,0,111,-420,1
30,55,5,1,462,0,111,462,1
32,22,3,0,-484,0,111,-484,1
33,88,6,1,-451,0,111,464,1
34,47,4,0,-424,0,111,-424,1
35,16,4,1,420,0,111,420,1
36,80,6,0,-444,0,111,-444,1
37,69,4,1,405,0,111,405,1
38,56,5,0,-453,0,111,-434,1
40,47,4,1,-428,0,111,409,1
41,8,6,0,441,0,111,-403,1
42,31,6,1,495,0,111,495,1
43,82,4,0,-457,0,111,-457,1
44,87,6,1,-425,0,111,485,1
46,48,5,1,481,0,111,481,1
47,62,5,0,446,0,111,-477,1
48,80,5,1,433,0,111,433,1
1,89,6,0,-428,0,111,-428,1
2,11,4,1,479,0,111,479,1
3,7,3,1,488,0,111,488,1
4,53,4,0,-479,0,111,-479,1
5,74,2,1,444,0,111,444,1
7,40,5,1,-406,0,111,412,1
8,88,5,1,490,0,111,424,1
9,37,4,1,497,0,111,435,1
11,44,4,1,415,0,111,487,1
12,3,5,0,-486,0,111,-486,1
13,66,3,1,-486,0,111,445,1
14,72,0,1,455,0,111,455,1
15,89,6,1,451,0,111,402,1
17,97,4,0,-416,0,111,-488,1
18,82,3,1,-404,0,111,438,1
19,26,4,0,-408,0,111,-408,1
20,62,4,1,423,0,111,447,1
21,77,5,0,-417,0,111,-499,1
22,95,4,0,-408,0,111,-424,1
24,89,6,0,498,0,111,-423,1
25,32,4,0,-469,0,111,-430,1
27,19,3,1,494,0,111,494,1
28,91,6,0,462,0,111,-427,1
29,1,2,1,454,0,111,454,1
30,40,3,0,-426,0,111,-426,1
32,23,3,1,492,0,111,492,1
33,16,3,0,-481,0,111,-481,1
34,93,5,1,-445,0,111,451,1
35,36,3,1,448,0,111,448,1
36,14,3,1,473,0,111,473,1
37,74,2,0,-450,0,111,-450,1
38,21,5,1,-413,0,111,403,1
40,2,2,0,-465,0,111,-465,1
41,65,1,1,469,0,111,469,1
42,91,6,1,-403,0,111,438,1
43,88,6,0,409,0,111,-416,1
44,30,3,0,-417,0,111,-417,1
46,49,3,1,464,0,111,464,1
47,83,2,0,-403,0,111,-403,1
48,97,3,0,-417,0,111,-429,1
1,54,3,1,455,0,112,455,1
2,70,4,0,496,0,112,-475,1
3,96,2,0,474,0,112,-428,1
4,33,3,0,-487,0,112,-487,1
5,48,3,1,400,0,112,400,1
7,36,0,0,-468,0,112,-468,1
8,5,1,0,-435,0,112,-435,1
9,74,3,0,-449,0,112,-400,1
11,93,3,1,450,0,112,458,1
12,89,3,1,437,0,112,437,1
13,31,6,1,493,0,112,493,1
14,68,4,0,499,0,112,-400,1
15,99,1,1,-434,0,112,462,1
17,57,4,1,492,0,112,492,1
18,28,6,0,458,0,112,-445,1
19,44,4,1,435,0,112,435,1
20,75,3,1,431,0,112,431,1
21,87,3,0,-405,0,112,-405,1
22,98,5,0,498,0,112,-402,1
24,25,5,0,-427,0,112,-427,1
25,5,6,0,-434,0,112,-434,1
27,55,3,1,-467,0,112,467,1
28,80,3,1,462,0,112,464,1
29,16,3,0,-438,0,112,-488,1
30,52,3,1,426,0,112,465,1
32,66,0,1,-481,0,112,493,1
33,10,1,0,-400,0,112,-400,1
34,34,2,0,-474,0,112,-465,1
35,81,2,1,454,0,112,454,1
36,93,0,0,-430,0,112,-410,1
37,51,3,1,491,0,112,491,1
38,16,3,0,-420,0,112,-420,1
40,36,0,0,-403,0,112,-403,1
41,57,0,0,-433,0,112,-491,1
42,9,0,0,-443,0,112,-443,1
43,44,0,1,470,0,112,470,1
44,5,0,1,449,0,112,449,1
46,58,4,1,407,0,112,407,1
47,38,4,1,490,0,112,430,1
48,79,0,0,-492,0,112,-492,1
1,90,6,1,-413,0,112,483,1
2,29,3,1,466,0,112,466,1
3,78,3,1,432,0,112,401,1
4,79,5,1,493,0,112,461,1
5,20,4,1,424,0,112,424,1
7,99,6,0,435,0,112,-414,1
8,82,3,1,422,0,112,421,1
9,81,6,1,-456,0,112,499,1
11,2,0,1,458,0,112,458,1
12,69,5,0,459,0,112,-442,1
13,77,1,1,426,0,112,408,1
14,57,6,1,-472,0,112,456,1
15,60,0,1,427,0,112,427,1
17,41,1,1,482,0,112,482,1
18,75,6,0,494,0,112,-433,1
19,80,1,1,454,0,112,420,1
20,33,3,0,-415,0,112,-415,1
21,48,2,1,462,0,112,470,1
22,67,2,1,425,0,112,425,1
24,52,5,1,-470,0,112,495,1
25,66,5,0,422,0,112,-417,1
27,24,3,0,-458,0,112,-458,1
28,47,4,0,-463,0,112,-417,1
29,58,5,1,-436,0,112,417,1
30,32,4,0,-431,0,112,-429,1
32,24,3,1,461,0,112,461,1
33,91,6,1,447,0,112,447,1
34,20,3,0,-489,0,112,-489,1
35,64,4,0,479,0,112,-491,1
36,77,2,0,-473,0,112,-499,1
37,88,6,0,492,0,112,-421,1
38,70,3,1,-462,0,112,404,1
40,76,6,0,473,0,112,-500,1
41,79,2,0,-465,0,112,-465,1
42,46,2,0,-465,0,112,-465,1
43,17,3,1,458,0,112,458,1
44,73,3,1,433,0,112,492,1
46,61,3,1,421,0,112,421,1
47,92,6,1,-454,0,112,430,1
48,72,3,1,412,0,112,427,1
1,26,2,1,440,0,1.13E+02,440,1
2,63,1,1,401,0,1.13E+02,457,1
3,22,2,0,-480,0,1.13E+02,-480,1
4,98,5,1,400,0,1.13E+02,400,1
5,27,3,0,-448,0,1.13E+02,-448,1
7,13,1,1,443,0,1.13E+02,443,1
8,12,2,0,-471,0,1.13E+02,-471,1
9,42,6,0,495,0,1.13E+02,-469,1
11,67,6,1,-436,0,1.13E+02,460,1
12,30,3,1,470,0,1.13E+02,470,1
13,96,6,1,-469,0,1.13E+02,491,1
14,55,0,0,-436,0,1.13E+02,-436,1
15,77,0,0,-490,0,1.13E+02,-499,1
17,17,0,0,-419,0,1.13E+02,-419,1
18,99,6,0,436,0,1.13E+02,-443,1
19,46,0,1,464,0,1.13E+02,464,1
20,14,1,0,-420,0,1.13E+02,-420,1
21,4,6,0,-431,0,1.13E+02,-431,1
22,1,0,0,-448,0,1.13E+02,-448,1
24,69,3,0,-478,0,1.13E+02,-459,1
25,17,0,0,-477,0,1.13E+02,-477,1
27,10,4,1,438,0,1.13E+02,438,1
28,51,6,1,406,0,1.13E+02,406,1
29,33,6,1,-457,0,1.13E+02,477,1
30,31,1,0,-499,0,1.13E+02,-499,1
32,12,1,0,-405,0,1.13E+02,-405,1
33,89,2,1,458,0,1.13E+02,419,1
34,73,6,1,-496,0,1.13E+02,429,1
35,89,5,1,-488,0,1.13E+02,499,1
36,73,1,1,427,0,1.13E+02,413,1
37,15,5,0,-411,0,1.13E+02,-411,1
38,43,2,1,482,0,1.13E+02,474,1
40,61,6,1,-454,0,1.13E+02,486,1
41,8,1,1,459,0,1.13E+02,459,1
42,55,3,1,429,0,1.13E+02,482,1
43,57,1,1,496,0,1.13E+02,458,1
44,30,0,1,492,0,1.13E+02,492,1
46,72,3,1,459,0,1.13E+02,437,1
47,26,1,0,-498,0,1.13E+02,-498,1
48,55,2,0,-449,0,1.13E+02,-474,1
1,34,1,0,-490,0,113,-490,1
2,77,6,0,494,0,113,-493,1
3,33,3,0,-448,0,113,-448,1
4,54,3,1,488,0,113,488,1
5,78,3,0,-429,0,113,-410,1
7,54,3,0,-470,0,113,-447,1
8,12,3,1,409,0,113,409,1
9,48,4,1,430,0,113,430,1
11,37,3,0,-426,0,113,-426,1
12,9,3,1,429,0,113,422,1
13,13,3,0,-467,0,113,-467,1
14,39,3,1,491,0,113,491,1
15,60,3,0,-444,0,113,-444,1
17,26,3,1,472,0,113,472,1
18,23,3,0,-451,0,113,-451,1
19,94,3,1,433,0,113,422,1
20,60,3,1,490,0,113,490,1
21,50,4,0,-443,0,113,-443,1
22,35,3,1,424,0,113,424,1
24,91,3,1,489,0,113,487,1
25,43,3,1,445,0,113,428,1
27,82,3,1,498,0,113,498,1
28,23,3,1,484,0,113,448,1
29,48,3,0,-467,0,113,-472,1
30,79,3,0,-457,0,113,-434,1
32,89,3,0,-469,0,113,-442,1
33,62,3,1,439,0,113,439,1
34,91,3,1,432,0,113,417,1
35,8,3,0,-463,0,113,-463,1
36,35,3,0,-461,0,113,-461,1
37,5,3,0,-495,0,113,-495,1
38,81,3,1,492,0,113,471,1
40,85,3,1,447,0,113,434,1
41,30,3,1,-428,0,113,404,1
42,59,6,0,-468,0,113,-468,1
43,3,6,0,-421,0,113,-407,1
44,2,6,0,-465,0,113,-465,1
46,56,6,1,471,0,113,471,1
47,22,6,1,440,0,113,440,1
48,79,6,0,-447,0,113,-447,1
1,70,6,0,446,0,114,-452,1
2,34,0,0,-431,0,114,-431,1
3,86,6,1,409,0,114,478,1
4,91,6,1,-445,0,114,427,1
5,54,2,0,-494,0,114,-494,1
7,54,2,1,421,0,114,460,1
8,27,1,0,-440,0,114,-440,1
9,16,0,0,-492,0,114,-492,1
11,3,0,0,-477,0,114,-477,1
12,24,1,0,-477,0,114,-477,1
13,71,2,1,-459,0,114,431,1
14,10,0,0,-453,0,114,-453,1
15,64,5,1,448,0,114,448,1
17,50,4,0,-406,0,114,-406,1
18,44,4,0,-496,0,114,-496,1
19,23,1,0,-461,0,114,-461,1
20,77,5,1,431,0,114,431,1
