n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,ID,Old1
32,87,0,1,432,0,70,1
33,7,0,0,-462,0,70,1
34,56,0,0,-410,0,70,1
35,20,0,1,446,0,70,1
36,82,0,1,437,0,70,1
37,87,0,1,413,0,70,1
38,30,0,0,-416,0,70,1
40,60,0,1,457,0,70,1
41,20,0,1,436,0,70,1
42,57,0,1,494,0,70,1
43,3,0,1,413,0,70,1
44,80,0,1,439,0,70,1
46,25,0,0,-443,0,70,1
47,66,0,1,428,0,70,1
48,56,0,1,457,0,70,1
1,8,0,1,444,0,70,1
2,1,0,1,471,0,70,1
3,74,0,0,-456,0,70,1
4,4,0,1,456,0,70,1
5,38,0,0,-498,0,70,1
7,28,0,1,460,0,70,1
8,82,0,0,-441,0,70,1
9,52,0,1,472,0,70,1
11,83,0,0,-500,0,70,1
12,29,0,1,495,0,70,1
13,85,0,0,-459,0,70,1
14,16,0,1,474,0,70,1
15,38,0,1,443,0,70,1
17,42,0,0,-484,0,70,1
18,44,0,0,-420,0,70,1
19,10,0,1,484,0,70,1
20,49,0,0,-494,0,70,1
21,7,0,1,471,0,70,1
22,56,0,0,-495,0,70,1
24,56,0,0,-459,0,70,1
25,19,0,0,-419,0,70,1
27,79,0,1,488,0,70,1
28,47,0,1,410,0,70,1
29,66,0,0,-493,0,70,1
30,91,0,0,-414,0,70,1
32,68,0,1,403,0,70,1
33,11,0,1,498,0,70,1
34,90,0,1,421,0,70,1
35,94,0,1,442,0,70,1
36,67,0,0,-413,0,70,1
37,74,0,0,-447,0,70,1
38,4,0,1,468,0,70,1
40,47,0,1,427,0,70,1
41,57,0,1,452,0,70,1
42,74,0,1,422,0,70,1
43,62,0,0,-476,0,70,1
44,2,0,0,-463,0,70,1
46,38,0,0,-490,0,70,1
47,52,0,0,-443,0,70,1
48,32,0,1,476,0,70,1
1,61,0,1,494,0,71,1
2,12,0,1,438,0,71,1
3,37,0,1,480,0,71,1
4,25,0,0,-468,0,71,1
5,27,0,1,448,0,71,1
7,14,0,1,459,0,71,1
8,30,0,0,-431,0,71,1
9,3,0,0,-476,0,71,1
11,35,0,0,-409,0,71,1
12,14,0,1,468,0,71,1
13,9,0,1,405,0,71,1
14,37,0,1,456,0,71,1
15,4,0,0,-415,0,71,1
17,33,0,0,-419,0,71,1
18,13,0,0,-478,0,71,1
19,18,0,1,448,0,71,1
20,50,0,1,482,0,71,1
21,58,0,0,-430,0,71,1
22,82,0,1,439,0,71,1
24,48,0,0,-487,0,71,1
25,69,0,1,401,0,71,1
27,25,0,1,415,0,71,1
28,7,0,1,488,0,71,1
29,10,0,1,413,0,71,1
30,56,0,1,417,0,71,1
32,46,0,0,-454,0,71,1
33,72,0,1,436,0,71,1
34,58,0,0,-481,0,71,1
35,84,0,0,-483,0,71,1
36,9,0,1,436,0,71,1
37,34,0,1,414,0,71,1
38,53,0,0,-423,0,71,1
40,63,0,1,412,0,71,1
41,82,0,1,463,0,71,1
42,44,0,1,423,0,71,1
43,75,0,1,472,0,71,1
44,12,0,0,-443,0,71,1
46,29,0,1,482,0,71,1
47,11,0,1,460,0,71,1
48,3,0,0,-418,0,71,1
1,80,4,1,448,0,71,1
2,5,3,0,-448,0,71,1
3,88,3,1,432,0,71,1
4,33,4,1,422,0,71,1
5,13,4,1,478,0,71,1
7,40,3,0,-454,0,71,1
8,17,3,1,401,0,71,1
9,72,4,1,488,0,71,1
11,67,4,1,429,0,71,1
12,54,3,0,-431,0,71,1
13,94,3,1,425,0,71,1
14,70,3,1,419,0,71,1
15,72,4,0,-407,0,71,1
17,69,3,0,-464,0,71,1
18,80,4,0,-403,0,71,1
19,64,3,0,-472,0,71,1
20,18,4,1,495,0,71,1
21,66,4,1,453,0,71,1
22,64,3,1,408,0,71,1
24,64,3,1,450,0,71,1
25,77,3,1,456,0,71,1
27,6,4,0,-500,0,71,1
28,33,3,0,-482,0,71,1
29,19,4,1,444,0,71,1
30,32,3,1,418,0,71,1
32,3,3,0,-404,0,71,1
33,50,3,0,-469,0,71,1
34,51,3,0,-420,0,71,1
35,67,3,1,453,0,71,1
36,80,3,0,-469,0,71,1
37,11,4,1,487,0,71,1
38,58,2,0,-450,0,71,1
40,9,4,1,417,0,71,1
41,37,3,0,-405,0,71,1
42,54,3,1,482,0,71,1
43,39,3,0,-437,0,71,1
44,52,4,0,-459,0,71,1
46,54,3,0,-462,0,71,1
47,22,4,0,-418,0,71,1
48,89,3,0,-469,0,71,1
1,12,2,0,-456,0,72,1
2,24,3,0,-442,0,72,1
3,2,1,1,448,0,72,1
4,47,6,0,-433,0,72,1
5,47,5,0,-406,0,72,1
7,63,6,0,-415,0,72,1
8,73,5,1,432,0,72,1
9,39,4,0,-474,0,72,1
11,62,5,0,-417,0,72,1
12,10,2,1,448,0,72,1
13,24,3,0,-434,0,72,1
14,67,6,1,491,0,72,1
15,82,6,0,-452,0,72,1
17,51,5,0,-446,0,72,1
18,60,5,1,404,0,72,1
19,1,0,1,445,0,72,1
20,94,6,1,465,0,72,1
21,1,0,0,-489,0,72,1
22,22,3,0,-409,0,72,1
24,1,0,1,444,0,72,1
25,20,4,1,480,0,72,1
27,45,5,1,434,0,72,1
28,38,4,0,-478,0,72,1
29,90,6,0,-400,0,72,1
30,77,6,1,426,0,72,1
32,68,5,1,498,0,72,1
33,30,5,1,469,0,72,1
34,24,5,0,-405,0,72,1
35,51,5,0,-461,0,72,1
36,64,6,1,456,0,72,1
37,15,3,1,450,0,72,1
38,1,0,0,-487,0,72,1
40,53,5,0,-485,0,72,1
41,83,6,1,474,0,72,1
42,31,5,0,-450,0,72,1
43,59,6,1,437,0,72,1
44,21,5,0,-413,0,72,1
46,62,6,0,-446,0,72,1
47,30,4,0,-460,0,72,1
48,54,5,0,-408,0,72,1
1,61,6,1,462,1,72,0
2,65,6,1,408,1,72,0
3,11,6,0,-468,1,72,0
4,2,6,0,-463,1,72,0
5,37,6,1,405,1,72,0
7,92,6,1,435,1,72,0
8,12,6,1,481,1,72,0
9,42,6,0,-427,1,72,0
11,1,6,0,-488,1,72,0
12,99,6,1,485,1,72,0
13,5,6,0,-475,1,72,0
14,51,6,0,-488,1,72,0
15,17,6,1,419,1,72,0
17,98,6,0,-429,1,72,0
18,12,6,1,431,1,72,0
19,79,6,0,-418,1,72,0
20,46,6,0,-450,1,72,0
21,28,6,0,-493,1,72,0
22,86,6,1,431,1,72,0
24,46,6,1,498,1,72,0
25,72,6,1,431,1,72,0
27,43,6,1,473,1,72,0
28,52,6,1,459,1,72,0
29,58,6,1,419,1,72,0
30,37,6,0,-422,1,72,0
32,12,6,0,-422,1,72,0
33,73,6,1,453,1,72,0
34,28,6,0,-484,1,72,0
35,18,6,0,-448,1,72,0
36,37,6,0,-401,1,72,0
37,73,6,0,-479,1,72,0
38,62,6,1,472,1,72,0
40,89,6,1,436,1,72,0
41,32,6,0,-416,1,72,0
42,84,6,1,408,1,72,0
43,37,6,1,476,1,72,0
44,63,6,1,420,1,72,0
46,99,6,1,410,1,72,0
47,65,6,1,483,1,72,0
48,1,6,0,-409,1,72,0
1,78,6,1,430,0,73,0
2,5,6,0,-426,0,73,0
3,44,6,1,436,0,73,0
4,99,6,1,412,0,73,0
5,30,6,0,-412,0,73,0
7,35,6,1,456,0,73,0
8,96,6,0,-468,0,73,0
9,36,6,1,496,0,73,0
11,62,0,1,496,0,73,0
12,93,0,1,471,0,73,0
13,39,6,0,-449,0,73,0
14,88,6,0,-439,0,73,0
15,87,6,0,-496,0,73,0
17,86,6,0,-448,0,73,0
18,86,6,0,-497,0,73,0
19,26,6,1,462,0,73,0
20,24,6,1,422,0,73,0
21,17,6,1,483,0,73,0
22,81,6,1,460,0,73,0
24,20,6,1,403,0,73,0
25,15,6,0,-486,0,73,0
27,2,6,0,-482,0,73,0
28,36,6,0,-476,0,73,0
29,44,6,1,485,0,73,0
30,27,6,1,427,0,73,0
32,84,6,0,-420,0,73,0
33,98,6,0,-433,0,73,0
34,45,6,1,473,0,73,0
35,72,3,1,442,0,73,0
36,33,6,0,-410,0,73,0
37,55,6,0,-444,0,73,0
38,77,6,0,-493,0,73,0
40,3,6,0,-413,0,73,0
41,20,6,1,434,0,73,0
42,55,6,1,416,0,73,0
43,68,6,1,459,0,73,0
44,63,6,1,400,0,73,0
46,10,6,0,-443,0,73,0
47,62,6,0,-466,0,73,0
48,87,6,0,-478,0,73,0
1,8,0,0,-479,0,73,0
2,37,1,0,-420,0,73,0
3,27,0,0,-427,0,73,0
4,79,0,1,442,0,73,0
5,22,5,1,400,0,73,0
7,67,0,1,482,0,73,0
8,84,0,1,460,0,73,0
9,73,4,1,495,0,73,0
11,9,1,1,444,0,73,0
12,97,6,0,-447,0,73,0
13,3,6,0,-424,0,73,0
14,83,3,0,-484,0,73,0
15,88,0,1,423,0,73,0
17,44,0,0,-455,0,73,0
18,24,0,1,478,0,73,0
19,75,5,0,-479,0,73,0
20,61,0,1,434,0,73,0
21,70,1,0,-491,0,73,0
22,18,4,0,-416,0,73,0
24,72,6,0,-480,0,73,0
25,6,6,0,-419,0,73,0
27,26,5,0,-446,0,73,0
28,67,0,0,-433,0,73,0
29,28,4,0,-434,0,73,0
30,8,1,0,-470,0,73,0
32,71,5,1,420,0,73,0
33,84,4,0,-424,0,73,0
34,52,3,1,459,0,73,0
35,41,0,1,472,0,73,0
36,86,0,1,452,0,73,0
37,48,0,1,459,0,73,0
38,6,6,0,-443,0,73,0
40,79,5,0,-471,0,73,0
41,55,1,1,427,0,73,0
42,23,0,1,446,0,73,0
43,65,0,1,415,0,73,0
44,96,6,0,-428,0,73,0
46,60,0,1,493,0,73,0
47,33,0,1,449,0,73,0
48,13,5,1,459,0,73,0
1,66,4,0,-419,1,74,0
2,13,6,0,-478,1,74,0
3,92,4,1,413,1,74,0
4,60,4,0,-496,1,74,0
5,77,5,1,420,1,74,0
7,58,5,0,-481,1,74,0
8,78,6,0,-423,1,74,0
9,27,6,0,-484,1,74,0
11,56,6,1,456,1,74,0
12,1,6,1,466,1,74,0
13,22,6,0,-432,1,74,0
14,75,5,1,413,1,74,0
15,43,6,1,454,1,74,0
17,4,6,0,-410,1,74,0
18,84,5,0,-458,1,74,0
19,13,6,0,-493,1,74,0
20,80,6,1,438,1,74,0
21,31,5,0,-455,1,74,0
22,47,6,0,-447,1,74,0
24,58,6,1,498,1,74,0
25,46,6,0,-419,1,74,0
27,24,6,0,-494,1,74,0
28,53,6,0,-429,1,74,0
29,34,6,1,483,1,74,0
30,83,6,1,451,1,74,0
32,11,6,1,478,1,74,0
33,14,6,0,-422,1,74,0
34,41,6,1,424,1,74,0
35,66,6,1,481,1,74,0
36,41,6,0,-403,1,74,0
37,96,6,1,479,1,74,0
38,95,6,1,403,1,74,0
40,41,6,1,474,1,74,0
41,40,6,1,499,1,74,0
42,63,6,0,-418,1,74,0
43,2,6,1,476,1,74,0
44,4,6,1,481,1,74,0
46,35,6,0,-431,1,74,0
47,67,6,1,465,1,74,0
48,19,6,1,482,1,74,0
1,40,4,1,405,0,74,0
2,48,3,1,406,0,74,0
3,5,6,0,-461,0,74,0
4,27,5,1,436,0,74,0
5,49,3,1,451,0,74,0
7,87,0,1,447,0,74,0
8,72,1,1,459,0,74,0
9,33,5,1,406,0,74,0
11,92,0,1,435,0,74,0
12,97,0,0,-439,0,74,0
13,87,0,1,428,0,74,0
14,6,6,1,492,0,74,0
15,79,2,0,-453,0,74,0
17,53,2,1,447,0,74,0
18,11,6,0,-463,0,74,0
19,24,5,1,489,0,74,0
20,92,0,0,-400,0,74,0
21,60,2,0,-403,0,74,0
22,82,1,0,-478,0,74,0
24,77,2,1,475,0,74,0
25,2,6,0,-427,0,74,0
27,25,5,1,400,0,74,0
28,98,0,0,-424,0,74,0
29,93,0,1,423,0,74,0
30,24,5,0,-410,0,74,0
32,69,2,0,-437,0,74,0
33,85,1,1,437,0,74,0
34,37,4,0,-460,0,74,0
35,86,1,1,470,0,74,0
36,51,3,0,-468,0,74,0
37,4,6,0,-404,0,74,0
38,29,5,0,-420,0,74,0
40,48,3,1,400,0,74,0
41,26,5,0,-431,0,74,0
42,81,1,0,-442,0,74,0
43,44,3,0,-458,0,74,0
44,43,4,0,-432,0,74,0
46,34,4,0,-468,0,74,0
47,44,3,0,-448,0,74,0
48,24,5,1,459,0,74,0
1,57,6,1,403,1,75,0
2,88,6,1,445,1,75,0
3,35,6,0,-429,1,75,0
4,35,6,0,-444,1,75,0
5,46,6,0,-459,1,75,0
7,22,6,1,410,1,75,0
8,99,6,1,487,1,75,0
9,83,6,0,-424,1,75,0
11,67,6,0,-408,1,75,0
12,22,6,1,478,1,75,0
13,25,6,0,-488,1,75,0
14,72,6,0,-470,1,75,0
15,65,6,1,495,1,75,0
17,8,6,0,-406,1,75,0
18,53,6,0,-424,1,75,0
19,51,6,0,-498,1,75,0
20,40,6,0,-451,1,75,0
21,46,6,1,456,1,75,0
22,76,6,0,-491,1,75,0
24,65,6,1,465,1,75,0
25,9,6,1,416,1,75,0
27,61,6,1,409,1,75,0
28,69,6,1,484,1,75,0
29,89,6,0,-466,1,75,0
30,10,6,1,497,1,75,0
32,64,6,1,449,1,75,0
33,57,6,1,484,1,75,0
34,48,6,0,-405,1,75,0
35,30,6,0,-465,1,75,0
36,17,6,0,-438,1,75,0
37,76,6,0,-463,1,75,0
38,63,6,0,-404,1,75,0
40,31,6,1,422,1,75,0
41,99,6,0,-406,1,75,0
42,26,6,0,-460,1,75,0
43,44,6,0,-494,1,75,0
44,19,6,1,418,1,75,0
46,19,6,0,-423,1,75,0
47,38,6,0,-407,1,75,0
48,30,6,1,471,1,75,0
1,9,3,1,423,0,75,0
2,3,3,0,-420,0,75,0
3,57,3,0,-463,0,75,0
4,76,3,1,409,0,75,0
5,50,3,1,463,0,75,0
7,68,3,1,493,0,75,0
8,1,3,1,411,0,75,0
9,54,3,1,487,0,75,0
11,65,3,1,450,0,75,0
12,6,3,0,-422,0,75,0
13,4,3,1,482,0,75,0
14,79,3,0,-417,0,75,0
15,1,3,0,-470,0,75,0
17,7,3,1,444,0,75,0
18,89,3,1,436,0,75,0
19,36,3,0,-455,0,75,0
20,38,3,0,-432,0,75,0
21,64,3,0,-451,0,75,0
22,57,3,1,459,0,75,0
24,55,3,0,-428,0,75,0
25,41,3,1,481,0,75,0
27,7,3,1,493,0,75,0
28,29,3,0,-407,0,75,0
29,65,3,0,-404,0,75,0
30,67,3,1,411,0,75,0
32,77,3,1,471,0,75,0
33,23,3,0,-408,0,75,0
34,14,3,0,-489,0,75,0
35,35,3,1,475,0,75,0
36,65,3,0,-479,0,75,0
37,38,3,1,491,0,75,0
38,3,3,1,404,0,75,0
40,50,3,0,-470,0,75,0
41,87,3,0,-453,0,75,0
42,15,3,1,407,0,75,0
43,82,3,1,438,0,75,0
44,16,3,0,-482,0,75,0
46,33,3,0,-450,0,75,0
47,1,3,1,467,0,75,0
48,35,3,1,447,0,75,0
1,66,6,0,-456,1,76,0
2,77,6,0,-439,1,76,0
3,7,6,0,-421,1,76,0
4,94,6,0,-430,1,76,0
5,20,5,0,-454,1,76,0
7,97,6,1,466,1,76,0
8,93,6,1,403,1,76,0
9,11,4,0,-405,1,76,0
11,24,5,0,-467,1,76,0
12,68,6,1,437,1,76,0
13,60,5,1,449,1,76,0
14,19,6,1,420,1,76,0
15,99,6,0,-410,1,76,0
17,58,6,1,464,1,76,0
18,12,5,0,-446,1,76,0
19,88,6,0,-417,1,76,0
20,75,6,0,-494,1,76,0
21,46,6,1,468,1,76,0
22,32,6,1,438,1,76,0
24,23,6,1,431,1,76,0
25,13,5,1,442,1,76,0
27,21,5,1,463,1,76,0
28,47,6,1,453,1,76,0
29,93,6,0,-436,1,76,0
30,34,6,1,481,1,76,0
32,37,6,1,468,1,76,0
33,40,6,1,457,1,76,0
34,99,6,0,-496,1,76,0
35,19,5,1,495,1,76,0
36,59,6,0,-440,1,76,0
37,20,5,1,403,1,76,0
38,42,6,0,-455,1,76,0
40,58,6,0,-471,1,76,0
41,97,6,1,500,1,76,0
42,52,5,0,-459,1,76,0
43,18,5,1,480,1,76,0
44,64,6,1,429,1,76,0
46,22,5,1,465,1,76,0
47,35,6,0,-483,1,76,0
48,98,6,1,423,1,76,0
1,70,3,0,-485,0,76,0
2,89,3,1,428,0,76,0
3,44,3,1,492,0,76,0
4,54,3,1,463,0,76,0
5,62,3,0,-420,0,76,0
7,68,3,0,-494,0,76,0
8,84,3,1,451,0,76,0
9,51,3,0,-489,0,76,0
11,34,4,0,-464,0,76,0
12,8,3,1,488,0,76,0
13,27,3,0,-496,0,76,0
14,90,4,1,464,0,76,0
15,88,4,0,-443,0,76,0
17,28,3,0,-462,0,76,0
18,77,4,1,460,0,76,0
19,96,4,1,420,0,76,0
20,67,4,1,485,0,76,0
21,34,3,0,-479,0,76,0
22,34,4,1,499,0,76,0
24,38,4,1,464,0,76,0
25,63,4,1,429,0,76,0
27,72,4,0,-477,0,76,0
28,61,3,0,-474,0,76,0
29,24,3,1,495,0,76,0
30,83,5,0,-413,0,76,0
32,48,4,0,-441,0,76,0
33,63,4,0,-405,0,76,0
34,27,3,0,-473,0,76,0
35,35,4,1,439,0,76,0
36,32,4,0,-482,0,76,0
37,10,3,0,-500,0,76,0
38,89,5,1,412,0,76,0
40,93,5,1,406,0,76,0
41,75,4,1,481,0,76,0
42,99,6,1,493,0,76,0
43,28,4,0,-432,0,76,0
44,94,5,0,-492,0,76,0
46,41,4,1,457,0,76,0
47,34,4,0,-435,0,76,0
48,11,4,0,-424,0,76,0
1,68,4,0,-482,1,77,0
2,15,6,1,465,1,77,0
3,65,5,0,-478,1,77,0
4,5,6,1,409,1,77,0
5,77,6,1,419,1,77,0
7,46,6,1,408,1,77,0
8,98,6,1,499,1,77,0
9,93,6,0,-420,1,77,0
11,52,6,1,470,1,77,0
12,99,6,0,-444,1,77,0
13,13,6,0,-449,1,77,0
14,34,6,0,-498,1,77,0
15,26,6,0,-410,1,77,0
17,31,6,0,-481,1,77,0
18,13,6,0,-413,1,77,0
19,74,6,0,-434,1,77,0
20,45,6,0,-497,1,77,0
21,81,6,1,435,1,77,0
22,5,6,1,450,1,77,0
24,85,6,0,-418,1,77,0
25,21,6,0,-433,1,77,0
27,57,6,0,-440,1,77,0
28,67,6,1,427,1,77,0
29,51,6,0,-430,1,77,0
30,54,6,1,463,1,77,0
32,83,6,0,-495,1,77,0
33,87,6,0,-491,1,77,0
34,77,6,0,-446,1,77,0
35,80,6,0,-401,1,77,0
36,68,6,0,-489,1,77,0
37,26,6,1,459,1,77,0
38,84,6,0,-453,1,77,0
40,65,0,0,-406,1,77,0
41,78,6,0,-484,1,77,0
42,26,6,0,-475,1,77,0
43,77,6,1,421,1,77,0
44,78,6,0,-406,1,77,0
46,59,6,0,-465,1,77,0
47,8,6,1,488,1,77,0
48,57,6,0,-422,1,77,0
1,94,3,0,-463,0,77,0
2,26,1,1,496,0,77,0
3,14,0,0,-444,0,77,0
4,80,3,0,-422,0,77,0
5,59,3,1,456,0,77,0
7,10,3,1,430,0,77,0
8,55,3,1,455,0,77,0
9,82,3,1,442,0,77,0
11,90,3,1,407,0,77,0
12,89,3,1,409,0,77,0
13,24,3,0,-435,0,77,0
14,12,3,0,-490,0,77,0
15,45,3,0,-459,0,77,0
17,25,3,0,-409,0,77,0
18,38,3,1,400,0,77,0
19,14,3,0,-420,0,77,0
20,76,3,0,-439,0,77,0
21,6,3,1,442,0,77,0
22,51,3,0,-409,0,77,0
24,42,3,1,445,0,77,0
25,5,3,1,414,0,77,0
27,57,3,0,-475,0,77,0
28,99,3,1,415,0,77,0
29,12,3,1,465,0,77,0
30,2,3,1,421,0,77,0
32,63,3,0,-406,0,77,0
33,52,3,0,-448,0,77,0
34,43,3,0,-449,0,77,0
35,32,3,0,-403,0,77,0
36,93,3,1,487,0,77,0
37,89,3,0,-415,0,77,0
38,98,3,0,-463,0,77,0
40,49,3,0,-458,0,77,0
41,80,3,0,-450,0,77,0
42,8,3,1,453,0,77,0
43,42,3,0,-406,0,77,0
44,66,3,1,473,0,77,0
46,58,3,0,-464,0,77,0
47,48,3,1,470,0,77,0
48,1,3,0,-458,0,77,0
1,27,6,0,-474,1,78,0
2,81,6,1,481,1,78,0
3,58,5,1,436,1,78,0
4,36,5,0,-478,1,78,0
5,81,6,1,490,1,78,0
7,92,6,0,-447,1,78,0
8,94,6,0,-454,1,78,0
9,11,5,0,-492,1,78,0
11,91,6,0,-465,1,78,0
12,54,6,1,413,1,78,0
13,19,5,0,-454,1,78,0
14,42,6,0,-482,1,78,0
15,19,4,1,446,1,78,0
17,49,6,1,495,1,78,0
18,37,6,1,460,1,78,0
19,93,6,0,-479,1,78,0
20,53,6,0,-453,1,78,0
21,99,6,1,479,1,78,0
22,64,6,0,-462,1,78,0
24,65,6,0,-443,1,78,0
25,10,3,0,-428,1,78,0
27,33,6,0,-444,1,78,0
28,95,6,0,-417,1,78,0
29,4,2,0,-403,1,78,0
30,69,6,0,-460,1,78,0
32,85,6,0,-500,1,78,0
33,84,6,0,-414,1,78,0
34,52,6,1,404,1,78,0
35,83,6,1,414,1,78,0
36,71,6,0,-469,1,78,0
37,29,5,1,468,1,78,0
38,40,5,0,-427,1,78,0
40,78,6,1,407,1,78,0
41,85,6,0,-413,1,78,0
42,60,6,0,-461,1,78,0
43,62,6,0,-440,1,78,0
44,45,6,1,434,1,78,0
46,27,5,0,-454,1,78,0
47,30,5,0,-435,1,78,0
48,6,2,0,-487,1,78,0
1,71,4,1,402,1,78,0
2,72,3,0,-495,1,78,0
3,85,5,1,476,1,78,0
4,20,6,1,493,1,78,0
5,26,6,0,-466,1,78,0
7,25,6,0,-478,1,78,0
8,24,6,1,430,1,78,0
9,44,6,0,-453,1,78,0
11,89,6,0,-408,1,78,0
12,98,6,0,-407,1,78,0
13,61,6,1,491,1,78,0
14,35,6,1,425,1,78,0
15,43,6,0,-452,1,78,0
17,99,6,1,474,1,78,0
18,66,6,1,468,1,78,0
19,26,6,0,-491,1,78,0
20,6,6,0,-424,1,78,0
21,40,6,0,-481,1,78,0
22,98,6,0,-420,1,78,0
24,73,6,0,-433,1,78,0
25,88,6,1,463,1,78,0
27,59,6,1,420,1,78,0
28,73,6,0,-474,1,78,0
29,60,6,0,-472,1,78,0
30,80,6,1,457,1,78,0
32,67,6,1,467,1,78,0
33,41,6,1,487,1,78,0
34,63,6,0,-446,1,78,0
35,48,6,1,422,1,78,0
36,34,6,1,426,1,78,0
37,68,6,0,-427,1,78,0
38,34,6,0,-487,1,78,0
40,48,6,0,-485,1,78,0
41,88,6,0,-469,1,78,0
42,7,6,1,499,1,78,0
43,45,6,1,479,1,78,0
44,6,6,0,-409,1,78,0
46,34,6,1,409,1,78,0
47,82,6,0,-432,1,78,0
48,53,6,1,483,1,78,0
1,13,3,1,469,0,79,0
2,15,3,1,493,0,79,0
3,77,3,0,-427,0,79,0
4,72,3,0,-443,0,79,0
5,27,3,0,-434,0,79,0
7,79,3,0,-496,0,79,0
8,64,3,1,452,0,79,0
9,93,3,0,-477,0,79,0
11,63,3,0,-486,0,79,0
12,48,3,0,-498,0,79,0
13,86,3,1,437,0,79,0
14,61,3,0,-400,0,79,0
15,35,3,1,403,0,79,0
17,50,3,0,-425,0,79,0
18,22,3,1,471,0,79,0
19,27,3,1,483,0,79,0
20,45,3,0,-404,0,79,0
21,6,3,0,-402,0,79,0
22,75,3,0,-435,0,79,0
24,41,3,0,-450,0,79,0
25,92,3,1,415,0,79,0
27,24,3,0,-438,0,79,0
28,10,3,0,-419,0,79,0
29,57,3,0,-438,0,79,0
30,35,3,1,429,0,79,0
32,4,3,1,462,0,79,0
33,91,3,0,-491,0,79,0
34,92,3,1,455,0,79,0
35,47,3,0,-478,0,79,0
36,53,3,1,498,0,79,0
37,47,3,0,-408,0,79,0
38,11,3,1,463,0,79,0
40,19,3,0,-481,0,79,0
41,49,3,1,414,0,79,0
42,82,3,1,479,0,79,0
43,28,3,0,-479,0,79,0
44,60,3,1,489,0,79,0
46,89,3,1,491,0,79,0
47,12,3,0,-414,0,79,0
48,93,3,1,438,0,79,0
1,51,6,1,411,1,79,0
2,90,6,0,-460,1,79,0
3,87,6,1,431,1,79,0
4,5,6,1,433,1,79,0
5,35,6,1,437,1,79,0
7,2,6,0,-467,1,79,0
8,34,6,1,456,1,79,0
9,22,6,1,426,1,79,0
11,72,6,1,438,1,79,0
12,30,6,0,-500,1,79,0
13,41,6,0,-477,1,79,0
14,29,6,1,464,1,79,0
15,32,6,1,485,1,79,0
17,59,6,1,471,1,79,0
18,72,6,0,-406,1,79,0
19,67,6,0,-483,1,79,0
20,48,6,1,452,1,79,0
21,66,6,1,418,1,79,0
22,53,6,1,499,1,79,0
24,49,6,1,440,1,79,0
25,64,6,0,-419,1,79,0
27,23,6,0,-430,1,79,0
28,78,6,0,-455,1,79,0
29,29,6,0,-413,1,79,0
30,9,6,1,499,1,79,0
32,15,6,1,458,1,79,0
33,82,6,0,-459,1,79,0
34,19,6,0,-438,1,79,0
35,53,6,1,400,1,79,0
36,53,6,0,-495,1,79,0
37,24,6,1,414,1,79,0
38,82,6,1,484,1,79,0
40,94,6,1,470,1,79,0
41,82,6,1,446,1,79,0
42,2,6,0,-465,1,79,0
43,69,6,0,-410,1,79,0
44,71,6,1,487,1,79,0
46,45,6,1,459,1,79,0
47,59,6,1,480,1,79,0
48,31,6,0,-476,1,79,0
1,58,0,1,443,0,80,0
2,6,6,0,-489,0,80,0
3,71,0,0,-491,0,80,0
4,29,0,0,-422,0,80,0
5,49,0,0,-458,0,80,0
7,43,0,1,494,0,80,0
8,10,0,1,438,0,80,0
9,87,0,0,-467,0,80,0
11,70,0,1,499,0,80,0
12,6,0,0,-480,0,80,0
13,10,0,1,414,0,80,0
14,47,0,1,450,0,80,0
15,14,0,1,480,0,80,0
17,55,0,1,434,0,80,0
18,75,0,0,-465,0,80,0
19,53,0,0,-482,0,80,0
20,13,0,1,426,0,80,0
21,99,0,1,454,0,80,0
22,61,0,0,-475,0,80,0
24,4,0,0,-434,0,80,0
25,74,0,1,461,0,80,0
27,48,0,0,-489,0,80,0
28,92,0,1,451,0,80,0
29,62,0,0,-465,0,80,0
30,50,0,0,-433,0,80,0
32,17,0,1,472,0,80,0
33,93,0,0,-470,0,80,0
34,36,0,1,460,0,80,0
35,65,0,0,-481,0,80,0
36,63,0,0,-423,0,80,0
37,50,0,1,456,0,80,0
38,97,0,1,497,0,80,0
40,86,0,1,494,0,80,0
41,76,0,1,491,0,80,0
42,2,0,1,495,0,80,0
43,16,0,1,478,0,80,0
44,61,0,1,425,0,80,0
46,66,0,0,-471,0,80,0
47,8,0,1,452,0,80,0
48,65,0,0,-481,0,80,0
1,81,1,0,-452,1,80,0
2,55,0,0,-473,1,80,0
3,90,4,0,-421,1,80,0
4,59,6,1,486,1,80,0
5,8,1,0,-481,1,80,0
7,99,4,1,415,1,80,0
8,37,3,0,-416,1,80,0
9,61,3,1,456,1,80,0
11,30,2,0,-449,1,80,0
12,46,5,1,432,1,80,0
13,62,2,0,-403,1,80,0
14,54,2,0,-410,1,80,0
15,35,3,0,-456,1,80,0
17,98,4,1,435,1,80,0
18,20,5,1,476,1,80,0
19,92,5,1,485,1,80,0
20,81,2,0,-456,1,80,0
21,85,3,0,-499,1,80,0
22,78,4,0,-424,1,80,0
24,75,5,1,409,1,80,0
25,56,2,0,-453,1,80,0
27,64,1,0,-438,1,80,0
28,97,0,0,-499,1,80,0
29,2,5,0,-471,1,80,0
30,87,1,0,-485,1,80,0
32,3,6,1,469,1,80,0
33,72,3,1,440,1,80,0
34,36,1,0,-453,1,80,0
35,7,6,1,433,1,80,0
36,41,4,1,422,1,80,0
