n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
27,87,6,1,456,0,1,4,5fa450d5cec1de08e31b8a58
28,17,6,0,-460,0,1,4,5fa450d5cec1de08e31b8a58
29,74,6,1,404,0,1,4,5fa450d5cec1de08e31b8a58
30,53,6,1,427,0,1,4,5fa450d5cec1de08e31b8a58
32,90,6,0,-491,0,1,4,5fa450d5cec1de08e31b8a58
33,63,6,0,-460,0,1,4,5fa450d5cec1de08e31b8a58
34,83,6,0,-434,0,1,4,5fa450d5cec1de08e31b8a58
35,40,6,0,-462,0,1,4,5fa450d5cec1de08e31b8a58
36,5,6,1,474,0,1,4,5fa450d5cec1de08e31b8a58
37,30,6,0,-409,0,1,4,5fa450d5cec1de08e31b8a58
38,37,6,1,403,0,1,4,5fa450d5cec1de08e31b8a58
40,98,6,0,-401,0,1,4,5fa450d5cec1de08e31b8a58
41,52,6,0,-470,0,1,4,5fa450d5cec1de08e31b8a58
42,93,6,1,453,0,1,4,5fa450d5cec1de08e31b8a58
43,97,6,0,-499,0,1,4,5fa450d5cec1de08e31b8a58
44,47,3,1,483,0,1,4,5fa450d5cec1de08e31b8a58
46,96,6,0,-483,0,1,4,5fa450d5cec1de08e31b8a58
47,66,6,1,406,0,1,4,5fa450d5cec1de08e31b8a58
48,13,6,0,-482,0,1,4,5fa450d5cec1de08e31b8a58
1,26,6,0,-493,1,1,4,5fa450d5cec1de08e31b8a58
2,87,6,0,-404,1,1,4,5fa450d5cec1de08e31b8a58
3,22,6,0,-416,1,1,4,5fa450d5cec1de08e31b8a58
4,58,3,1,461,1,1,4,5fa450d5cec1de08e31b8a58
5,86,4,1,479,1,1,4,5fa450d5cec1de08e31b8a58
7,13,6,1,428,1,1,4,5fa450d5cec1de08e31b8a58
8,53,1,0,-427,1,1,4,5fa450d5cec1de08e31b8a58
9,66,2,1,484,1,1,4,5fa450d5cec1de08e31b8a58
11,88,6,0,-411,1,1,4,5fa450d5cec1de08e31b8a58
12,2,1,1,412,1,1,4,5fa450d5cec1de08e31b8a58
13,98,6,0,-407,1,1,4,5fa450d5cec1de08e31b8a58
14,55,5,1,497,1,1,4,5fa450d5cec1de08e31b8a58
15,51,6,0,-410,1,1,4,5fa450d5cec1de08e31b8a58
17,13,1,0,-441,1,1,4,5fa450d5cec1de08e31b8a58
18,21,6,1,440,1,1,4,5fa450d5cec1de08e31b8a58
19,30,0,0,-411,1,1,4,5fa450d5cec1de08e31b8a58
20,17,6,1,486,1,1,4,5fa450d5cec1de08e31b8a58
21,21,6,1,467,1,1,4,5fa450d5cec1de08e31b8a58
22,86,6,0,-486,1,1,4,5fa450d5cec1de08e31b8a58
24,50,6,0,-403,1,1,4,5fa450d5cec1de08e31b8a58
25,47,6,1,422,1,1,4,5fa450d5cec1de08e31b8a58
27,55,6,0,-479,1,1,4,5fa450d5cec1de08e31b8a58
28,29,6,0,-445,1,1,4,5fa450d5cec1de08e31b8a58
29,4,6,0,-480,1,1,4,5fa450d5cec1de08e31b8a58
30,70,6,0,-420,1,1,4,5fa450d5cec1de08e31b8a58
32,72,6,1,488,1,1,4,5fa450d5cec1de08e31b8a58
33,31,6,0,-449,1,1,4,5fa450d5cec1de08e31b8a58
34,15,6,1,405,1,1,4,5fa450d5cec1de08e31b8a58
35,47,6,0,-457,1,1,4,5fa450d5cec1de08e31b8a58
36,51,6,0,-413,1,1,4,5fa450d5cec1de08e31b8a58
37,75,6,0,-441,1,1,4,5fa450d5cec1de08e31b8a58
38,11,6,0,-463,1,1,4,5fa450d5cec1de08e31b8a58
40,75,6,1,460,1,1,4,5fa450d5cec1de08e31b8a58
41,5,6,1,402,1,1,4,5fa450d5cec1de08e31b8a58
42,78,6,0,-403,1,1,4,5fa450d5cec1de08e31b8a58
43,55,6,0,-418,1,1,4,5fa450d5cec1de08e31b8a58
44,77,6,1,412,1,1,4,5fa450d5cec1de08e31b8a58
46,85,6,0,-400,1,1,4,5fa450d5cec1de08e31b8a58
47,15,0,0,-406,1,1,4,5fa450d5cec1de08e31b8a58
48,85,6,0,-400,1,1,4,5fa450d5cec1de08e31b8a58
1,76,0,1,484,0,1,4,5fb8dc3c8e8e964121c6aa4c
2,28,0,0,-428,0,1,4,5fb8dc3c8e8e964121c6aa4c
3,72,0,0,-443,0,1,4,5fb8dc3c8e8e964121c6aa4c
4,35,0,1,485,0,1,4,5fb8dc3c8e8e964121c6aa4c
5,46,0,1,457,0,1,4,5fb8dc3c8e8e964121c6aa4c
7,39,0,0,-474,0,1,4,5fb8dc3c8e8e964121c6aa4c
8,5,0,0,-469,0,1,4,5fb8dc3c8e8e964121c6aa4c
9,18,0,1,470,0,1,4,5fb8dc3c8e8e964121c6aa4c
11,47,0,1,483,0,1,4,5fb8dc3c8e8e964121c6aa4c
12,96,0,1,491,0,1,4,5fb8dc3c8e8e964121c6aa4c
13,70,0,0,-444,0,1,4,5fb8dc3c8e8e964121c6aa4c
14,29,0,0,-445,0,1,4,5fb8dc3c8e8e964121c6aa4c
15,77,0,1,474,0,1,4,5fb8dc3c8e8e964121c6aa4c
17,45,0,0,-486,0,1,4,5fb8dc3c8e8e964121c6aa4c
18,13,0,1,427,0,1,4,5fb8dc3c8e8e964121c6aa4c
19,99,0,1,417,0,1,4,5fb8dc3c8e8e964121c6aa4c
20,33,0,0,-466,0,1,4,5fb8dc3c8e8e964121c6aa4c
21,81,0,0,-429,0,1,4,5fb8dc3c8e8e964121c6aa4c
22,80,0,0,-434,0,1,4,5fb8dc3c8e8e964121c6aa4c
24,77,0,1,438,0,1,4,5fb8dc3c8e8e964121c6aa4c
25,46,0,0,-418,0,1,4,5fb8dc3c8e8e964121c6aa4c
27,69,0,0,-495,0,1,4,5fb8dc3c8e8e964121c6aa4c
28,90,0,0,-423,0,1,4,5fb8dc3c8e8e964121c6aa4c
29,54,0,1,447,0,1,4,5fb8dc3c8e8e964121c6aa4c
30,52,0,1,446,0,1,4,5fb8dc3c8e8e964121c6aa4c
32,8,0,1,471,0,1,4,5fb8dc3c8e8e964121c6aa4c
33,50,0,1,476,0,1,4,5fb8dc3c8e8e964121c6aa4c
34,98,0,0,-466,0,1,4,5fb8dc3c8e8e964121c6aa4c
35,62,0,1,434,0,1,4,5fb8dc3c8e8e964121c6aa4c
36,63,0,0,-457,0,1,4,5fb8dc3c8e8e964121c6aa4c
37,41,0,0,-409,0,1,4,5fb8dc3c8e8e964121c6aa4c
38,78,0,1,410,0,1,4,5fb8dc3c8e8e964121c6aa4c
40,96,0,0,-472,0,1,4,5fb8dc3c8e8e964121c6aa4c
41,55,0,1,493,0,1,4,5fb8dc3c8e8e964121c6aa4c
42,49,0,1,470,0,1,4,5fb8dc3c8e8e964121c6aa4c
43,5,0,0,-449,0,1,4,5fb8dc3c8e8e964121c6aa4c
44,96,0,1,402,0,1,4,5fb8dc3c8e8e964121c6aa4c
46,37,0,1,500,0,1,4,5fb8dc3c8e8e964121c6aa4c
47,93,0,1,423,0,1,4,5fb8dc3c8e8e964121c6aa4c
48,74,0,0,-450,0,1,4,5fb8dc3c8e8e964121c6aa4c
1,75,6,0,-439,1,1,4,5fb8dc3c8e8e964121c6aa4c
2,62,6,1,454,1,1,4,5fb8dc3c8e8e964121c6aa4c
3,54,6,1,426,1,1,4,5fb8dc3c8e8e964121c6aa4c
4,27,6,0,-480,1,1,4,5fb8dc3c8e8e964121c6aa4c
5,44,6,0,-474,1,1,4,5fb8dc3c8e8e964121c6aa4c
7,37,6,1,435,1,1,4,5fb8dc3c8e8e964121c6aa4c
8,10,6,0,-464,1,1,4,5fb8dc3c8e8e964121c6aa4c
9,10,6,0,-496,1,1,4,5fb8dc3c8e8e964121c6aa4c
11,33,6,1,484,1,1,4,5fb8dc3c8e8e964121c6aa4c
12,44,6,0,-427,1,1,4,5fb8dc3c8e8e964121c6aa4c
13,70,6,0,-420,1,1,4,5fb8dc3c8e8e964121c6aa4c
14,84,6,1,500,1,1,4,5fb8dc3c8e8e964121c6aa4c
15,16,6,1,454,1,1,4,5fb8dc3c8e8e964121c6aa4c
17,30,6,0,-481,1,1,4,5fb8dc3c8e8e964121c6aa4c
18,98,6,1,469,1,1,4,5fb8dc3c8e8e964121c6aa4c
19,33,6,1,404,1,1,4,5fb8dc3c8e8e964121c6aa4c
20,12,6,0,-440,1,1,4,5fb8dc3c8e8e964121c6aa4c
21,35,6,0,-415,1,1,4,5fb8dc3c8e8e964121c6aa4c
22,95,6,0,-434,1,1,4,5fb8dc3c8e8e964121c6aa4c
24,56,6,0,-436,1,1,4,5fb8dc3c8e8e964121c6aa4c
25,16,6,0,-465,1,1,4,5fb8dc3c8e8e964121c6aa4c
27,71,6,0,-439,1,1,4,5fb8dc3c8e8e964121c6aa4c
28,41,6,0,-465,1,1,4,5fb8dc3c8e8e964121c6aa4c
29,68,6,0,-497,1,1,4,5fb8dc3c8e8e964121c6aa4c
30,75,6,1,425,1,1,4,5fb8dc3c8e8e964121c6aa4c
32,34,6,0,-424,1,1,4,5fb8dc3c8e8e964121c6aa4c
33,78,6,0,-420,1,1,4,5fb8dc3c8e8e964121c6aa4c
34,19,6,0,-493,1,1,4,5fb8dc3c8e8e964121c6aa4c
35,91,6,0,-408,1,1,4,5fb8dc3c8e8e964121c6aa4c
36,79,6,1,473,1,1,4,5fb8dc3c8e8e964121c6aa4c
37,63,6,0,-421,1,1,4,5fb8dc3c8e8e964121c6aa4c
38,50,6,1,436,1,1,4,5fb8dc3c8e8e964121c6aa4c
40,22,6,0,-401,1,1,4,5fb8dc3c8e8e964121c6aa4c
41,29,6,0,-414,1,1,4,5fb8dc3c8e8e964121c6aa4c
42,29,6,0,-428,1,1,4,5fb8dc3c8e8e964121c6aa4c
43,46,6,0,-447,1,1,4,5fb8dc3c8e8e964121c6aa4c
44,65,6,1,401,1,1,4,5fb8dc3c8e8e964121c6aa4c
46,75,6,0,-453,1,1,4,5fb8dc3c8e8e964121c6aa4c
47,74,6,0,-495,1,1,4,5fb8dc3c8e8e964121c6aa4c
48,14,6,1,454,1,1,4,5fb8dc3c8e8e964121c6aa4c
1,54,0,0,-495,0,1,4,5feef27983f6af185c8b3e4c
2,1,0,1,429,0,1,4,5feef27983f6af185c8b3e4c
3,61,0,0,-428,0,1,4,5feef27983f6af185c8b3e4c
4,90,0,1,500,0,1,4,5feef27983f6af185c8b3e4c
5,71,0,1,480,0,1,4,5feef27983f6af185c8b3e4c
7,5,0,0,-402,0,1,4,5feef27983f6af185c8b3e4c
8,58,0,1,438,0,1,4,5feef27983f6af185c8b3e4c
9,93,0,0,-480,0,1,4,5feef27983f6af185c8b3e4c
11,3,0,1,492,0,1,4,5feef27983f6af185c8b3e4c
12,19,0,0,-482,0,1,4,5feef27983f6af185c8b3e4c
13,69,0,0,-433,0,1,4,5feef27983f6af185c8b3e4c
14,57,0,0,-437,0,1,4,5feef27983f6af185c8b3e4c
15,4,0,1,421,0,1,4,5feef27983f6af185c8b3e4c
17,70,0,0,-427,0,1,4,5feef27983f6af185c8b3e4c
18,18,0,1,465,0,1,4,5feef27983f6af185c8b3e4c
19,80,0,0,-483,0,1,4,5feef27983f6af185c8b3e4c
20,58,0,1,464,0,1,4,5feef27983f6af185c8b3e4c
21,16,0,0,-421,0,1,4,5feef27983f6af185c8b3e4c
22,97,0,0,-496,0,1,4,5feef27983f6af185c8b3e4c
24,62,0,0,-410,0,1,4,5feef27983f6af185c8b3e4c
25,57,0,1,492,0,1,4,5feef27983f6af185c8b3e4c
27,84,0,0,-465,0,1,4,5feef27983f6af185c8b3e4c
28,69,0,1,477,0,1,4,5feef27983f6af185c8b3e4c
29,28,0,1,418,0,1,4,5feef27983f6af185c8b3e4c
30,46,0,0,-425,0,1,4,5feef27983f6af185c8b3e4c
32,39,0,0,-495,0,1,4,5feef27983f6af185c8b3e4c
33,86,0,1,422,0,1,4,5feef27983f6af185c8b3e4c
34,80,0,1,493,0,1,4,5feef27983f6af185c8b3e4c
35,76,0,1,445,0,1,4,5feef27983f6af185c8b3e4c
36,73,0,0,-438,0,1,4,5feef27983f6af185c8b3e4c
37,33,0,0,-496,0,1,4,5feef27983f6af185c8b3e4c
38,72,0,0,-486,0,1,4,5feef27983f6af185c8b3e4c
40,43,0,0,-405,0,1,4,5feef27983f6af185c8b3e4c
41,92,0,0,-480,0,1,4,5feef27983f6af185c8b3e4c
42,76,0,0,-479,0,1,4,5feef27983f6af185c8b3e4c
43,15,0,0,-452,0,1,4,5feef27983f6af185c8b3e4c
44,11,0,0,-465,0,1,4,5feef27983f6af185c8b3e4c
46,87,0,1,401,0,1,4,5feef27983f6af185c8b3e4c
47,89,0,1,480,0,1,4,5feef27983f6af185c8b3e4c
48,49,0,1,439,0,1,4,5feef27983f6af185c8b3e4c
1,38,6,1,416,1,1,2,5feef27983f6af185c8b3e4c
2,11,6,0,-496,1,1,2,5feef27983f6af185c8b3e4c
3,89,6,1,489,1,1,2,5feef27983f6af185c8b3e4c
4,26,6,0,-454,1,1,2,5feef27983f6af185c8b3e4c
5,46,6,0,-419,1,1,2,5feef27983f6af185c8b3e4c
7,98,6,1,493,1,1,2,5feef27983f6af185c8b3e4c
8,24,6,1,497,1,1,2,5feef27983f6af185c8b3e4c
9,44,6,0,-475,1,1,2,5feef27983f6af185c8b3e4c
11,54,6,0,-440,1,1,2,5feef27983f6af185c8b3e4c
12,54,6,0,-500,1,1,2,5feef27983f6af185c8b3e4c
13,50,6,1,432,1,1,2,5feef27983f6af185c8b3e4c
14,65,6,1,489,1,1,2,5feef27983f6af185c8b3e4c
15,85,6,1,495,1,1,2,5feef27983f6af185c8b3e4c
17,49,6,0,-487,1,1,2,5feef27983f6af185c8b3e4c
18,34,6,0,-445,1,1,2,5feef27983f6af185c8b3e4c
19,16,6,0,-485,1,1,2,5feef27983f6af185c8b3e4c
20,77,6,0,-500,1,1,2,5feef27983f6af185c8b3e4c
21,94,6,1,474,1,1,2,5feef27983f6af185c8b3e4c
22,94,6,0,-405,1,1,2,5feef27983f6af185c8b3e4c
24,56,6,0,-481,1,1,2,5feef27983f6af185c8b3e4c
25,66,6,1,441,1,1,2,5feef27983f6af185c8b3e4c
27,58,6,0,-453,1,1,2,5feef27983f6af185c8b3e4c
28,89,6,0,-447,1,1,2,5feef27983f6af185c8b3e4c
29,10,6,1,452,1,1,2,5feef27983f6af185c8b3e4c
30,41,6,0,-486,1,1,2,5feef27983f6af185c8b3e4c
32,67,6,1,441,1,1,2,5feef27983f6af185c8b3e4c
33,62,6,1,444,1,1,2,5feef27983f6af185c8b3e4c
34,36,6,0,-487,1,1,2,5feef27983f6af185c8b3e4c
35,54,6,0,-477,1,1,2,5feef27983f6af185c8b3e4c
36,11,6,0,-413,1,1,2,5feef27983f6af185c8b3e4c
37,81,6,0,-443,1,1,2,5feef27983f6af185c8b3e4c
38,73,6,0,-406,1,1,2,5feef27983f6af185c8b3e4c
40,81,6,1,454,1,1,2,5feef27983f6af185c8b3e4c
41,34,6,1,475,1,1,2,5feef27983f6af185c8b3e4c
42,74,6,0,-468,1,1,2,5feef27983f6af185c8b3e4c
43,79,6,0,-472,1,1,2,5feef27983f6af185c8b3e4c
44,16,6,1,411,1,1,2,5feef27983f6af185c8b3e4c
46,71,6,1,490,1,1,2,5feef27983f6af185c8b3e4c
47,76,6,0,-458,1,1,2,5feef27983f6af185c8b3e4c
48,14,6,1,448,1,1,2,5feef27983f6af185c8b3e4c
1,77,2,0,-458,0,1,4,600a353c5a7dd904d9e2dcb1
2,61,1,0,-408,0,1,4,600a353c5a7dd904d9e2dcb1
3,70,1,1,499,0,1,4,600a353c5a7dd904d9e2dcb1
4,38,1,0,-475,0,1,4,600a353c5a7dd904d9e2dcb1
5,71,1,0,-437,0,1,4,600a353c5a7dd904d9e2dcb1
7,59,2,0,-439,0,1,4,600a353c5a7dd904d9e2dcb1
8,79,0,1,456,0,1,4,600a353c5a7dd904d9e2dcb1
9,58,0,1,457,0,1,4,600a353c5a7dd904d9e2dcb1
11,42,0,0,-492,0,1,4,600a353c5a7dd904d9e2dcb1
12,13,4,1,436,0,1,4,600a353c5a7dd904d9e2dcb1
13,14,5,1,410,0,1,4,600a353c5a7dd904d9e2dcb1
14,53,0,0,-415,0,1,4,600a353c5a7dd904d9e2dcb1
15,79,0,1,442,0,1,4,600a353c5a7dd904d9e2dcb1
17,64,0,1,403,0,1,4,600a353c5a7dd904d9e2dcb1
18,2,5,1,412,0,1,4,600a353c5a7dd904d9e2dcb1
19,30,3,1,487,0,1,4,600a353c5a7dd904d9e2dcb1
20,89,6,1,426,0,1,4,600a353c5a7dd904d9e2dcb1
21,86,5,0,-427,0,1,4,600a353c5a7dd904d9e2dcb1
22,1,6,1,400,0,1,4,600a353c5a7dd904d9e2dcb1
24,27,0,1,435,0,1,4,600a353c5a7dd904d9e2dcb1
25,3,6,1,491,0,1,4,600a353c5a7dd904d9e2dcb1
27,32,0,0,-441,0,1,4,600a353c5a7dd904d9e2dcb1
28,5,6,0,-472,0,1,4,600a353c5a7dd904d9e2dcb1
29,18,0,1,468,0,1,4,600a353c5a7dd904d9e2dcb1
30,83,6,0,-425,0,1,4,600a353c5a7dd904d9e2dcb1
32,26,0,1,422,0,1,4,600a353c5a7dd904d9e2dcb1
33,48,0,0,-410,0,1,4,600a353c5a7dd904d9e2dcb1
34,59,0,1,472,0,1,4,600a353c5a7dd904d9e2dcb1
35,54,0,0,-458,0,1,4,600a353c5a7dd904d9e2dcb1
36,67,0,0,-499,0,1,4,600a353c5a7dd904d9e2dcb1
37,12,0,1,417,0,1,4,600a353c5a7dd904d9e2dcb1
38,2,6,0,-492,0,1,4,600a353c5a7dd904d9e2dcb1
40,57,0,1,412,0,1,4,600a353c5a7dd904d9e2dcb1
41,3,6,1,486,0,1,4,600a353c5a7dd904d9e2dcb1
42,23,0,1,402,0,1,4,600a353c5a7dd904d9e2dcb1
43,82,6,1,486,0,1,4,600a353c5a7dd904d9e2dcb1
44,56,0,0,-453,0,1,4,600a353c5a7dd904d9e2dcb1
46,34,0,1,445,0,1,4,600a353c5a7dd904d9e2dcb1
47,55,0,0,-417,0,1,4,600a353c5a7dd904d9e2dcb1
48,40,0,1,466,0,1,4,600a353c5a7dd904d9e2dcb1
1,63,6,1,410,1,1,3,600a353c5a7dd904d9e2dcb1
2,54,6,1,459,1,1,3,600a353c5a7dd904d9e2dcb1
3,28,6,1,458,1,1,3,600a353c5a7dd904d9e2dcb1
4,30,6,1,404,1,1,3,600a353c5a7dd904d9e2dcb1
5,3,1,1,434,1,1,3,600a353c5a7dd904d9e2dcb1
7,94,6,1,470,1,1,3,600a353c5a7dd904d9e2dcb1
8,24,5,0,-430,1,1,3,600a353c5a7dd904d9e2dcb1
9,95,6,0,-489,1,1,3,600a353c5a7dd904d9e2dcb1
11,46,6,0,-455,1,1,3,600a353c5a7dd904d9e2dcb1
12,33,6,1,482,1,1,3,600a353c5a7dd904d9e2dcb1
13,36,6,0,-467,1,1,3,600a353c5a7dd904d9e2dcb1
14,47,6,0,-455,1,1,3,600a353c5a7dd904d9e2dcb1
15,90,6,0,-465,1,1,3,600a353c5a7dd904d9e2dcb1
17,88,6,0,-457,1,1,3,600a353c5a7dd904d9e2dcb1
18,34,6,1,409,1,1,3,600a353c5a7dd904d9e2dcb1
19,9,6,1,453,1,1,3,600a353c5a7dd904d9e2dcb1
20,63,6,0,-447,1,1,3,600a353c5a7dd904d9e2dcb1
21,35,6,1,405,1,1,3,600a353c5a7dd904d9e2dcb1
22,95,6,1,489,1,1,3,600a353c5a7dd904d9e2dcb1
24,65,6,0,-470,1,1,3,600a353c5a7dd904d9e2dcb1
25,20,5,1,439,1,1,3,600a353c5a7dd904d9e2dcb1
27,62,6,0,-489,1,1,3,600a353c5a7dd904d9e2dcb1
28,50,6,1,470,1,1,3,600a353c5a7dd904d9e2dcb1
29,78,6,1,406,1,1,3,600a353c5a7dd904d9e2dcb1
30,18,5,0,-436,1,1,3,600a353c5a7dd904d9e2dcb1
32,91,6,0,-434,1,1,3,600a353c5a7dd904d9e2dcb1
33,76,6,1,454,1,1,3,600a353c5a7dd904d9e2dcb1
34,48,6,1,485,1,1,3,600a353c5a7dd904d9e2dcb1
35,38,6,0,-482,1,1,3,600a353c5a7dd904d9e2dcb1
36,81,6,1,490,1,1,3,600a353c5a7dd904d9e2dcb1
37,87,6,0,-439,1,1,3,600a353c5a7dd904d9e2dcb1
38,37,5,0,-490,1,1,3,600a353c5a7dd904d9e2dcb1
40,73,6,0,-464,1,1,3,600a353c5a7dd904d9e2dcb1
41,97,6,0,-440,1,1,3,600a353c5a7dd904d9e2dcb1
42,2,1,1,484,1,1,3,600a353c5a7dd904d9e2dcb1
43,92,6,1,402,1,1,3,600a353c5a7dd904d9e2dcb1
44,83,6,0,-496,1,1,3,600a353c5a7dd904d9e2dcb1
46,86,6,0,-409,1,1,3,600a353c5a7dd904d9e2dcb1
47,74,6,1,417,1,1,3,600a353c5a7dd904d9e2dcb1
48,4,1,1,451,1,1,3,600a353c5a7dd904d9e2dcb1
1,11,6,1,413,0,1,1,601c6342141cd277e220c083
2,9,3,0,-408,0,1,1,601c6342141cd277e220c083
3,69,2,1,491,0,1,1,601c6342141cd277e220c083
4,56,1,0,-443,0,1,1,601c6342141cd277e220c083
5,28,3,0,-487,0,1,1,601c6342141cd277e220c083
7,13,5,1,443,0,1,1,601c6342141cd277e220c083
8,74,2,0,-444,0,1,1,601c6342141cd277e220c083
9,75,0,0,-488,0,1,1,601c6342141cd277e220c083
11,46,3,1,433,0,1,1,601c6342141cd277e220c083
12,7,6,1,416,0,1,1,601c6342141cd277e220c083
13,2,6,1,424,0,1,1,601c6342141cd277e220c083
14,65,2,1,406,0,1,1,601c6342141cd277e220c083
15,90,0,0,-416,0,1,1,601c6342141cd277e220c083
17,67,3,1,418,0,1,1,601c6342141cd277e220c083
18,5,4,1,433,0,1,1,601c6342141cd277e220c083
19,71,2,1,414,0,1,1,601c6342141cd277e220c083
20,22,4,0,-419,0,1,1,601c6342141cd277e220c083
21,25,3,0,-440,0,1,1,601c6342141cd277e220c083
22,63,2,1,407,0,1,1,601c6342141cd277e220c083
24,74,3,0,-420,0,1,1,601c6342141cd277e220c083
25,3,4,0,-485,0,1,1,601c6342141cd277e220c083
27,2,4,0,-415,0,1,1,601c6342141cd277e220c083
28,49,3,0,-473,0,1,1,601c6342141cd277e220c083
29,39,5,1,421,0,1,1,601c6342141cd277e220c083
30,75,1,1,401,0,1,1,601c6342141cd277e220c083
32,39,1,0,-448,0,1,1,601c6342141cd277e220c083
33,4,2,0,-443,0,1,1,601c6342141cd277e220c083
34,83,2,1,471,0,1,1,601c6342141cd277e220c083
35,72,2,1,499,0,1,1,601c6342141cd277e220c083
36,75,0,0,-478,0,1,1,601c6342141cd277e220c083
37,57,0,0,-445,0,1,1,601c6342141cd277e220c083
38,76,2,1,448,0,1,1,601c6342141cd277e220c083
40,60,3,0,-474,0,1,1,601c6342141cd277e220c083
41,25,3,0,-420,0,1,1,601c6342141cd277e220c083
42,37,0,0,-401,0,1,1,601c6342141cd277e220c083
43,37,5,1,413,0,1,1,601c6342141cd277e220c083
44,53,3,1,493,0,1,1,601c6342141cd277e220c083
46,19,5,1,425,0,1,1,601c6342141cd277e220c083
47,45,3,1,441,0,1,1,601c6342141cd277e220c083
48,91,0,0,-400,0,1,1,601c6342141cd277e220c083
1,73,6,1,424,1,1,1,601c6342141cd277e220c083
2,9,0,0,-456,1,1,1,601c6342141cd277e220c083
3,56,4,1,443,1,1,1,601c6342141cd277e220c083
4,98,2,1,492,1,1,1,601c6342141cd277e220c083
5,40,5,0,-415,1,1,1,601c6342141cd277e220c083
7,82,3,0,-421,1,1,1,601c6342141cd277e220c083
8,23,6,1,496,1,1,1,601c6342141cd277e220c083
9,19,2,0,-491,1,1,1,601c6342141cd277e220c083
11,40,5,1,492,1,1,1,601c6342141cd277e220c083
12,7,6,1,430,1,1,1,601c6342141cd277e220c083
13,41,0,0,-409,1,1,1,601c6342141cd277e220c083
14,94,0,0,-418,1,1,1,601c6342141cd277e220c083
15,19,6,1,412,1,1,1,601c6342141cd277e220c083
17,20,0,0,-487,1,1,1,601c6342141cd277e220c083
18,41,3,0,-424,1,1,1,601c6342141cd277e220c083
19,53,0,0,-469,1,1,1,601c6342141cd277e220c083
20,55,0,0,-489,1,1,1,601c6342141cd277e220c083
21,57,5,1,472,1,1,1,601c6342141cd277e220c083
22,64,3,1,409,1,1,1,601c6342141cd277e220c083
24,59,0,0,-426,1,1,1,601c6342141cd277e220c083
25,73,4,1,464,1,1,1,601c6342141cd277e220c083
27,70,4,1,440,1,1,1,601c6342141cd277e220c083
28,78,0,0,-447,1,1,1,601c6342141cd277e220c083
29,65,4,1,406,1,1,1,601c6342141cd277e220c083
30,89,5,1,456,1,1,1,601c6342141cd277e220c083
32,54,3,1,428,1,1,1,601c6342141cd277e220c083
33,53,3,1,460,1,1,1,601c6342141cd277e220c083
34,93,0,0,-441,1,1,1,601c6342141cd277e220c083
35,90,2,1,481,1,1,1,601c6342141cd277e220c083
36,89,2,1,425,1,1,1,601c6342141cd277e220c083
37,31,6,1,453,1,1,1,601c6342141cd277e220c083
38,69,0,0,-403,1,1,1,601c6342141cd277e220c083
40,38,6,1,410,1,1,1,601c6342141cd277e220c083
41,39,6,1,497,1,1,1,601c6342141cd277e220c083
42,49,4,1,497,1,1,1,601c6342141cd277e220c083
43,89,1,1,497,1,1,1,601c6342141cd277e220c083
44,37,3,0,-475,1,1,1,601c6342141cd277e220c083
46,77,1,0,-479,1,1,1,601c6342141cd277e220c083
47,3,6,1,437,1,1,1,601c6342141cd277e220c083
48,59,2,0,-490,1,1,1,601c6342141cd277e220c083
1,30,6,1,449,0,1,4,601ecf037d641438c0840330
2,96,2,0,-475,0,1,4,601ecf037d641438c0840330
3,29,3,0,-403,0,1,4,601ecf037d641438c0840330
4,47,1,0,-456,0,1,4,601ecf037d641438c0840330
5,61,6,0,-401,0,1,4,601ecf037d641438c0840330
7,30,4,1,429,0,1,4,601ecf037d641438c0840330
8,93,4,0,-466,0,1,4,601ecf037d641438c0840330
9,73,1,0,-434,0,1,4,601ecf037d641438c0840330
11,99,3,1,400,0,1,4,601ecf037d641438c0840330
12,94,0,0,-439,0,1,4,601ecf037d641438c0840330
13,41,0,1,498,0,1,4,601ecf037d641438c0840330
14,90,0,0,-429,0,1,4,601ecf037d641438c0840330
15,30,0,1,414,0,1,4,601ecf037d641438c0840330
17,1,0,1,416,0,1,4,601ecf037d641438c0840330
18,29,0,1,450,0,1,4,601ecf037d641438c0840330
19,57,0,1,413,0,1,4,601ecf037d641438c0840330
20,66,0,0,-494,0,1,4,601ecf037d641438c0840330
21,3,0,0,-444,0,1,4,601ecf037d641438c0840330
22,63,0,0,-495,0,1,4,601ecf037d641438c0840330
24,76,2,1,461,0,1,4,601ecf037d641438c0840330
25,9,0,1,429,0,1,4,601ecf037d641438c0840330
27,70,1,1,479,0,1,4,601ecf037d641438c0840330
28,32,0,0,-403,0,1,4,601ecf037d641438c0840330
29,75,0,1,400,0,1,4,601ecf037d641438c0840330
30,92,0,1,446,0,1,4,601ecf037d641438c0840330
32,91,0,0,-420,0,1,4,601ecf037d641438c0840330
33,87,2,1,455,0,1,4,601ecf037d641438c0840330
34,82,1,1,407,0,1,4,601ecf037d641438c0840330
35,34,0,1,470,0,1,4,601ecf037d641438c0840330
36,77,0,1,487,0,1,4,601ecf037d641438c0840330
37,51,0,1,463,0,1,4,601ecf037d641438c0840330
38,60,0,0,-488,0,1,4,601ecf037d641438c0840330
40,14,0,0,-466,0,1,4,601ecf037d641438c0840330
41,12,0,0,-447,0,1,4,601ecf037d641438c0840330
