n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
9,22,6,0,-412,1,1,4,53
11,55,6,0,-432,1,1,4,53
12,89,6,0,-438,1,1,4,53
13,21,6,0,-464,1,1,4,53
14,72,6,0,-405,1,1,4,53
15,64,6,1,425,1,1,4,53
17,2,6,0,-409,1,1,4,53
18,4,6,0,-440,1,1,4,53
19,23,6,0,-476,1,1,4,53
20,18,6,1,484,1,1,4,53
21,41,6,1,414,1,1,4,53
22,33,6,1,452,1,1,4,53
24,68,6,1,492,1,1,4,53
25,56,6,1,460,1,1,4,53
27,28,6,0,-491,1,1,4,53
28,16,6,1,466,1,1,4,53
29,72,6,0,-402,1,1,4,53
30,42,6,0,-492,1,1,4,53
32,59,6,0,-400,1,1,4,53
33,17,6,1,437,1,1,4,53
34,78,6,0,-435,1,1,4,53
35,8,6,1,403,1,1,4,53
36,16,6,0,-492,1,1,4,53
37,12,6,1,499,1,1,4,53
38,3,6,0,-486,1,1,4,53
40,67,6,1,434,1,1,4,53
41,40,6,0,-467,1,1,4,53
42,46,6,1,476,1,1,4,53
43,3,6,1,490,1,1,4,53
44,48,6,1,459,1,1,4,53
46,92,6,1,451,1,1,4,53
47,28,6,1,401,1,1,4,53
48,65,6,0,-464,1,1,4,53
1,51,6,1,443,0,1,4,54
2,67,6,0,-447,0,1,4,54
3,7,6,0,-484,0,1,4,54
4,19,6,0,-414,0,1,4,54
5,2,6,1,475,0,1,4,54
7,90,6,1,481,0,1,4,54
8,2,0,1,437,0,1,4,54
9,16,0,0,-488,0,1,4,54
11,54,0,1,447,0,1,4,54
12,52,0,0,-401,0,1,4,54
13,41,0,0,-479,0,1,4,54
14,70,0,0,-407,0,1,4,54
15,18,0,1,401,0,1,4,54
17,5,0,1,487,0,1,4,54
18,9,0,1,497,0,1,4,54
19,2,0,0,-478,0,1,4,54
20,10,0,0,-449,0,1,4,54
21,54,0,0,-486,0,1,4,54
22,60,0,1,412,0,1,4,54
24,81,0,1,499,0,1,4,54
25,42,0,0,-484,0,1,4,54
27,15,0,1,455,0,1,4,54
28,44,0,1,433,0,1,4,54
29,50,0,1,424,0,1,4,54
30,1,0,0,-473,0,1,4,54
32,1,0,0,-464,0,1,4,54
33,71,0,0,-493,0,1,4,54
34,92,0,0,-456,0,1,4,54
35,88,0,1,420,0,1,4,54
36,99,0,1,463,0,1,4,54
37,49,0,0,-402,0,1,4,54
38,50,0,1,427,0,1,4,54
40,95,0,1,496,0,1,4,54
41,28,0,1,466,0,1,4,54
42,50,0,0,-408,0,1,4,54
43,70,0,1,458,0,1,4,54
44,52,0,0,-409,0,1,4,54
46,3,0,0,-444,0,1,4,54
47,88,0,1,460,0,1,4,54
48,79,0,0,-410,0,1,4,54
1,83,6,0,-413,1,1,4,54
2,85,6,1,435,1,1,4,54
3,37,6,0,-478,1,1,4,54
4,82,6,0,-480,1,1,4,54
5,95,6,0,-472,1,1,4,54
7,26,6,1,466,1,1,4,54
8,32,6,1,455,1,1,4,54
9,29,6,0,-483,1,1,4,54
11,16,6,1,447,1,1,4,54
12,58,6,1,476,1,1,4,54
13,5,6,1,424,1,1,4,54
14,81,6,1,472,1,1,4,54
15,27,6,1,418,1,1,4,54
17,48,6,0,-424,1,1,4,54
18,36,6,1,482,1,1,4,54
19,70,6,1,439,1,1,4,54
20,73,6,1,416,1,1,4,54
21,98,6,1,458,1,1,4,54
22,23,6,0,-452,1,1,4,54
24,42,6,0,-435,1,1,4,54
25,84,6,1,459,1,1,4,54
27,93,6,0,-458,1,1,4,54
28,53,6,0,-432,1,1,4,54
29,73,6,0,-447,1,1,4,54
30,51,6,0,-412,1,1,4,54
32,31,6,0,-415,1,1,4,54
33,28,6,0,-491,1,1,4,54
34,88,6,0,-476,1,1,4,54
35,42,6,1,486,1,1,4,54
36,12,6,1,479,1,1,4,54
37,79,6,0,-481,1,1,4,54
38,65,6,1,407,1,1,4,54
40,50,6,0,-438,1,1,4,54
41,28,6,0,-433,1,1,4,54
42,98,6,1,449,1,1,4,54
43,75,6,0,-492,1,1,4,54
44,63,6,0,-493,1,1,4,54
46,42,6,0,-438,1,1,4,54
47,55,6,1,469,1,1,4,54
48,54,6,0,-473,1,1,4,54
1,34,6,1,482,0,1,4,55
2,19,6,0,-421,0,1,4,55
3,8,6,1,488,0,1,4,55
4,9,6,1,464,0,1,4,55
5,29,6,0,-469,0,1,4,55
7,12,6,0,-432,0,1,4,55
8,9,6,0,-430,0,1,4,55
9,99,6,0,-457,0,1,4,55
11,16,6,1,487,0,1,4,55
12,48,6,1,437,0,1,4,55
13,3,6,0,-456,0,1,4,55
14,47,6,1,457,0,1,4,55
15,13,6,1,493,0,1,4,55
17,22,6,0,-491,0,1,4,55
18,30,6,1,486,0,1,4,55
19,18,6,0,-464,0,1,4,55
20,69,6,0,-430,0,1,4,55
21,18,6,1,420,0,1,4,55
22,57,6,1,409,0,1,4,55
24,71,6,1,486,0,1,4,55
25,93,6,1,413,0,1,4,55
27,95,6,0,-485,0,1,4,55
28,92,6,1,475,0,1,4,55
29,96,6,1,461,0,1,4,55
30,33,6,0,-431,0,1,4,55
32,65,6,1,474,0,1,4,55
33,77,6,1,448,0,1,4,55
34,76,6,0,-461,0,1,4,55
35,90,6,1,466,0,1,4,55
36,87,6,1,403,0,1,4,55
37,87,6,0,-461,0,1,4,55
38,34,6,1,455,0,1,4,55
40,73,6,0,-431,0,1,4,55
41,17,6,0,-468,0,1,4,55
42,2,5,0,-473,0,1,4,55
43,14,6,0,-441,0,1,4,55
44,92,6,0,-415,0,1,4,55
46,8,6,1,464,0,1,4,55
47,51,5,0,-452,0,1,4,55
48,96,6,1,474,0,1,4,55
1,36,5,0,-487,1,1,4,55
2,75,6,0,-438,1,1,4,55
3,92,6,0,-480,1,1,4,55
4,4,6,0,-447,1,1,4,55
5,10,6,1,412,1,1,4,55
7,98,6,0,-469,1,1,4,55
8,22,6,0,-422,1,1,4,55
9,57,5,0,-413,1,1,4,55
11,39,6,0,-471,1,1,4,55
12,21,6,1,499,1,1,4,55
13,51,6,0,-482,1,1,4,55
14,14,6,1,424,1,1,4,55
15,60,6,0,-455,1,1,4,55
17,56,6,0,-401,1,1,4,55
18,75,6,0,-452,1,1,4,55
19,81,6,0,-422,1,1,4,55
20,26,6,1,472,1,1,4,55
21,45,6,1,423,1,1,4,55
22,35,6,0,-430,1,1,4,55
24,50,6,1,403,1,1,4,55
25,23,6,1,434,1,1,4,55
27,50,6,1,479,1,1,4,55
28,68,5,0,-426,1,1,4,55
29,74,6,0,-435,1,1,4,55
30,8,6,0,-498,1,1,4,55
32,89,6,0,-476,1,1,4,55
33,8,6,0,-462,1,1,4,55
34,43,5,0,-495,1,1,4,55
35,10,5,0,-476,1,1,4,55
36,92,6,0,-474,1,1,4,55
37,87,6,1,479,1,1,4,55
38,38,6,0,-490,1,1,4,55
40,35,6,1,427,1,1,4,55
41,37,5,0,-426,1,1,4,55
42,23,5,0,-455,1,1,4,55
43,25,6,0,-467,1,1,4,55
44,20,6,0,-439,1,1,4,55
46,52,6,1,411,1,1,4,55
47,73,6,1,419,1,1,4,55
48,82,6,0,-491,1,1,4,55
1,37,6,1,494,0,1,4,56
2,60,6,1,415,0,1,4,56
3,82,6,0,-410,0,1,4,56
4,2,6,1,465,0,1,4,56
5,58,6,1,402,0,1,4,56
7,90,6,0,-418,0,1,4,56
8,62,6,1,410,0,1,4,56
9,37,6,0,-415,0,1,4,56
11,60,6,0,-495,0,1,4,56
12,83,6,0,-454,0,1,4,56
13,32,6,1,419,0,1,4,56
14,22,6,0,-409,0,1,4,56
15,32,6,1,419,0,1,4,56
17,87,6,0,-496,0,1,4,56
18,62,6,1,413,0,1,4,56
19,77,6,1,493,0,1,4,56
20,91,6,1,434,0,1,4,56
21,69,6,1,495,0,1,4,56
22,49,6,1,459,0,1,4,56
24,95,6,0,-460,0,1,4,56
25,6,6,1,494,0,1,4,56
27,39,6,1,400,0,1,4,56
28,94,6,0,-438,0,1,4,56
29,73,6,1,493,0,1,4,56
30,80,6,0,-447,0,1,4,56
32,17,6,1,424,0,1,4,56
33,70,6,1,469,0,1,4,56
34,72,6,0,-456,0,1,4,56
35,58,6,1,409,0,1,4,56
36,70,6,1,488,0,1,4,56
37,47,6,0,-402,0,1,4,56
38,77,6,1,420,0,1,4,56
40,68,6,0,-475,0,1,4,56
